Dataset,Model,Elderly,Predicted Value
Evenings Special,XGBoost,13.333333333333334,503.0502014160156
Evenings Special,XGBoost,13.93939393939394,503.0502014160156
Evenings Special,XGBoost,14.545454545454547,507.4067687988281
Evenings Special,XGBoost,15.151515151515152,543.0548706054688
Evenings Special,XGBoost,15.757575757575758,543.0548706054688
Evenings Special,XGBoost,16.363636363636363,606.2975463867188
Evenings Special,XGBoost,16.96969696969697,606.2975463867188
Evenings Special,XGBoost,17.575757575757578,606.2975463867188
Evenings Special,XGBoost,18.181818181818183,606.2975463867188
Evenings Special,XGBoost,18.78787878787879,606.2975463867188
Evenings Special,XGBoost,19.393939393939394,606.2975463867188
Evenings Special,XGBoost,20.0,609.3914794921875
Evenings Special,XGBoost,20.606060606060606,609.3914794921875
Evenings Special,XGBoost,21.21212121212121,609.3914794921875
Evenings Special,XGBoost,21.81818181818182,609.3914794921875
Evenings Special,XGBoost,22.424242424242426,609.3914794921875
Evenings Special,XGBoost,23.03030303030303,609.3914794921875
Evenings Special,XGBoost,23.636363636363637,609.3914794921875
Evenings Special,XGBoost,24.242424242424242,609.87109375
Evenings Special,XGBoost,24.848484848484848,609.87109375
Evenings Special,XGBoost,25.454545454545457,609.87109375
Evenings Special,XGBoost,26.060606060606062,609.87109375
Evenings Special,XGBoost,26.666666666666668,609.87109375
Evenings Special,XGBoost,27.272727272727273,609.87109375
Evenings Special,XGBoost,27.87878787878788,609.87109375
Evenings Special,XGBoost,28.484848484848484,609.87109375
Evenings Special,XGBoost,29.090909090909093,609.87109375
Evenings Special,XGBoost,29.6969696969697,609.87109375
Evenings Special,XGBoost,30.303030303030305,609.87109375
Evenings Special,XGBoost,30.90909090909091,609.87109375
Evenings Special,XGBoost,31.515151515151516,612.63134765625
Evenings Special,XGBoost,32.121212121212125,612.63134765625
Evenings Special,XGBoost,32.72727272727273,612.63134765625
Evenings Special,XGBoost,33.333333333333336,612.63134765625
Evenings Special,XGBoost,33.93939393939394,612.63134765625
Evenings Special,XGBoost,34.54545454545455,612.63134765625
Evenings Special,XGBoost,35.151515151515156,612.63134765625
Evenings Special,XGBoost,35.75757575757576,612.63134765625
Evenings Special,XGBoost,36.36363636363637,612.63134765625
Evenings Special,XGBoost,36.96969696969697,612.63134765625
Evenings Special,XGBoost,37.57575757575758,612.63134765625
Evenings Special,XGBoost,38.18181818181818,612.63134765625
Evenings Special,XGBoost,38.78787878787879,612.63134765625
Evenings Special,XGBoost,39.3939393939394,630.4938354492188
Evenings Special,XGBoost,40.0,630.4938354492188
Evenings Special,XGBoost,40.60606060606061,630.4938354492188
Evenings Special,XGBoost,41.21212121212121,630.4938354492188
Evenings Special,XGBoost,41.81818181818182,630.4938354492188
Evenings Special,XGBoost,42.42424242424242,630.4938354492188
Evenings Special,XGBoost,43.03030303030303,630.4938354492188
Evenings Special,XGBoost,43.63636363636364,630.4938354492188
Evenings Special,XGBoost,44.24242424242424,630.4938354492188
Evenings Special,XGBoost,44.84848484848485,630.4938354492188
Evenings Special,XGBoost,45.45454545454545,630.4938354492188
Evenings Special,XGBoost,46.06060606060606,630.4938354492188
Evenings Special,XGBoost,46.66666666666667,630.4938354492188
Evenings Special,XGBoost,47.27272727272727,630.4938354492188
Evenings Special,XGBoost,47.87878787878788,630.4938354492188
Evenings Special,XGBoost,48.484848484848484,630.4938354492188
Evenings Special,XGBoost,49.09090909090909,649.3306884765625
Evenings Special,XGBoost,49.696969696969695,649.3306884765625
Evenings Special,XGBoost,50.303030303030305,649.3306884765625
Evenings Special,XGBoost,50.909090909090914,649.3306884765625
Evenings Special,XGBoost,51.515151515151516,649.3306884765625
Evenings Special,XGBoost,52.121212121212125,649.3306884765625
Evenings Special,XGBoost,52.72727272727273,649.3306884765625
Evenings Special,XGBoost,53.333333333333336,649.3306884765625
Evenings Special,XGBoost,53.93939393939394,649.3306884765625
Evenings Special,XGBoost,54.54545454545455,649.3306884765625
Evenings Special,XGBoost,55.151515151515156,649.3306884765625
Evenings Special,XGBoost,55.75757575757576,649.3306884765625
Evenings Special,XGBoost,56.36363636363637,649.3306884765625
Evenings Special,XGBoost,56.96969696969697,649.3306884765625
Evenings Special,XGBoost,57.57575757575758,649.3306884765625
Evenings Special,XGBoost,58.18181818181819,649.3306884765625
Evenings Special,XGBoost,58.78787878787879,649.3306884765625
Evenings Special,XGBoost,59.3939393939394,649.3306884765625
Evenings Special,XGBoost,60.0,1785.999267578125
