Dataset,Model,15 Green area,Predicted Value
Evenings,LightGBM,453032.35181818187,538.8844899778315
Evenings,LightGBM,460251.0527272728,538.8844899778315
Evenings,LightGBM,467469.75363636366,538.8844899778315
Evenings,LightGBM,474688.4545454546,538.8844899778315
Evenings,LightGBM,481907.1554545455,538.8844899778315
Evenings,LightGBM,489125.85636363644,538.8844899778315
Evenings,LightGBM,496344.5572727273,538.8844899778315
Evenings,LightGBM,503563.25818181824,538.8844899778315
Evenings,LightGBM,510781.95909090916,538.8844899778315
Evenings,LightGBM,518000.66000000003,538.9772891521734
Evenings,LightGBM,525219.360909091,538.9772891521734
Evenings,LightGBM,532438.0618181819,538.9772891521734
Evenings,LightGBM,539656.7627272728,538.9772891521734
Evenings,LightGBM,546875.4636363636,539.110268634347
Evenings,LightGBM,554094.1645454546,539.110268634347
Evenings,LightGBM,561312.8654545455,539.110268634347
Evenings,LightGBM,568531.5663636364,539.2004437532116
Evenings,LightGBM,575750.2672727273,539.2004437532116
Evenings,LightGBM,582968.9681818183,538.9479877996564
Evenings,LightGBM,590187.6690909092,538.9479877996564
Evenings,LightGBM,597406.3700000001,542.2068546479661
Evenings,LightGBM,604625.0709090909,542.2068546479661
Evenings,LightGBM,611843.7718181818,542.2068546479661
Evenings,LightGBM,619062.4727272728,542.2068546479661
Evenings,LightGBM,626281.1736363637,542.1019674991109
Evenings,LightGBM,633499.8745454546,542.1019674991109
Evenings,LightGBM,640718.5754545456,542.1019674991109
Evenings,LightGBM,647937.2763636365,542.1019674991109
Evenings,LightGBM,655155.9772727273,551.8627303230095
Evenings,LightGBM,662374.6781818182,551.8627303230095
Evenings,LightGBM,669593.3790909091,554.4663415642381
Evenings,LightGBM,676812.0800000001,554.4663415642381
Evenings,LightGBM,684030.780909091,554.4881333933993
Evenings,LightGBM,691249.4818181819,554.4881333933993
Evenings,LightGBM,698468.1827272727,568.8914120755664
Evenings,LightGBM,705686.8836363637,568.8914120755664
Evenings,LightGBM,712905.5845454546,568.8914120755664
Evenings,LightGBM,720124.2854545455,579.1888251519126
Evenings,LightGBM,727342.9863636364,579.1888251519126
Evenings,LightGBM,734561.6872727274,579.1888251519126
Evenings,LightGBM,741780.3881818183,578.4775439759806
Evenings,LightGBM,748999.0890909091,578.4775439759806
Evenings,LightGBM,756217.79,582.9398050377943
Mornings Special,CatBoost,41566.4,280.414336783528
Mornings Special,CatBoost,48785.100909090914,280.414336783528
Mornings Special,CatBoost,56003.80181818182,280.414336783528
Mornings Special,CatBoost,63222.50272727273,280.81770457744847
Mornings Special,CatBoost,70441.20363636364,280.81770457744847
Mornings Special,CatBoost,77659.90454545454,280.81770457744847
Mornings Special,CatBoost,84878.60545454547,281.1105118379373
Mornings Special,CatBoost,92097.30636363637,281.1105118379373
Mornings Special,CatBoost,99316.00727272728,281.1105118379373
Mornings Special,CatBoost,106534.70818181819,281.1105118379373
Mornings Special,CatBoost,113753.40909090909,281.1105118379373
Mornings Special,CatBoost,120972.11000000002,281.1105118379373
Mornings Special,CatBoost,128190.81090909091,281.1105118379373
Mornings Special,CatBoost,135409.51181818184,281.1105118379373
Mornings Special,CatBoost,142628.21272727274,281.2263873009737
Mornings Special,CatBoost,149846.91363636364,281.2263873009737
Mornings Special,CatBoost,157065.61454545456,281.2263873009737
Mornings Special,CatBoost,164284.31545454546,281.2263873009737
Mornings Special,CatBoost,171503.0163636364,281.2263873009737
Mornings Special,CatBoost,178721.71727272728,287.8385133213635
Mornings Special,CatBoost,185940.41818181818,287.8385133213635
Mornings Special,CatBoost,193159.1190909091,287.8385133213635
Mornings Special,CatBoost,200377.82,287.8385133213635
Mornings Special,CatBoost,207596.5209090909,287.8385133213635
Mornings Special,CatBoost,214815.22181818183,287.8385133213635
Mornings Special,CatBoost,222033.92272727273,287.8368015564452
Mornings Special,CatBoost,229252.62363636366,287.8368015564452
Mornings Special,CatBoost,236471.32454545455,287.8368015564452
Mornings Special,CatBoost,243690.02545454545,307.7785122346098
Mornings Special,CatBoost,250908.72636363638,307.6510234026927
Mornings Special,CatBoost,258127.42727272728,307.6510234026927
Mornings Special,CatBoost,265346.12818181823,307.6510234026927
Mornings Special,CatBoost,272564.8290909091,307.6510234026927
Mornings Special,CatBoost,279783.53,308.0620702518812
Mornings Special,CatBoost,287002.23090909095,308.0620702518812
Mornings Special,CatBoost,294220.9318181818,308.0620702518812
Mornings Special,CatBoost,301439.63272727275,308.0620702518812
Mornings Special,CatBoost,308658.3336363637,307.88121538682066
Mornings Special,CatBoost,315877.0345454546,307.88121538682066
Mornings Special,CatBoost,323095.7354545455,307.88121538682066
Mornings Special,CatBoost,330314.4363636364,307.88121538682066
Mornings Special,CatBoost,337533.1372727273,307.88121538682066
Mornings Special,CatBoost,344751.83818181825,307.88121538682066
Mornings Special,CatBoost,351970.5390909091,309.97937455442093
Mornings Special,CatBoost,359189.24000000005,309.97937455442093
Mornings Special,CatBoost,366407.940909091,309.97937455442093
Mornings Special,CatBoost,373626.64181818184,309.97937455442093
Mornings Special,CatBoost,380845.3427272728,309.97937455442093
Mornings Special,CatBoost,388064.0436363637,309.97937455442093
Mornings Special,CatBoost,395282.74454545457,309.97937455442093
Mornings Special,CatBoost,402501.4454545455,309.97937455442093
Mornings Special,CatBoost,409720.1463636364,309.97937455442093
Mornings Special,CatBoost,416938.84727272735,309.97937455442093
Mornings Special,CatBoost,424157.5481818182,309.97937455442093
Mornings Special,CatBoost,431376.24909090914,309.97937455442093
Mornings Special,CatBoost,438594.95000000007,309.97937455442093
Mornings Special,CatBoost,445813.65090909094,309.97937455442093
Mornings Special,CatBoost,453032.35181818187,309.97937455442093
Mornings Special,CatBoost,460251.0527272728,309.97937455442093
Mornings Special,CatBoost,467469.75363636366,309.97937455442093
Mornings Special,CatBoost,474688.4545454546,309.97937455442093
Mornings Special,CatBoost,481907.1554545455,309.97937455442093
Mornings Special,CatBoost,489125.85636363644,309.97937455442093
Mornings Special,CatBoost,496344.5572727273,309.97937455442093
Mornings Special,CatBoost,503563.25818181824,309.97937455442093
Mornings Special,CatBoost,510781.95909090916,309.97937455442093
Mornings Special,CatBoost,518000.66000000003,318.2510179288556
Mornings Special,CatBoost,525219.360909091,318.2510179288556
Mornings Special,CatBoost,532438.0618181819,318.2510179288556
Mornings Special,CatBoost,539656.7627272728,318.2510179288556
Mornings Special,CatBoost,546875.4636363636,318.2510179288556
Mornings Special,CatBoost,554094.1645454546,318.2510179288556
Mornings Special,CatBoost,561312.8654545455,318.2510179288556
Mornings Special,CatBoost,568531.5663636364,322.66932484487177
Mornings Special,CatBoost,575750.2672727273,322.66932484487177
Mornings Special,CatBoost,582968.9681818183,322.7346192966547
Mornings Special,CatBoost,590187.6690909092,322.7346192966547
Mornings Special,CatBoost,597406.3700000001,331.8633511854402
Mornings Special,CatBoost,604625.0709090909,331.8633511854402
Mornings Special,CatBoost,611843.7718181818,331.8633511854402
Mornings Special,CatBoost,619062.4727272728,331.8633511854402
Mornings Special,CatBoost,626281.1736363637,331.95044208815153
Mornings Special,CatBoost,633499.8745454546,331.95044208815153
Mornings Special,CatBoost,640718.5754545456,331.95044208815153
Mornings Special,CatBoost,647937.2763636365,331.95044208815153
Mornings Special,CatBoost,655155.9772727273,358.98106997150836
Mornings Special,CatBoost,662374.6781818182,358.98106997150836
Mornings Special,CatBoost,669593.3790909091,359.6719807847094
Mornings Special,CatBoost,676812.0800000001,359.6719807847094
Mornings Special,CatBoost,684030.780909091,359.6719807847094
Mornings Special,CatBoost,691249.4818181819,359.6719807847094
Mornings Special,CatBoost,698468.1827272727,361.18502465949985
Mornings Special,CatBoost,705686.8836363637,361.18502465949985
Mornings Special,CatBoost,712905.5845454546,361.18502465949985
Mornings Special,CatBoost,720124.2854545455,365.0641961857215
Mornings Special,CatBoost,727342.9863636364,365.0641961857215
Mornings Special,CatBoost,734561.6872727274,365.0641961857215
Mornings Special,CatBoost,741780.3881818183,367.64387243590625
Mornings Special,CatBoost,748999.0890909091,367.64387243590625
Mornings Special,CatBoost,756217.79,371.5942030221161
Lunches Special,CatBoost,41566.4,827.8858626389076
Lunches Special,CatBoost,48785.100909090914,827.8858626389076
Lunches Special,CatBoost,56003.80181818182,827.8858626389076
Lunches Special,CatBoost,63222.50272727273,842.0222249372077
Lunches Special,CatBoost,70441.20363636364,842.0222249372077
Lunches Special,CatBoost,77659.90454545454,842.0222249372077
Lunches Special,CatBoost,84878.60545454547,841.8677187660207
Lunches Special,CatBoost,92097.30636363637,841.8677187660207
Lunches Special,CatBoost,99316.00727272728,841.8677187660207
Lunches Special,CatBoost,106534.70818181819,841.8677187660207
Lunches Special,CatBoost,113753.40909090909,841.8677187660207
Lunches Special,CatBoost,120972.11000000002,841.8677187660207
Lunches Special,CatBoost,128190.81090909091,841.8677187660207
Lunches Special,CatBoost,135409.51181818184,841.8677187660207
Lunches Special,CatBoost,142628.21272727274,853.3156688110963
Lunches Special,CatBoost,149846.91363636364,853.3156688110963
Lunches Special,CatBoost,157065.61454545456,853.3156688110963
Lunches Special,CatBoost,164284.31545454546,853.3156688110963
Lunches Special,CatBoost,171503.0163636364,853.3156688110963
Lunches Special,CatBoost,178721.71727272728,855.9071761923923
Lunches Special,CatBoost,185940.41818181818,855.9109953944838
Lunches Special,CatBoost,193159.1190909091,855.9109953944838
Lunches Special,CatBoost,200377.82,857.8833183637967
Lunches Special,CatBoost,207596.5209090909,863.0074456649384
Lunches Special,CatBoost,214815.22181818183,863.0074456649384
Lunches Special,CatBoost,222033.92272727273,863.255429110666
Lunches Special,CatBoost,229252.62363636366,900.0320745149505
Lunches Special,CatBoost,236471.32454545455,900.0320745149505
Lunches Special,CatBoost,243690.02545454545,900.0330297265504
Lunches Special,CatBoost,250908.72636363638,902.4214792615479
Lunches Special,CatBoost,258127.42727272728,903.5972973679903
Lunches Special,CatBoost,265346.12818181823,910.6059926072452
Lunches Special,CatBoost,272564.8290909091,910.6059926072452
Lunches Special,CatBoost,279783.53,910.6059926072452
Lunches Special,CatBoost,287002.23090909095,910.6059926072452
Lunches Special,CatBoost,294220.9318181818,910.4866245471117
Lunches Special,CatBoost,301439.63272727275,910.4866245471117
Lunches Special,CatBoost,308658.3336363637,909.4658441268786
Lunches Special,CatBoost,315877.0345454546,909.4658441268786
Lunches Special,CatBoost,323095.7354545455,909.4658441268786
Lunches Special,CatBoost,330314.4363636364,909.4658441268786
Lunches Special,CatBoost,337533.1372727273,909.4658441268786
Lunches Special,CatBoost,344751.83818181825,909.4658441268786
Lunches Special,CatBoost,351970.5390909091,910.4330591647814
Lunches Special,CatBoost,359189.24000000005,910.4330591647814
Lunches Special,CatBoost,366407.940909091,910.4330591647814
Lunches Special,CatBoost,373626.64181818184,910.4330591647814
Lunches Special,CatBoost,380845.3427272728,910.4330591647814
Lunches Special,CatBoost,388064.0436363637,910.4330591647814
Lunches Special,CatBoost,395282.74454545457,910.4330591647814
Lunches Special,CatBoost,402501.4454545455,910.4330591647814
Lunches Special,CatBoost,409720.1463636364,910.4330591647814
Lunches Special,CatBoost,416938.84727272735,910.4330591647814
Lunches Special,CatBoost,424157.5481818182,910.4330591647814
Lunches Special,CatBoost,431376.24909090914,910.4330591647814
Lunches Special,CatBoost,438594.95000000007,910.4330591647814
Lunches Special,CatBoost,445813.65090909094,910.9467362808749
Lunches Special,CatBoost,453032.35181818187,910.9467362808749
Lunches Special,CatBoost,460251.0527272728,910.9467362808749
Lunches Special,CatBoost,467469.75363636366,910.9467362808749
Lunches Special,CatBoost,474688.4545454546,910.9467362808749
Lunches Special,CatBoost,481907.1554545455,910.9467362808749
Lunches Special,CatBoost,489125.85636363644,910.9467362808749
Lunches Special,CatBoost,496344.5572727273,910.9467362808749
Lunches Special,CatBoost,503563.25818181824,910.9467362808749
Lunches Special,CatBoost,510781.95909090916,910.9467362808749
Lunches Special,CatBoost,518000.66000000003,914.7659586790846
Lunches Special,CatBoost,525219.360909091,914.7659586790846
Lunches Special,CatBoost,532438.0618181819,914.7659586790846
Lunches Special,CatBoost,539656.7627272728,914.7659586790846
Lunches Special,CatBoost,546875.4636363636,1022.7585591276771
Lunches Special,CatBoost,554094.1645454546,1022.7585591276771
Lunches Special,CatBoost,561312.8654545455,1022.7585591276771
Lunches Special,CatBoost,568531.5663636364,1117.3150514734532
Lunches Special,CatBoost,575750.2672727273,1117.3150514734532
Lunches Special,CatBoost,582968.9681818183,1141.6019075616277
Lunches Special,CatBoost,590187.6690909092,1141.6019075616277
Lunches Special,CatBoost,597406.3700000001,1265.8058067956933
Lunches Special,CatBoost,604625.0709090909,1265.8058067956933
Lunches Special,CatBoost,611843.7718181818,1265.8058067956933
Lunches Special,CatBoost,619062.4727272728,1265.8058067956933
Lunches Special,CatBoost,626281.1736363637,1281.6126982082337
Lunches Special,CatBoost,633499.8745454546,1281.6126982082337
Lunches Special,CatBoost,640718.5754545456,1281.6126982082337
Lunches Special,CatBoost,647937.2763636365,1281.6126982082337
Lunches Special,CatBoost,655155.9772727273,1292.475374926736
Lunches Special,CatBoost,662374.6781818182,1292.475374926736
Lunches Special,CatBoost,669593.3790909091,1330.518232943786
Lunches Special,CatBoost,676812.0800000001,1330.518232943786
Lunches Special,CatBoost,684030.780909091,1330.518232943786
Lunches Special,CatBoost,691249.4818181819,1330.518232943786
Lunches Special,CatBoost,698468.1827272727,1332.4668029831828
Lunches Special,CatBoost,705686.8836363637,1332.4668029831828
Lunches Special,CatBoost,712905.5845454546,1332.4668029831828
Lunches Special,CatBoost,720124.2854545455,1333.16988380421
Lunches Special,CatBoost,727342.9863636364,1333.16988380421
Lunches Special,CatBoost,734561.6872727274,1333.16988380421
Lunches Special,CatBoost,741780.3881818183,1325.8991716132396
Lunches Special,CatBoost,748999.0890909091,1325.8991716132396
Lunches Special,CatBoost,756217.79,1335.895971896102
Lunches Special,LightGBM,41566.4,850.538584893005
Lunches Special,LightGBM,48785.100909090914,850.538584893005
Lunches Special,LightGBM,56003.80181818182,850.538584893005
Lunches Special,LightGBM,63222.50272727273,883.8095770275752
Lunches Special,LightGBM,70441.20363636364,883.8095770275752
Lunches Special,LightGBM,77659.90454545454,883.8095770275752
Lunches Special,LightGBM,84878.60545454547,874.3466801673687
Lunches Special,LightGBM,92097.30636363637,874.3466801673687
Lunches Special,LightGBM,99316.00727272728,874.6110833939676
Lunches Special,LightGBM,106534.70818181819,874.6110833939676
Lunches Special,LightGBM,113753.40909090909,874.6110833939676
Lunches Special,LightGBM,120972.11000000002,874.6110833939676
Lunches Special,LightGBM,128190.81090909091,905.6125961271804
Lunches Special,LightGBM,135409.51181818184,905.6125961271804
Lunches Special,LightGBM,142628.21272727274,904.550287317047
Lunches Special,LightGBM,149846.91363636364,904.550287317047
Lunches Special,LightGBM,157065.61454545456,904.550287317047
Lunches Special,LightGBM,164284.31545454546,890.9840109202329
Lunches Special,LightGBM,171503.0163636364,890.9840109202329
Lunches Special,LightGBM,178721.71727272728,890.8225188397569
Lunches Special,LightGBM,185940.41818181818,898.3063839842047
Lunches Special,LightGBM,193159.1190909091,898.3063839842047
Lunches Special,LightGBM,200377.82,946.268237437953
Lunches Special,LightGBM,207596.5209090909,974.7054052730108
Lunches Special,LightGBM,214815.22181818183,974.7054052730108
Lunches Special,LightGBM,222033.92272727273,973.5223455480849
Lunches Special,LightGBM,229252.62363636366,978.4167354570919
Lunches Special,LightGBM,236471.32454545455,978.5159426878092
Lunches Special,LightGBM,243690.02545454545,977.6820921897128
Lunches Special,LightGBM,250908.72636363638,977.613137893329
Lunches Special,LightGBM,258127.42727272728,978.0297244375286
Lunches Special,LightGBM,265346.12818181823,984.3427913014483
Lunches Special,LightGBM,272564.8290909091,984.3427913014483
Lunches Special,LightGBM,279783.53,989.0388680359409
Lunches Special,LightGBM,287002.23090909095,989.0388680359409
Lunches Special,LightGBM,294220.9318181818,988.9085129394101
Lunches Special,LightGBM,301439.63272727275,988.9085129394101
Lunches Special,LightGBM,308658.3336363637,990.594760371241
Lunches Special,LightGBM,315877.0345454546,990.594760371241
Lunches Special,LightGBM,323095.7354545455,990.594760371241
Lunches Special,LightGBM,330314.4363636364,990.594760371241
Lunches Special,LightGBM,337533.1372727273,990.594760371241
Lunches Special,LightGBM,344751.83818181825,990.594760371241
Lunches Special,LightGBM,351970.5390909091,990.9259932672104
Lunches Special,LightGBM,359189.24000000005,990.9259932672104
Lunches Special,LightGBM,366407.940909091,990.9259932672104
Lunches Special,LightGBM,373626.64181818184,990.9259932672104
Lunches Special,LightGBM,380845.3427272728,990.9259932672104
Lunches Special,LightGBM,388064.0436363637,990.9259932672104
Lunches Special,LightGBM,395282.74454545457,990.9259932672104
Lunches Special,LightGBM,402501.4454545455,990.9259932672104
Lunches Special,LightGBM,409720.1463636364,990.9259932672104
Lunches Special,LightGBM,416938.84727272735,990.9259932672104
Lunches Special,LightGBM,424157.5481818182,990.9259932672104
Lunches Special,LightGBM,431376.24909090914,990.9259932672104
Lunches Special,LightGBM,438594.95000000007,990.9259932672104
Lunches Special,LightGBM,445813.65090909094,987.4136040006167
Lunches Special,LightGBM,453032.35181818187,987.4136040006167
Lunches Special,LightGBM,460251.0527272728,987.4136040006167
Lunches Special,LightGBM,467469.75363636366,987.4136040006167
Lunches Special,LightGBM,474688.4545454546,987.4136040006167
Lunches Special,LightGBM,481907.1554545455,987.4136040006167
Lunches Special,LightGBM,489125.85636363644,987.4136040006167
Lunches Special,LightGBM,496344.5572727273,987.4136040006167
Lunches Special,LightGBM,503563.25818181824,987.4136040006167
Lunches Special,LightGBM,510781.95909090916,987.4136040006167
Lunches Special,LightGBM,518000.66000000003,989.4440683355092
Lunches Special,LightGBM,525219.360909091,989.4440683355092
Lunches Special,LightGBM,532438.0618181819,989.4440683355092
Lunches Special,LightGBM,539656.7627272728,989.4440683355092
Lunches Special,LightGBM,546875.4636363636,989.9114441667597
Lunches Special,LightGBM,554094.1645454546,989.9114441667597
Lunches Special,LightGBM,561312.8654545455,989.9114441667597
Lunches Special,LightGBM,568531.5663636364,997.774049101391
Lunches Special,LightGBM,575750.2672727273,997.774049101391
Lunches Special,LightGBM,582968.9681818183,979.2733161828113
Lunches Special,LightGBM,590187.6690909092,979.2733161828113
Lunches Special,LightGBM,597406.3700000001,1212.778006538028
Lunches Special,LightGBM,604625.0709090909,1212.778006538028
Lunches Special,LightGBM,611843.7718181818,1212.778006538028
Lunches Special,LightGBM,619062.4727272728,1212.778006538028
Lunches Special,LightGBM,626281.1736363637,1212.1501709854342
Lunches Special,LightGBM,633499.8745454546,1212.1501709854342
Lunches Special,LightGBM,640718.5754545456,1212.1501709854342
Lunches Special,LightGBM,647937.2763636365,1212.1501709854342
Lunches Special,LightGBM,655155.9772727273,1226.1867305914534
Lunches Special,LightGBM,662374.6781818182,1226.1867305914534
Lunches Special,LightGBM,669593.3790909091,1270.6615641967333
Lunches Special,LightGBM,676812.0800000001,1270.6615641967333
Lunches Special,LightGBM,684030.780909091,1269.9039667916913
Lunches Special,LightGBM,691249.4818181819,1269.9039667916913
Lunches Special,LightGBM,698468.1827272727,1281.008780952642
Lunches Special,LightGBM,705686.8836363637,1281.008780952642
Lunches Special,LightGBM,712905.5845454546,1281.008780952642
Lunches Special,LightGBM,720124.2854545455,1358.8925310669592
Lunches Special,LightGBM,727342.9863636364,1358.8925310669592
Lunches Special,LightGBM,734561.6872727274,1358.8925310669592
Lunches Special,LightGBM,741780.3881818183,1466.405206528402
Lunches Special,LightGBM,748999.0890909091,1466.405206528402
Lunches Special,LightGBM,756217.79,1475.343161127275
Afternoons Special,CatBoost,41566.4,820.9068094388712
Afternoons Special,CatBoost,48785.100909090914,820.9068094388712
Afternoons Special,CatBoost,56003.80181818182,820.9068094388712
Afternoons Special,CatBoost,63222.50272727273,830.8948191829472
Afternoons Special,CatBoost,70441.20363636364,830.8948191829472
Afternoons Special,CatBoost,77659.90454545454,830.8948191829472
Afternoons Special,CatBoost,84878.60545454547,830.9890597887884
Afternoons Special,CatBoost,92097.30636363637,830.9890597887884
Afternoons Special,CatBoost,99316.00727272728,830.9890597887884
Afternoons Special,CatBoost,106534.70818181819,830.9890597887884
Afternoons Special,CatBoost,113753.40909090909,830.9890597887884
Afternoons Special,CatBoost,120972.11000000002,830.9890597887884
Afternoons Special,CatBoost,128190.81090909091,830.9890597887884
Afternoons Special,CatBoost,135409.51181818184,823.4763005883476
Afternoons Special,CatBoost,142628.21272727274,837.325555458297
Afternoons Special,CatBoost,149846.91363636364,837.325555458297
Afternoons Special,CatBoost,157065.61454545456,837.325555458297
Afternoons Special,CatBoost,164284.31545454546,837.325555458297
Afternoons Special,CatBoost,171503.0163636364,837.325555458297
Afternoons Special,CatBoost,178721.71727272728,836.6479970989938
Afternoons Special,CatBoost,185940.41818181818,836.6479970989938
Afternoons Special,CatBoost,193159.1190909091,836.6479970989938
Afternoons Special,CatBoost,200377.82,840.2660504683255
Afternoons Special,CatBoost,207596.5209090909,844.9004964149309
Afternoons Special,CatBoost,214815.22181818183,844.9004964149309
Afternoons Special,CatBoost,222033.92272727273,844.9004964149309
Afternoons Special,CatBoost,229252.62363636366,940.1455571518677
Afternoons Special,CatBoost,236471.32454545455,940.5385431943461
Afternoons Special,CatBoost,243690.02545454545,935.1105101240154
Afternoons Special,CatBoost,250908.72636363638,934.9943908253094
Afternoons Special,CatBoost,258127.42727272728,934.9943908253094
Afternoons Special,CatBoost,265346.12818181823,938.8833526640534
Afternoons Special,CatBoost,272564.8290909091,938.8833526640534
Afternoons Special,CatBoost,279783.53,938.9112646646998
Afternoons Special,CatBoost,287002.23090909095,938.9112646646998
Afternoons Special,CatBoost,294220.9318181818,936.7110243406769
Afternoons Special,CatBoost,301439.63272727275,936.7110243406769
Afternoons Special,CatBoost,308658.3336363637,934.3401504790338
Afternoons Special,CatBoost,315877.0345454546,934.3401504790338
Afternoons Special,CatBoost,323095.7354545455,934.3401504790338
Afternoons Special,CatBoost,330314.4363636364,934.3401504790338
Afternoons Special,CatBoost,337533.1372727273,934.3401504790338
Afternoons Special,CatBoost,344751.83818181825,934.3401504790338
Afternoons Special,CatBoost,351970.5390909091,934.696744009008
Afternoons Special,CatBoost,359189.24000000005,934.696744009008
Afternoons Special,CatBoost,366407.940909091,934.696744009008
Afternoons Special,CatBoost,373626.64181818184,934.696744009008
Afternoons Special,CatBoost,380845.3427272728,934.696744009008
Afternoons Special,CatBoost,388064.0436363637,934.696744009008
Afternoons Special,CatBoost,395282.74454545457,934.696744009008
Afternoons Special,CatBoost,402501.4454545455,934.696744009008
Afternoons Special,CatBoost,409720.1463636364,934.696744009008
Afternoons Special,CatBoost,416938.84727272735,934.696744009008
Afternoons Special,CatBoost,424157.5481818182,934.696744009008
Afternoons Special,CatBoost,431376.24909090914,934.696744009008
Afternoons Special,CatBoost,438594.95000000007,934.696744009008
Afternoons Special,CatBoost,445813.65090909094,937.3600094180304
Afternoons Special,CatBoost,453032.35181818187,937.3600094180304
Afternoons Special,CatBoost,460251.0527272728,937.3600094180304
Afternoons Special,CatBoost,467469.75363636366,937.3600094180304
Afternoons Special,CatBoost,474688.4545454546,937.3600094180304
Afternoons Special,CatBoost,481907.1554545455,937.3600094180304
Afternoons Special,CatBoost,489125.85636363644,937.3600094180304
Afternoons Special,CatBoost,496344.5572727273,937.3600094180304
Afternoons Special,CatBoost,503563.25818181824,937.3600094180304
Afternoons Special,CatBoost,510781.95909090916,937.3600094180304
Afternoons Special,CatBoost,518000.66000000003,967.4934749867462
Afternoons Special,CatBoost,525219.360909091,967.4934749867462
Afternoons Special,CatBoost,532438.0618181819,967.4934749867462
Afternoons Special,CatBoost,539656.7627272728,967.4934749867462
Afternoons Special,CatBoost,546875.4636363636,970.4169797543481
Afternoons Special,CatBoost,554094.1645454546,970.4169797543481
Afternoons Special,CatBoost,561312.8654545455,970.4169797543481
Afternoons Special,CatBoost,568531.5663636364,1047.9868179670275
Afternoons Special,CatBoost,575750.2672727273,1047.9868179670275
Afternoons Special,CatBoost,582968.9681818183,1080.7520582959096
Afternoons Special,CatBoost,590187.6690909092,1080.7520582959096
Afternoons Special,CatBoost,597406.3700000001,1145.0767757155083
Afternoons Special,CatBoost,604625.0709090909,1145.0767757155083
Afternoons Special,CatBoost,611843.7718181818,1145.0767757155083
Afternoons Special,CatBoost,619062.4727272728,1145.0767757155083
Afternoons Special,CatBoost,626281.1736363637,1144.5764500391708
Afternoons Special,CatBoost,633499.8745454546,1144.5764500391708
Afternoons Special,CatBoost,640718.5754545456,1144.5764500391708
Afternoons Special,CatBoost,647937.2763636365,1144.5764500391708
Afternoons Special,CatBoost,655155.9772727273,1198.5485951106405
Afternoons Special,CatBoost,662374.6781818182,1198.5485951106405
Afternoons Special,CatBoost,669593.3790909091,1271.5111222882108
Afternoons Special,CatBoost,676812.0800000001,1271.5111222882108
Afternoons Special,CatBoost,684030.780909091,1271.5111222882108
Afternoons Special,CatBoost,691249.4818181819,1271.5111222882108
Afternoons Special,CatBoost,698468.1827272727,1286.917806202949
Afternoons Special,CatBoost,705686.8836363637,1286.917806202949
Afternoons Special,CatBoost,712905.5845454546,1286.917806202949
Afternoons Special,CatBoost,720124.2854545455,1299.1819233038855
Afternoons Special,CatBoost,727342.9863636364,1299.1819233038855
Afternoons Special,CatBoost,734561.6872727274,1299.1819233038855
Afternoons Special,CatBoost,741780.3881818183,1277.243888230195
Afternoons Special,CatBoost,748999.0890909091,1277.243888230195
Afternoons Special,CatBoost,756217.79,1300.9389981473864
