Dataset,Model,Temperature,Predicted Value
Lunches,XGBoost,13.646717171717171,1140.0179443359375
Lunches,XGBoost,13.926767676767676,1153.4146728515625
Lunches,XGBoost,14.206818181818182,1149.554443359375
Lunches,XGBoost,14.486868686868688,1150.8397216796875
Lunches,XGBoost,14.766919191919191,1134.89208984375
Lunches,XGBoost,15.046969696969697,1136.744873046875
Lunches,XGBoost,15.327020202020202,1146.23046875
Lunches,XGBoost,15.607070707070706,1147.5689697265625
Lunches,XGBoost,15.887121212121212,1154.2568359375
Lunches,XGBoost,16.16717171717172,1139.0526123046875
Lunches,XGBoost,16.447222222222223,1139.67041015625
Lunches,XGBoost,16.727272727272727,1136.8876953125
Lunches,XGBoost,17.00732323232323,1131.643798828125
Lunches,XGBoost,17.287373737373738,1130.6181640625
Lunches,XGBoost,17.56742424242424,1128.4415283203125
Lunches,XGBoost,17.84747474747475,1126.996826171875
Lunches,XGBoost,18.127525252525253,1124.4339599609375
Lunches,XGBoost,18.407575757575756,1127.259521484375
Lunches,XGBoost,18.68762626262626,1121.517578125
Lunches,XGBoost,18.967676767676767,1132.0458984375
Lunches,XGBoost,19.247727272727275,1124.03369140625
Lunches,XGBoost,19.52777777777778,1126.8037109375
Lunches,XGBoost,19.807828282828282,1136.5330810546875
Lunches,XGBoost,20.087878787878786,1117.4476318359375
Lunches,XGBoost,20.367929292929293,1102.4998779296875
Lunches,XGBoost,20.647979797979797,1108.00390625
Lunches,XGBoost,20.928030303030305,1105.2005615234375
Lunches,XGBoost,21.20808080808081,1104.7769775390625
Lunches,XGBoost,21.488131313131312,1102.878662109375
Lunches,XGBoost,21.76818181818182,1104.55712890625
Lunches,XGBoost,22.048232323232323,1099.7098388671875
Lunches,XGBoost,22.328282828282827,1093.5784912109375
Lunches,XGBoost,22.608333333333334,1088.006591796875
Lunches,XGBoost,22.888383838383838,1051.8173828125
Lunches,XGBoost,23.168434343434342,1062.4542236328125
Lunches,XGBoost,23.44848484848485,1062.4542236328125
Lunches,XGBoost,23.728535353535353,1063.7547607421875
Lunches,XGBoost,24.00858585858586,1071.8681640625
Lunches,XGBoost,24.288636363636364,1071.8681640625
Lunches,XGBoost,24.568686868686868,1061.6610107421875
Lunches,XGBoost,24.848737373737375,1061.6610107421875
Lunches,XGBoost,25.12878787878788,1061.6610107421875
Lunches,XGBoost,25.408838383838383,1047.5655517578125
Lunches,XGBoost,25.68888888888889,1035.1536865234375
Lunches,XGBoost,25.968939393939394,1035.1536865234375
Lunches,XGBoost,26.248989898989898,1035.1536865234375
Lunches,XGBoost,26.529040404040405,1035.1536865234375
Lunches,XGBoost,26.80909090909091,1021.1177368164062
Lunches,XGBoost,27.089141414141412,1021.1177368164062
Lunches,XGBoost,27.36919191919192,1021.1177368164062
Lunches,XGBoost,27.649242424242424,1021.1177368164062
Lunches,XGBoost,27.92929292929293,1007.0820922851562
Lunches,XGBoost,28.209343434343435,1007.0820922851562
Lunches,XGBoost,28.48939393939394,1007.0820922851562
Lunches,XGBoost,28.769444444444446,1007.0820922851562
Lunches,XGBoost,29.04949494949495,1007.0820922851562
Lunches,XGBoost,29.329545454545453,1007.0820922851562
Lunches,XGBoost,29.60959595959596,1007.0820922851562
Lunches,XGBoost,29.889646464646464,1007.0820922851562
Lunches,XGBoost,30.169696969696968,1007.0820922851562
Lunches,XGBoost,30.449747474747475,1007.0820922851562
Lunches,XGBoost,30.72979797979798,1007.0820922851562
Lunches,XGBoost,31.009848484848483,1007.0820922851562
Lunches,XGBoost,31.28989898989899,1007.0820922851562
Lunches,XGBoost,31.569949494949494,1007.0820922851562
Lunches,XGBoost,31.85,1007.0820922851562
Afternoons,CatBoost,2.225,1238.9527414201036
Afternoons,CatBoost,2.5169191919191922,1238.9527414201036
Afternoons,CatBoost,2.808838383838384,1238.9527414201036
Afternoons,CatBoost,3.1007575757575756,1238.9527414201036
Afternoons,CatBoost,3.3926767676767677,1238.9527414201036
Afternoons,CatBoost,3.68459595959596,1238.9527414201036
Afternoons,CatBoost,3.9765151515151516,1178.5146727987296
Afternoons,CatBoost,4.268434343434343,1179.736215202324
Afternoons,CatBoost,4.560353535353535,1178.9193001842705
Afternoons,CatBoost,4.852272727272727,1178.9684004934156
Afternoons,CatBoost,5.144191919191919,1179.3107549714819
Afternoons,CatBoost,5.436111111111112,1179.3107549714819
Afternoons,CatBoost,5.7280303030303035,1200.7123154977048
Afternoons,CatBoost,6.019949494949495,1209.4348258238108
Afternoons,CatBoost,6.311868686868687,1188.5513674351985
Afternoons,CatBoost,6.6037878787878785,1186.2906757908897
Afternoons,CatBoost,6.89570707070707,1188.6003647659163
Afternoons,CatBoost,7.187626262626262,1188.6003647659163
Afternoons,CatBoost,7.479545454545454,1224.9216649896748
Afternoons,CatBoost,7.771464646464647,1211.1151058693545
Afternoons,CatBoost,8.063383838383839,1206.3830490519379
Afternoons,CatBoost,8.35530303030303,1221.2347092385792
Afternoons,CatBoost,8.647222222222222,1202.0825820456562
Afternoons,CatBoost,8.939141414141414,1224.6867671424363
Afternoons,CatBoost,9.231060606060606,1234.1501432824502
Afternoons,CatBoost,9.522979797979797,1239.6583554672293
Afternoons,CatBoost,9.814898989898989,1237.7413458476633
Afternoons,CatBoost,10.106818181818182,1235.0567465249305
Afternoons,CatBoost,10.398737373737374,1236.3602726686258
Afternoons,CatBoost,10.690656565656566,1236.2109102739942
Afternoons,CatBoost,10.982575757575757,1236.7215321260205
Afternoons,CatBoost,11.27449494949495,1237.149642728647
Afternoons,CatBoost,11.56641414141414,1230.677626498787
Afternoons,CatBoost,11.858333333333333,1231.794842040669
Afternoons,CatBoost,12.150252525252524,1233.896529768168
Afternoons,CatBoost,12.442171717171716,1236.9456261933203
Afternoons,CatBoost,12.734090909090908,1238.1082356239674
Afternoons,CatBoost,13.026010101010101,1252.8106997411444
Afternoons,CatBoost,13.317929292929293,1248.897486442571
Afternoons,CatBoost,13.609848484848484,1238.6912858982641
Afternoons,CatBoost,13.901767676767676,1236.2919339965138
Afternoons,CatBoost,14.193686868686868,1241.3927997152214
Afternoons,CatBoost,14.48560606060606,1245.136658362145
Afternoons,CatBoost,14.777525252525251,1242.8325502512153
Afternoons,CatBoost,15.069444444444445,1242.916672353742
Afternoons,CatBoost,15.361363636363636,1242.7984535051962
Afternoons,CatBoost,15.653282828282828,1237.5458524205224
Afternoons,CatBoost,15.94520202020202,1237.471699675521
Afternoons,CatBoost,16.237121212121213,1237.7023586448397
Afternoons,CatBoost,16.529040404040405,1237.714065850658
Afternoons,CatBoost,16.820959595959597,1228.2850222311654
Afternoons,CatBoost,17.11287878787879,1232.943183704307
Afternoons,CatBoost,17.40479797979798,1223.2196299714863
Afternoons,CatBoost,17.69671717171717,1222.4631493414968
Afternoons,CatBoost,17.988636363636363,1224.6688947001292
Afternoons,CatBoost,18.280555555555555,1225.4527655851361
Afternoons,CatBoost,18.57247474747475,1201.714482690472
Afternoons,CatBoost,18.864393939393942,1201.714482690472
Afternoons,CatBoost,19.156313131313134,1291.3718841300345
Afternoons,CatBoost,19.448232323232325,1229.0968156785932
Afternoons,CatBoost,19.740151515151517,1240.3709851140259
Afternoons,CatBoost,20.03207070707071,1238.7602909406128
Afternoons,CatBoost,20.3239898989899,1235.9601181782898
Afternoons,CatBoost,20.615909090909092,1239.115793266414
Afternoons,CatBoost,20.907828282828284,1233.2268253856473
Afternoons,CatBoost,21.199747474747475,1211.2378075914253
Afternoons,CatBoost,21.491666666666667,1157.6125000661461
Afternoons,CatBoost,21.78358585858586,1153.3504056061668
Afternoons,CatBoost,22.07550505050505,1155.4246194379812
Afternoons,CatBoost,22.367424242424242,1155.4246194379812
Afternoons,CatBoost,22.659343434343434,1155.4246194379812
Afternoons,CatBoost,22.951262626262626,1155.4246194379812
Afternoons,CatBoost,23.243181818181817,1143.507931581044
Afternoons,CatBoost,23.535101010101013,1143.507931581044
Afternoons,CatBoost,23.827020202020204,1143.507931581044
Afternoons,CatBoost,24.118939393939396,1143.507931581044
Afternoons,CatBoost,24.410858585858588,1137.8848052330884
Afternoons,CatBoost,24.70277777777778,1137.8848052330884
Afternoons,CatBoost,24.99469696969697,1137.8848052330884
Afternoons,CatBoost,25.286616161616163,1157.700032853944
Afternoons,CatBoost,25.578535353535354,1157.700032853944
Afternoons,CatBoost,25.870454545454546,1157.700032853944
Afternoons,CatBoost,26.162373737373738,1157.700032853944
Afternoons,CatBoost,26.45429292929293,1114.9825946594626
Afternoons,CatBoost,26.74621212121212,1114.9825946594626
Afternoons,CatBoost,27.038131313131313,1114.9825946594626
Afternoons,CatBoost,27.330050505050504,1114.9825946594626
Afternoons,CatBoost,27.621969696969696,1114.9825946594626
Afternoons,CatBoost,27.91388888888889,1114.9825946594626
Afternoons,CatBoost,28.205808080808083,1114.9825946594626
Afternoons,CatBoost,28.497727272727275,1114.9825946594626
Afternoons,CatBoost,28.789646464646466,1114.9825946594626
Afternoons,CatBoost,29.081565656565658,1114.9825946594626
Afternoons,CatBoost,29.37348484848485,1114.9825946594626
Afternoons,CatBoost,29.66540404040404,1114.9825946594626
Afternoons,CatBoost,29.957323232323233,1114.9825946594626
Afternoons,CatBoost,30.249242424242425,1114.9825946594626
Afternoons,CatBoost,30.541161616161617,1114.9825946594626
Afternoons,CatBoost,30.83308080808081,1114.9825946594626
Afternoons,CatBoost,31.125,1114.9825946594626
Afternoons,LightGBM,2.225,1245.823077505556
Afternoons,LightGBM,2.5169191919191922,1245.823077505556
Afternoons,LightGBM,2.808838383838384,1245.823077505556
Afternoons,LightGBM,3.1007575757575756,1245.823077505556
Afternoons,LightGBM,3.3926767676767677,1245.823077505556
Afternoons,LightGBM,3.68459595959596,1245.823077505556
Afternoons,LightGBM,3.9765151515151516,1176.7637714598247
Afternoons,LightGBM,4.268434343434343,1172.4052034224255
Afternoons,LightGBM,4.560353535353535,1172.4052034224255
Afternoons,LightGBM,4.852272727272727,1169.8205704447087
Afternoons,LightGBM,5.144191919191919,1171.4429308231768
Afternoons,LightGBM,5.436111111111112,1171.3685420222441
Afternoons,LightGBM,5.7280303030303035,1196.7902237132246
Afternoons,LightGBM,6.019949494949495,1222.5831747873183
Afternoons,LightGBM,6.311868686868687,1178.1179851235147
Afternoons,LightGBM,6.6037878787878785,1176.143416671282
Afternoons,LightGBM,6.89570707070707,1182.5641135520455
Afternoons,LightGBM,7.187626262626262,1181.785682971519
Afternoons,LightGBM,7.479545454545454,1221.8932762087447
Afternoons,LightGBM,7.771464646464647,1201.2342177503901
Afternoons,LightGBM,8.063383838383839,1202.917480510703
Afternoons,LightGBM,8.35530303030303,1203.4629377812937
Afternoons,LightGBM,8.647222222222222,1202.8999470439603
Afternoons,LightGBM,8.939141414141414,1213.4573750629058
Afternoons,LightGBM,9.231060606060606,1220.2167640105608
Afternoons,LightGBM,9.522979797979797,1232.4665075645707
Afternoons,LightGBM,9.814898989898989,1232.1912293891792
Afternoons,LightGBM,10.106818181818182,1231.483687262308
Afternoons,LightGBM,10.398737373737374,1235.2969133596769
Afternoons,LightGBM,10.690656565656566,1236.822127108976
Afternoons,LightGBM,10.982575757575757,1235.6992756491716
Afternoons,LightGBM,11.27449494949495,1236.3558740877313
Afternoons,LightGBM,11.56641414141414,1233.1083024547465
Afternoons,LightGBM,11.858333333333333,1232.3425159811966
Afternoons,LightGBM,12.150252525252524,1233.5705565386127
Afternoons,LightGBM,12.442171717171716,1234.204494059229
Afternoons,LightGBM,12.734090909090908,1235.2968894185394
Afternoons,LightGBM,13.026010101010101,1238.7564140185063
Afternoons,LightGBM,13.317929292929293,1239.2750967304412
Afternoons,LightGBM,13.609848484848484,1238.8451272493119
Afternoons,LightGBM,13.901767676767676,1238.8582014313815
Afternoons,LightGBM,14.193686868686868,1242.2972628704026
Afternoons,LightGBM,14.48560606060606,1241.9624213761374
Afternoons,LightGBM,14.777525252525251,1241.9401607803372
Afternoons,LightGBM,15.069444444444445,1240.5562027531103
Afternoons,LightGBM,15.361363636363636,1242.5300503271837
Afternoons,LightGBM,15.653282828282828,1235.5587421170942
Afternoons,LightGBM,15.94520202020202,1231.873866358714
Afternoons,LightGBM,16.237121212121213,1226.652505047365
Afternoons,LightGBM,16.529040404040405,1228.874429766986
Afternoons,LightGBM,16.820959595959597,1226.8527842451902
Afternoons,LightGBM,17.11287878787879,1227.058752197059
Afternoons,LightGBM,17.40479797979798,1219.9682733282734
Afternoons,LightGBM,17.69671717171717,1217.082041863021
Afternoons,LightGBM,17.988636363636363,1217.3262058265443
Afternoons,LightGBM,18.280555555555555,1217.5738435717822
Afternoons,LightGBM,18.57247474747475,1191.0753288363371
Afternoons,LightGBM,18.864393939393942,1188.04777416433
Afternoons,LightGBM,19.156313131313134,1255.2712484060173
Afternoons,LightGBM,19.448232323232325,1175.413411453863
Afternoons,LightGBM,19.740151515151517,1250.7168613100223
Afternoons,LightGBM,20.03207070707071,1235.700859231378
Afternoons,LightGBM,20.3239898989899,1248.0840860863195
Afternoons,LightGBM,20.615909090909092,1248.8671889524921
Afternoons,LightGBM,20.907828282828284,1236.4449608026566
Afternoons,LightGBM,21.199747474747475,1234.6784968119025
Afternoons,LightGBM,21.491666666666667,1125.8496036609195
Afternoons,LightGBM,21.78358585858586,1150.0614142302406
Afternoons,LightGBM,22.07550505050505,1154.120031363927
Afternoons,LightGBM,22.367424242424242,1155.049539025006
Afternoons,LightGBM,22.659343434343434,1155.049539025006
Afternoons,LightGBM,22.951262626262626,1145.8109199737487
Afternoons,LightGBM,23.243181818181817,1147.0921032823542
Afternoons,LightGBM,23.535101010101013,1147.0921032823542
Afternoons,LightGBM,23.827020202020204,1145.0993052811823
Afternoons,LightGBM,24.118939393939396,1144.6844872215872
Afternoons,LightGBM,24.410858585858588,1144.8037803609604
Afternoons,LightGBM,24.70277777777778,1144.8037803609604
Afternoons,LightGBM,24.99469696969697,1145.0827876338199
Afternoons,LightGBM,25.286616161616163,1145.0827876338199
Afternoons,LightGBM,25.578535353535354,1142.555603022706
Afternoons,LightGBM,25.870454545454546,1142.555603022706
Afternoons,LightGBM,26.162373737373738,1141.9124894581157
Afternoons,LightGBM,26.45429292929293,1140.8540019417253
Afternoons,LightGBM,26.74621212121212,1140.8540019417253
Afternoons,LightGBM,27.038131313131313,1140.8540019417253
Afternoons,LightGBM,27.330050505050504,1058.893940845809
Afternoons,LightGBM,27.621969696969696,1058.893940845809
Afternoons,LightGBM,27.91388888888889,1058.893940845809
Afternoons,LightGBM,28.205808080808083,1058.893940845809
Afternoons,LightGBM,28.497727272727275,1058.893940845809
Afternoons,LightGBM,28.789646464646466,1058.893940845809
Afternoons,LightGBM,29.081565656565658,1058.893940845809
Afternoons,LightGBM,29.37348484848485,1058.893940845809
Afternoons,LightGBM,29.66540404040404,1058.893940845809
Afternoons,LightGBM,29.957323232323233,1058.893940845809
Afternoons,LightGBM,30.249242424242425,1058.893940845809
Afternoons,LightGBM,30.541161616161617,1058.893940845809
Afternoons,LightGBM,30.83308080808081,1058.893940845809
Afternoons,LightGBM,31.125,1058.893940845809
Afternoons,XGBoost,2.225,1219.511962890625
Afternoons,XGBoost,2.5169191919191922,1219.511962890625
Afternoons,XGBoost,2.808838383838384,1219.511962890625
Afternoons,XGBoost,3.1007575757575756,1219.511962890625
Afternoons,XGBoost,3.3926767676767677,1219.511962890625
Afternoons,XGBoost,3.68459595959596,1219.511962890625
Afternoons,XGBoost,3.9765151515151516,1195.5941162109375
Afternoons,XGBoost,4.268434343434343,1191.05859375
Afternoons,XGBoost,4.560353535353535,1191.2764892578125
Afternoons,XGBoost,4.852272727272727,1190.8768310546875
Afternoons,XGBoost,5.144191919191919,1189.557861328125
Afternoons,XGBoost,5.436111111111112,1189.4954833984375
Afternoons,XGBoost,5.7280303030303035,1196.2623291015625
Afternoons,XGBoost,6.019949494949495,1220.7891845703125
Afternoons,XGBoost,6.311868686868687,1198.729736328125
Afternoons,XGBoost,6.6037878787878785,1181.2119140625
Afternoons,XGBoost,6.89570707070707,1183.9510498046875
Afternoons,XGBoost,7.187626262626262,1186.0191650390625
Afternoons,XGBoost,7.479545454545454,1225.411865234375
Afternoons,XGBoost,7.771464646464647,1211.1947021484375
Afternoons,XGBoost,8.063383838383839,1207.1619873046875
Afternoons,XGBoost,8.35530303030303,1206.2303466796875
Afternoons,XGBoost,8.647222222222222,1166.80810546875
Afternoons,XGBoost,8.939141414141414,1229.795166015625
Afternoons,XGBoost,9.231060606060606,1253.9432373046875
Afternoons,XGBoost,9.522979797979797,1235.794189453125
Afternoons,XGBoost,9.814898989898989,1241.56396484375
Afternoons,XGBoost,10.106818181818182,1232.21533203125
Afternoons,XGBoost,10.398737373737374,1234.0986328125
Afternoons,XGBoost,10.690656565656566,1235.345458984375
Afternoons,XGBoost,10.982575757575757,1237.2149658203125
Afternoons,XGBoost,11.27449494949495,1236.446533203125
Afternoons,XGBoost,11.56641414141414,1237.6123046875
Afternoons,XGBoost,11.858333333333333,1240.9830322265625
Afternoons,XGBoost,12.150252525252524,1236.5103759765625
Afternoons,XGBoost,12.442171717171716,1232.8062744140625
Afternoons,XGBoost,12.734090909090908,1234.866943359375
Afternoons,XGBoost,13.026010101010101,1246.5914306640625
Afternoons,XGBoost,13.317929292929293,1257.976806640625
Afternoons,XGBoost,13.609848484848484,1242.61767578125
Afternoons,XGBoost,13.901767676767676,1246.92919921875
Afternoons,XGBoost,14.193686868686868,1248.00537109375
Afternoons,XGBoost,14.48560606060606,1248.2349853515625
Afternoons,XGBoost,14.777525252525251,1248.4342041015625
Afternoons,XGBoost,15.069444444444445,1244.4229736328125
Afternoons,XGBoost,15.361363636363636,1243.54833984375
Afternoons,XGBoost,15.653282828282828,1236.3182373046875
Afternoons,XGBoost,15.94520202020202,1234.0299072265625
Afternoons,XGBoost,16.237121212121213,1234.19482421875
Afternoons,XGBoost,16.529040404040405,1234.447265625
Afternoons,XGBoost,16.820959595959597,1223.2266845703125
Afternoons,XGBoost,17.11287878787879,1224.21728515625
Afternoons,XGBoost,17.40479797979798,1222.929931640625
Afternoons,XGBoost,17.69671717171717,1219.5159912109375
Afternoons,XGBoost,17.988636363636363,1222.054931640625
Afternoons,XGBoost,18.280555555555555,1222.9100341796875
Afternoons,XGBoost,18.57247474747475,1212.650634765625
Afternoons,XGBoost,18.864393939393942,1216.807373046875
Afternoons,XGBoost,19.156313131313134,1237.2596435546875
Afternoons,XGBoost,19.448232323232325,1225.67822265625
Afternoons,XGBoost,19.740151515151517,1227.76708984375
Afternoons,XGBoost,20.03207070707071,1226.0252685546875
Afternoons,XGBoost,20.3239898989899,1225.0186767578125
Afternoons,XGBoost,20.615909090909092,1230.5303955078125
Afternoons,XGBoost,20.907828282828284,1229.755859375
Afternoons,XGBoost,21.199747474747475,1238.5460205078125
Afternoons,XGBoost,21.491666666666667,1166.5819091796875
Afternoons,XGBoost,21.78358585858586,1159.4134521484375
Afternoons,XGBoost,22.07550505050505,1161.543701171875
Afternoons,XGBoost,22.367424242424242,1161.543701171875
Afternoons,XGBoost,22.659343434343434,1161.543701171875
Afternoons,XGBoost,22.951262626262626,1156.962646484375
Afternoons,XGBoost,23.243181818181817,1152.875244140625
Afternoons,XGBoost,23.535101010101013,1152.875244140625
Afternoons,XGBoost,23.827020202020204,1152.875244140625
Afternoons,XGBoost,24.118939393939396,1144.1925048828125
Afternoons,XGBoost,24.410858585858588,1144.1925048828125
Afternoons,XGBoost,24.70277777777778,1144.1925048828125
Afternoons,XGBoost,24.99469696969697,1144.1925048828125
Afternoons,XGBoost,25.286616161616163,1146.1778564453125
Afternoons,XGBoost,25.578535353535354,1146.1778564453125
Afternoons,XGBoost,25.870454545454546,1146.1778564453125
Afternoons,XGBoost,26.162373737373738,1146.1778564453125
Afternoons,XGBoost,26.45429292929293,1134.4400634765625
Afternoons,XGBoost,26.74621212121212,1134.4400634765625
Afternoons,XGBoost,27.038131313131313,1134.4400634765625
Afternoons,XGBoost,27.330050505050504,1134.4400634765625
Afternoons,XGBoost,27.621969696969696,1134.4400634765625
Afternoons,XGBoost,27.91388888888889,1134.4400634765625
Afternoons,XGBoost,28.205808080808083,1134.4400634765625
Afternoons,XGBoost,28.497727272727275,1134.4400634765625
Afternoons,XGBoost,28.789646464646466,1134.4400634765625
Afternoons,XGBoost,29.081565656565658,1134.4400634765625
Afternoons,XGBoost,29.37348484848485,1134.4400634765625
Afternoons,XGBoost,29.66540404040404,1134.4400634765625
Afternoons,XGBoost,29.957323232323233,1134.4400634765625
Afternoons,XGBoost,30.249242424242425,1134.4400634765625
Afternoons,XGBoost,30.541161616161617,1134.4400634765625
Afternoons,XGBoost,30.83308080808081,1134.4400634765625
Afternoons,XGBoost,31.125,1101.21337890625
Evenings,CatBoost,1.575,534.0698706222804
Evenings,CatBoost,1.8815656565656567,534.0698706222804
Evenings,CatBoost,2.188131313131313,534.0698706222804
Evenings,CatBoost,2.4946969696969696,534.0698706222804
Evenings,CatBoost,2.801262626262626,534.0698706222804
Evenings,CatBoost,3.107828282828283,534.0698706222804
Evenings,CatBoost,3.4143939393939395,458.16873339192665
Evenings,CatBoost,3.720959595959596,458.16873339192665
Evenings,CatBoost,4.027525252525253,487.22901193529424
Evenings,CatBoost,4.334090909090909,491.8549386476146
Evenings,CatBoost,4.640656565656566,495.6676384079231
Evenings,CatBoost,4.947222222222223,499.60712581344194
Evenings,CatBoost,5.253787878787879,499.60712581344194
Evenings,CatBoost,5.560353535353536,501.24296315509685
Evenings,CatBoost,5.866919191919193,495.0193858779267
Evenings,CatBoost,6.173484848484849,503.7200866752403
Evenings,CatBoost,6.480050505050506,507.94174982396584
Evenings,CatBoost,6.786616161616163,508.9982114302655
Evenings,CatBoost,7.093181818181819,480.3569057198223
Evenings,CatBoost,7.399747474747476,464.8896135462251
Evenings,CatBoost,7.706313131313132,492.5694048275036
Evenings,CatBoost,8.012878787878789,515.0492627204843
Evenings,CatBoost,8.319444444444445,513.3787349133095
Evenings,CatBoost,8.6260101010101,518.4066196653362
Evenings,CatBoost,8.932575757575759,518.6323333645372
Evenings,CatBoost,9.239141414141415,506.16471700450523
Evenings,CatBoost,9.54570707070707,516.7690341228229
Evenings,CatBoost,9.852272727272727,520.6398049027723
Evenings,CatBoost,10.158838383838384,520.48894479403
Evenings,CatBoost,10.46540404040404,526.1850550369792
Evenings,CatBoost,10.771969696969697,512.5848153493238
Evenings,CatBoost,11.078535353535354,514.0232028493073
Evenings,CatBoost,11.38510101010101,535.6606136708366
Evenings,CatBoost,11.691666666666666,525.2251423274877
Evenings,CatBoost,11.998232323232324,524.1461197022458
Evenings,CatBoost,12.30479797979798,536.2151581720151
Evenings,CatBoost,12.611363636363636,552.0087329970519
Evenings,CatBoost,12.917929292929294,550.6962669235003
Evenings,CatBoost,13.22449494949495,546.6467970328101
Evenings,CatBoost,13.531060606060606,546.091518134633
Evenings,CatBoost,13.837626262626262,532.9971376194904
Evenings,CatBoost,14.14419191919192,532.4275800849475
Evenings,CatBoost,14.450757575757576,552.3413046158748
Evenings,CatBoost,14.757323232323232,551.5285152572984
Evenings,CatBoost,15.06388888888889,566.6166149075832
Evenings,CatBoost,15.370454545454546,582.0312377484149
Evenings,CatBoost,15.677020202020202,582.3535001711192
Evenings,CatBoost,15.98358585858586,572.3035779592988
Evenings,CatBoost,16.290151515151518,597.9930701559239
Evenings,CatBoost,16.596717171717174,597.6594652338626
Evenings,CatBoost,16.90328282828283,589.2318283793387
Evenings,CatBoost,17.209848484848486,613.0369663391533
Evenings,CatBoost,17.516414141414142,593.4500328530548
Evenings,CatBoost,17.822979797979798,591.4193385136782
Evenings,CatBoost,18.129545454545454,591.4193385136782
Evenings,CatBoost,18.436111111111114,594.4468475059289
Evenings,CatBoost,18.74267676767677,596.5103062272154
Evenings,CatBoost,19.049242424242426,597.531124713311
Evenings,CatBoost,19.35580808080808,590.9396335907727
Evenings,CatBoost,19.662373737373738,589.7334004327652
Evenings,CatBoost,19.968939393939394,595.4584718268554
Evenings,CatBoost,20.275505050505053,607.2793951790557
Evenings,CatBoost,20.58207070707071,608.8413596982273
Evenings,CatBoost,20.888636363636365,631.7802626650879
Evenings,CatBoost,21.19520202020202,595.5931997025729
Evenings,CatBoost,21.501767676767678,595.7301945514378
Evenings,CatBoost,21.808333333333334,595.7301945514378
Evenings,CatBoost,22.11489898989899,594.8613952063123
Evenings,CatBoost,22.42146464646465,594.7469144757328
Evenings,CatBoost,22.728030303030305,593.2811650394372
Evenings,CatBoost,23.03459595959596,583.1854044493468
Evenings,CatBoost,23.341161616161617,611.0759544600633
Evenings,CatBoost,23.647727272727273,611.0759544600633
Evenings,CatBoost,23.95429292929293,611.0759544600633
Evenings,CatBoost,24.26085858585859,611.0759544600633
Evenings,CatBoost,24.567424242424245,595.6085989266991
Evenings,CatBoost,24.8739898989899,595.6085989266991
Evenings,CatBoost,25.180555555555557,595.6085989266991
Evenings,CatBoost,25.487121212121213,595.6085989266991
Evenings,CatBoost,25.79368686868687,609.416715539385
Evenings,CatBoost,26.100252525252525,609.416715539385
Evenings,CatBoost,26.406818181818185,609.416715539385
Evenings,CatBoost,26.71338383838384,561.8099196961201
Evenings,CatBoost,27.019949494949497,561.8099196961201
Evenings,CatBoost,27.326515151515153,561.8099196961201
Evenings,CatBoost,27.63308080808081,561.8099196961201
Evenings,CatBoost,27.939646464646465,561.8099196961201
Evenings,CatBoost,28.246212121212125,561.8099196961201
Evenings,CatBoost,28.55277777777778,561.8099196961201
Evenings,CatBoost,28.859343434343437,561.8099196961201
Evenings,CatBoost,29.165909090909093,561.8099196961201
Evenings,CatBoost,29.47247474747475,561.8099196961201
Evenings,CatBoost,29.779040404040405,561.8099196961201
Evenings,CatBoost,30.085606060606064,561.8099196961201
Evenings,CatBoost,30.39217171717172,561.8099196961201
Evenings,CatBoost,30.698737373737377,561.8099196961201
Evenings,CatBoost,31.005303030303033,561.8099196961201
Evenings,CatBoost,31.31186868686869,561.8099196961201
Evenings,CatBoost,31.618434343434345,561.8099196961201
Evenings,CatBoost,31.925,561.8099196961201
Evenings,LightGBM,1.575,513.0923938795596
Evenings,LightGBM,1.8815656565656567,513.0923938795596
Evenings,LightGBM,2.188131313131313,513.0923938795596
Evenings,LightGBM,2.4946969696969696,513.0923938795596
Evenings,LightGBM,2.801262626262626,513.0923938795596
Evenings,LightGBM,3.107828282828283,513.0923938795596
Evenings,LightGBM,3.4143939393939395,494.86471703636414
Evenings,LightGBM,3.720959595959596,494.86471703636414
Evenings,LightGBM,4.027525252525253,499.1930503764655
Evenings,LightGBM,4.334090909090909,499.1930503764655
Evenings,LightGBM,4.640656565656566,499.3766826547472
Evenings,LightGBM,4.947222222222223,499.3127356908783
Evenings,LightGBM,5.253787878787879,498.2968612334442
Evenings,LightGBM,5.560353535353536,497.2616434892647
Evenings,LightGBM,5.866919191919193,499.28339318009375
Evenings,LightGBM,6.173484848484849,509.2186167195769
Evenings,LightGBM,6.480050505050506,513.9482067543178
Evenings,LightGBM,6.786616161616163,513.4151109534123
Evenings,LightGBM,7.093181818181819,511.06291794361454
Evenings,LightGBM,7.399747474747476,491.22424011965285
Evenings,LightGBM,7.706313131313132,492.28012992430564
Evenings,LightGBM,8.012878787878789,511.97044633396354
Evenings,LightGBM,8.319444444444445,511.8898199202143
Evenings,LightGBM,8.6260101010101,516.1381928826154
Evenings,LightGBM,8.932575757575759,516.6327743378573
Evenings,LightGBM,9.239141414141415,514.5622941841787
Evenings,LightGBM,9.54570707070707,517.8339112854566
Evenings,LightGBM,9.852272727272727,517.8636347209865
Evenings,LightGBM,10.158838383838384,517.3898296126597
