Dataset,Model,5 Tree density,Predicted Value
Lunches Special,LightGBM,0.06261080009726981,1013.473815451183
Lunches Special,LightGBM,0.06510858399181824,1013.2546594620492
Lunches Special,LightGBM,0.06760636788636665,1013.2546594620492
Lunches Special,LightGBM,0.07010415178091507,1002.1762563242404
Lunches Special,LightGBM,0.0726019356754635,1010.6696510545735
Lunches Special,LightGBM,0.07509971957001191,1009.1741958869821
Lunches Special,LightGBM,0.07759750346456033,988.3389863841445
Lunches Special,LightGBM,0.08009528735910876,1000.8461554378847
Lunches Special,LightGBM,0.08259307125365717,999.5137386158248
Lunches Special,LightGBM,0.0850908551482056,999.7020815180643
Lunches Special,LightGBM,0.08758863904275402,770.6421172104216
Lunches Special,LightGBM,0.09008642293730243,770.9712345404025
Lunches Special,LightGBM,0.09258420683185087,741.6414802405095
Lunches Special,LightGBM,0.09508199072639928,738.7897916947906
Lunches Special,LightGBM,0.09757977462094769,739.2597260556154
Lunches Special,LightGBM,0.10007755851549613,739.3497379674137
Lunches Special,LightGBM,0.10257534241004454,753.4069875265527
Lunches Special,LightGBM,0.10507312630459295,753.4069875265527
Lunches Special,LightGBM,0.10757091019914139,753.4069875265527
Lunches Special,LightGBM,0.1100686940936898,753.4069875265527
Lunches Special,LightGBM,0.11256647798823821,753.4069875265527
Lunches Special,LightGBM,0.11506426188278665,753.4069875265527
Lunches Special,LightGBM,0.11756204577733506,753.4069875265527
Lunches Special,LightGBM,0.12005982967188347,753.4069875265527
Lunches Special,LightGBM,0.12255761356643191,753.6473192376286
Lunches Special,LightGBM,0.12505539746098032,753.6473192376286
Lunches Special,LightGBM,0.12755318135552873,747.4826383171225
Lunches Special,LightGBM,0.13005096525007717,747.4826383171225
Lunches Special,LightGBM,0.13254874914462558,750.495374986927
Lunches Special,LightGBM,0.135046533039174,750.495374986927
Lunches Special,LightGBM,0.13754431693372243,750.495374986927
Lunches Special,LightGBM,0.14004210082827084,750.495374986927
Lunches Special,LightGBM,0.14253988472281925,750.3294836994253
Lunches Special,LightGBM,0.1450376686173677,750.3294836994253
Lunches Special,LightGBM,0.1475354525119161,750.3294836994253
Lunches Special,LightGBM,0.15003323640646452,750.3294836994253
Lunches Special,LightGBM,0.15253102030101295,750.3294836994253
Lunches Special,LightGBM,0.15502880419556136,750.3294836994253
Lunches Special,LightGBM,0.15752658809010978,750.3294836994253
Lunches Special,LightGBM,0.16002437198465821,750.3294836994253
Lunches Special,LightGBM,0.16252215587920663,750.3294836994253
Lunches Special,LightGBM,0.16501993977375504,750.3294836994253
Lunches Special,LightGBM,0.16751772366830348,750.3294836994253
Lunches Special,LightGBM,0.1700155075628519,750.3294836994253
Lunches Special,LightGBM,0.1725132914574003,750.3294836994253
Lunches Special,LightGBM,0.17501107535194874,750.3294836994253
Lunches Special,LightGBM,0.17750885924649715,750.3294836994253
Lunches Special,LightGBM,0.18000664314104556,750.3294836994253
Lunches Special,LightGBM,0.182504427035594,750.3294836994253
Lunches Special,LightGBM,0.1850022109301424,750.3294836994253
Lunches Special,LightGBM,0.18749999482469082,750.3294836994253
Lunches Special,LightGBM,0.18999777871923926,750.3294836994253
Lunches Special,LightGBM,0.19249556261378767,750.3294836994253
Lunches Special,LightGBM,0.19499334650833608,750.3294836994253
Lunches Special,LightGBM,0.19749113040288452,750.3294836994253
Lunches Special,LightGBM,0.19998891429743293,750.3294836994253
Lunches Special,LightGBM,0.20248669819198134,750.3294836994253
Lunches Special,LightGBM,0.20498448208652978,750.3294836994253
Lunches Special,LightGBM,0.2074822659810782,750.3294836994253
Lunches Special,LightGBM,0.2099800498756266,750.3294836994253
Lunches Special,LightGBM,0.21247783377017504,750.3294836994253
Lunches Special,LightGBM,0.21497561766472345,750.3294836994253
Lunches Special,LightGBM,0.21747340155927186,750.3294836994253
Lunches Special,LightGBM,0.2199711854538203,750.3294836994253
Lunches Special,LightGBM,0.2224689693483687,750.3294836994253
Lunches Special,LightGBM,0.22496675324291715,750.3294836994253
Lunches Special,LightGBM,0.22746453713746556,750.3294836994253
Lunches Special,LightGBM,0.22996232103201397,1611.7624433314802
Lunches Special,LightGBM,0.2324601049265624,1611.7624433314802
Lunches Special,LightGBM,0.23495788882111082,1611.7624433314802
Lunches Special,LightGBM,0.23745567271565923,1611.7624433314802
Lunches Special,LightGBM,0.23995345661020767,1611.7624433314802
Lunches Special,LightGBM,0.24245124050475608,1611.7624433314802
Lunches Special,LightGBM,0.2449490243993045,1611.7624433314802
Lunches Special,LightGBM,0.24744680829385293,1611.7624433314802
Lunches Special,LightGBM,0.24994459218840134,1611.7624433314802
Lunches Special,LightGBM,0.2524423760829498,1611.7624433314802
Lunches Special,LightGBM,0.2549401599774982,1611.7624433314802
Lunches Special,LightGBM,0.2574379438720466,1611.7624433314802
Lunches Special,LightGBM,0.259935727766595,1611.7624433314802
Lunches Special,LightGBM,0.2624335116611435,1611.7624433314802
Lunches Special,LightGBM,0.2649312955556919,1611.7624433314802
Lunches Special,LightGBM,0.2674290794502403,1611.7624433314802
Lunches Special,LightGBM,0.2699268633447887,1611.7624433314802
Lunches Special,LightGBM,0.2724246472393371,1611.7624433314802
Lunches Special,XGBoost,0.0251440416790435,980.5835571289062
Lunches Special,XGBoost,0.027641825573591922,980.5835571289062
Lunches Special,XGBoost,0.030139609468140344,980.5835571289062
Lunches Special,XGBoost,0.03263739336268876,980.5835571289062
Lunches Special,XGBoost,0.03513517725723718,980.5835571289062
Lunches Special,XGBoost,0.037632961151785604,980.5835571289062
Lunches Special,XGBoost,0.04013074504633402,983.0972900390625
Lunches Special,XGBoost,0.04262852894088244,983.0972900390625
Lunches Special,XGBoost,0.045126312835430865,983.0972900390625
Lunches Special,XGBoost,0.04762409672997929,982.4035034179688
Lunches Special,XGBoost,0.05012188062452771,982.6719970703125
Lunches Special,XGBoost,0.052619664519076126,982.1375732421875
Lunches Special,XGBoost,0.05511744841362455,982.1375732421875
Lunches Special,XGBoost,0.05761523230817297,981.5654296875
Lunches Special,XGBoost,0.06011301620272139,989.719970703125
Lunches Special,XGBoost,0.06261080009726981,989.4540405273438
Lunches Special,XGBoost,0.06510858399181824,989.4540405273438
Lunches Special,XGBoost,0.06760636788636665,989.4540405273438
Lunches Special,XGBoost,0.07010415178091507,987.4414672851562
Lunches Special,XGBoost,0.0726019356754635,1004.25830078125
Lunches Special,XGBoost,0.07509971957001191,1004.25830078125
Lunches Special,XGBoost,0.07759750346456033,996.8914794921875
Lunches Special,XGBoost,0.08009528735910876,998.0714111328125
Lunches Special,XGBoost,0.08259307125365717,1007.0748901367188
Lunches Special,XGBoost,0.0850908551482056,712.8780517578125
Lunches Special,XGBoost,0.08758863904275402,714.880126953125
Lunches Special,XGBoost,0.09008642293730243,684.5900268554688
Lunches Special,XGBoost,0.09258420683185087,685.1355590820312
Lunches Special,XGBoost,0.09508199072639928,685.1355590820312
Lunches Special,XGBoost,0.09757977462094769,682.6712646484375
Lunches Special,XGBoost,0.10007755851549613,682.6712646484375
Lunches Special,XGBoost,0.10257534241004454,680.751953125
Lunches Special,XGBoost,0.10507312630459295,686.7727661132812
Lunches Special,XGBoost,0.10757091019914139,686.7727661132812
Lunches Special,XGBoost,0.1100686940936898,686.7727661132812
Lunches Special,XGBoost,0.11256647798823821,686.7727661132812
Lunches Special,XGBoost,0.11506426188278665,686.7727661132812
Lunches Special,XGBoost,0.11756204577733506,686.7727661132812
Lunches Special,XGBoost,0.12005982967188347,686.7727661132812
Lunches Special,XGBoost,0.12255761356643191,686.869873046875
Lunches Special,XGBoost,0.12505539746098032,686.869873046875
Lunches Special,XGBoost,0.12755318135552873,686.869873046875
Lunches Special,XGBoost,0.13005096525007717,686.869873046875
Lunches Special,XGBoost,0.13254874914462558,686.90869140625
Lunches Special,XGBoost,0.135046533039174,686.90869140625
Lunches Special,XGBoost,0.13754431693372243,686.90869140625
Lunches Special,XGBoost,0.14004210082827084,686.90869140625
Lunches Special,XGBoost,0.14253988472281925,689.419677734375
Lunches Special,XGBoost,0.1450376686173677,689.419677734375
Lunches Special,XGBoost,0.1475354525119161,689.419677734375
Lunches Special,XGBoost,0.15003323640646452,689.419677734375
Lunches Special,XGBoost,0.15253102030101295,689.419677734375
Lunches Special,XGBoost,0.15502880419556136,689.419677734375
Lunches Special,XGBoost,0.15752658809010978,689.419677734375
Lunches Special,XGBoost,0.16002437198465821,689.419677734375
Lunches Special,XGBoost,0.16252215587920663,689.419677734375
Lunches Special,XGBoost,0.16501993977375504,689.419677734375
Lunches Special,XGBoost,0.16751772366830348,689.419677734375
Lunches Special,XGBoost,0.1700155075628519,689.419677734375
Lunches Special,XGBoost,0.1725132914574003,689.419677734375
Lunches Special,XGBoost,0.17501107535194874,689.419677734375
Lunches Special,XGBoost,0.17750885924649715,689.419677734375
Lunches Special,XGBoost,0.18000664314104556,689.419677734375
Lunches Special,XGBoost,0.182504427035594,689.419677734375
Lunches Special,XGBoost,0.1850022109301424,689.419677734375
Lunches Special,XGBoost,0.18749999482469082,689.419677734375
Lunches Special,XGBoost,0.18999777871923926,689.419677734375
Lunches Special,XGBoost,0.19249556261378767,689.419677734375
Lunches Special,XGBoost,0.19499334650833608,689.419677734375
Lunches Special,XGBoost,0.19749113040288452,689.419677734375
Lunches Special,XGBoost,0.19998891429743293,689.419677734375
Lunches Special,XGBoost,0.20248669819198134,689.419677734375
Lunches Special,XGBoost,0.20498448208652978,689.419677734375
Lunches Special,XGBoost,0.2074822659810782,689.419677734375
Lunches Special,XGBoost,0.2099800498756266,689.419677734375
Lunches Special,XGBoost,0.21247783377017504,689.419677734375
Lunches Special,XGBoost,0.21497561766472345,689.419677734375
Lunches Special,XGBoost,0.21747340155927186,689.419677734375
Lunches Special,XGBoost,0.2199711854538203,689.419677734375
Lunches Special,XGBoost,0.2224689693483687,689.419677734375
Lunches Special,XGBoost,0.22496675324291715,689.419677734375
Lunches Special,XGBoost,0.22746453713746556,689.419677734375
Lunches Special,XGBoost,0.22996232103201397,689.419677734375
Lunches Special,XGBoost,0.2324601049265624,689.419677734375
Lunches Special,XGBoost,0.23495788882111082,689.419677734375
Lunches Special,XGBoost,0.23745567271565923,689.419677734375
Lunches Special,XGBoost,0.23995345661020767,689.419677734375
Lunches Special,XGBoost,0.24245124050475608,689.419677734375
Lunches Special,XGBoost,0.2449490243993045,689.419677734375
Lunches Special,XGBoost,0.24744680829385293,689.419677734375
Lunches Special,XGBoost,0.24994459218840134,689.419677734375
Lunches Special,XGBoost,0.2524423760829498,689.419677734375
Lunches Special,XGBoost,0.2549401599774982,689.419677734375
Lunches Special,XGBoost,0.2574379438720466,689.419677734375
Lunches Special,XGBoost,0.259935727766595,689.419677734375
Lunches Special,XGBoost,0.2624335116611435,689.419677734375
Lunches Special,XGBoost,0.2649312955556919,689.419677734375
Lunches Special,XGBoost,0.2674290794502403,689.419677734375
Lunches Special,XGBoost,0.2699268633447887,689.419677734375
Lunches Special,XGBoost,0.2724246472393371,1726.1485595703125
