Dataset,Model,15 Dwelling count,Predicted Value
Mornings Special,CatBoost,17881.646464646463,325.2516137255148
Mornings Special,CatBoost,18176.89898989899,325.2516137255148
Mornings Special,CatBoost,18472.151515151512,325.2516137255148
Mornings Special,CatBoost,18767.40404040404,325.2516137255148
Mornings Special,CatBoost,19062.656565656565,325.2516137255148
Mornings Special,CatBoost,19357.90909090909,323.8663972825251
Mornings Special,CatBoost,19653.161616161615,323.8663972825251
Mornings Special,CatBoost,19948.41414141414,323.8663972825251
Mornings Special,CatBoost,20243.666666666664,323.8663972825251
Mornings Special,CatBoost,20538.91919191919,323.8663972825251
Mornings Special,CatBoost,20834.171717171717,323.8663972825251
Mornings Special,CatBoost,21129.42424242424,324.2061313015836
Mornings Special,CatBoost,21424.676767676767,324.2061313015836
Mornings Special,CatBoost,21719.92929292929,324.1019915757692
Mornings Special,CatBoost,22015.181818181816,324.1019915757692
Mornings Special,CatBoost,22310.434343434343,324.1019915757692
Mornings Special,CatBoost,22605.686868686866,324.1019915757692
Mornings Special,CatBoost,22900.939393939392,323.9369116967011
Mornings Special,CatBoost,23196.19191919192,323.9369116967011
Mornings Special,CatBoost,23491.44444444444,323.9369116967011
Mornings Special,CatBoost,23786.696969696968,323.9369116967011
Mornings Special,CatBoost,24081.949494949495,323.84069113306714
Mornings Special,CatBoost,24377.202020202018,323.98421344516703
Mornings Special,CatBoost,24672.454545454544,323.98421344516703
Mornings Special,CatBoost,24967.70707070707,322.0003881215921
Mornings Special,CatBoost,25262.959595959594,321.08241005680554
Mornings Special,CatBoost,25558.21212121212,321.08241005680554
Mornings Special,CatBoost,25853.464646464643,321.08241005680554
Mornings Special,CatBoost,26148.71717171717,321.08241005680554
Mornings Special,CatBoost,26443.969696969696,321.08241005680554
Mornings Special,CatBoost,26739.22222222222,321.08241005680554
Mornings Special,CatBoost,27034.474747474746,327.9804024641379
Mornings Special,CatBoost,27329.727272727272,317.27258684692185
Mornings Special,CatBoost,27624.979797979795,317.27258684692185
Mornings Special,CatBoost,27920.23232323232,315.9533043589199
Mornings Special,CatBoost,28215.484848484848,315.9533043589199
Mornings Special,CatBoost,28510.73737373737,314.56296003582344
Mornings Special,CatBoost,28805.989898989897,314.56296003582344
Mornings Special,CatBoost,29101.242424242424,314.56296003582344
Mornings Special,CatBoost,29396.494949494947,339.46850609974535
Mornings Special,CatBoost,29691.747474747473,339.46850609974535
Mornings Special,CatBoost,29987.0,339.46850609974535
Mornings Special,LightGBM,757.0,235.71818095615038
Mornings Special,LightGBM,1052.2525252525252,273.3703887006923
Mornings Special,LightGBM,1347.5050505050503,241.25878565705133
Mornings Special,LightGBM,1642.7575757575758,301.10134191360845
Mornings Special,LightGBM,1938.010101010101,273.3898724705499
Mornings Special,LightGBM,2233.2626262626263,246.14696789933413
Mornings Special,LightGBM,2528.5151515151515,246.14696789933413
Mornings Special,LightGBM,2823.7676767676767,248.9679917546211
Mornings Special,LightGBM,3119.020202020202,252.39209015602665
Mornings Special,LightGBM,3414.272727272727,253.9253546375536
Mornings Special,LightGBM,3709.525252525252,253.9253546375536
Mornings Special,LightGBM,4004.7777777777774,253.9253546375536
Mornings Special,LightGBM,4300.030303030303,264.0145220411756
Mornings Special,LightGBM,4595.282828282829,264.0145220411756
Mornings Special,LightGBM,4890.535353535353,264.0145220411756
Mornings Special,LightGBM,5185.787878787878,250.73724157232996
Mornings Special,LightGBM,5481.040404040404,250.73724157232996
Mornings Special,LightGBM,5776.292929292929,250.73724157232996
Mornings Special,LightGBM,6071.545454545454,272.5859127020941
Mornings Special,LightGBM,6366.79797979798,272.581975490611
Mornings Special,LightGBM,6662.050505050504,273.00645630037235
Mornings Special,LightGBM,6957.30303030303,275.2700109440308
Mornings Special,LightGBM,7252.555555555555,275.06825915339374
Mornings Special,LightGBM,7547.80808080808,275.1197653167309
Mornings Special,LightGBM,7843.060606060606,275.1197653167309
Mornings Special,LightGBM,8138.313131313131,274.12508749956595
Mornings Special,LightGBM,8433.565656565657,277.58694517941495
Mornings Special,LightGBM,8728.81818181818,278.29791518575144
Mornings Special,LightGBM,9024.070707070707,277.05864204451257
Mornings Special,LightGBM,9319.323232323231,281.07102025788396
Mornings Special,LightGBM,9614.575757575756,290.16000978305885
Mornings Special,LightGBM,9909.828282828283,279.93124082788654
Mornings Special,LightGBM,10205.080808080807,288.2405061112586
Mornings Special,LightGBM,10500.333333333332,278.95220740481085
Mornings Special,LightGBM,10795.585858585859,301.37079064546197
Mornings Special,LightGBM,11090.838383838383,305.65500498371523
Mornings Special,LightGBM,11386.090909090908,304.12558519412784
Mornings Special,LightGBM,11681.343434343433,302.2924729725654
Mornings Special,LightGBM,11976.59595959596,317.434684189399
Mornings Special,LightGBM,12271.848484848484,314.5848062089277
Mornings Special,LightGBM,12567.101010101009,316.72784983988754
Mornings Special,LightGBM,12862.353535353535,319.2382040670549
Mornings Special,LightGBM,13157.60606060606,327.50438314401305
Mornings Special,LightGBM,13452.858585858585,327.08857378942474
Mornings Special,LightGBM,13748.11111111111,311.97630002645036
Mornings Special,LightGBM,14043.363636363636,315.048570253225
Mornings Special,LightGBM,14338.61616161616,324.78369735421967
Mornings Special,LightGBM,14633.868686868685,342.57792003984946
Mornings Special,LightGBM,14929.121212121212,331.79439069039915
Mornings Special,LightGBM,15224.373737373737,327.9728568111483
Mornings Special,LightGBM,15519.626262626261,304.6200236135695
Mornings Special,LightGBM,15814.878787878786,312.07311497444044
Mornings Special,LightGBM,16110.131313131313,314.2956211582113
Mornings Special,LightGBM,16405.383838383837,322.87130433709547
Mornings Special,LightGBM,16700.63636363636,309.6353957862465
Mornings Special,LightGBM,16995.888888888887,326.0189877515513
Mornings Special,LightGBM,17291.141414141413,328.86155629629724
Mornings Special,LightGBM,17586.39393939394,328.8409401697544
Mornings Special,LightGBM,17881.646464646463,328.1777636614963
Mornings Special,LightGBM,18176.89898989899,329.1124585954689
Mornings Special,LightGBM,18472.151515151512,329.1124585954689
Mornings Special,LightGBM,18767.40404040404,328.6081847560297
Mornings Special,LightGBM,19062.656565656565,328.6081847560297
Mornings Special,LightGBM,19357.90909090909,326.4651498743584
Mornings Special,LightGBM,19653.161616161615,326.86274162769735
Mornings Special,LightGBM,19948.41414141414,310.6570882676198
Mornings Special,LightGBM,20243.666666666664,310.0233150224722
Mornings Special,LightGBM,20538.91919191919,310.0426152883335
Mornings Special,LightGBM,20834.171717171717,310.0426152883335
Mornings Special,LightGBM,21129.42424242424,310.0426152883335
Mornings Special,LightGBM,21424.676767676767,310.0426152883335
Mornings Special,LightGBM,21719.92929292929,309.921750948847
Mornings Special,LightGBM,22015.181818181816,309.9463997568407
Mornings Special,LightGBM,22310.434343434343,309.9463997568407
Mornings Special,LightGBM,22605.686868686866,309.9463997568407
Mornings Special,LightGBM,22900.939393939392,308.3467719923913
Mornings Special,LightGBM,23196.19191919192,308.3467719923913
Mornings Special,LightGBM,23491.44444444444,308.24186983747074
Mornings Special,LightGBM,23786.696969696968,307.2611254500432
Mornings Special,LightGBM,24081.949494949495,308.17572504255196
Mornings Special,LightGBM,24377.202020202018,300.7323684792623
Mornings Special,LightGBM,24672.454545454544,300.85957614986756
Mornings Special,LightGBM,24967.70707070707,296.4232125482902
Mornings Special,LightGBM,25262.959595959594,296.27143159500645
Mornings Special,LightGBM,25558.21212121212,296.27143159500645
Mornings Special,LightGBM,25853.464646464643,296.27143159500645
Mornings Special,LightGBM,26148.71717171717,292.49666310789917
Mornings Special,LightGBM,26443.969696969696,292.49666310789917
Mornings Special,LightGBM,26739.22222222222,292.49666310789917
Mornings Special,LightGBM,27034.474747474746,304.0359956228829
Mornings Special,LightGBM,27329.727272727272,304.0359956228829
Mornings Special,LightGBM,27624.979797979795,304.0359956228829
Mornings Special,LightGBM,27920.23232323232,298.6515311945491
Mornings Special,LightGBM,28215.484848484848,299.03251132747516
Mornings Special,LightGBM,28510.73737373737,295.9972800935199
Mornings Special,LightGBM,28805.989898989897,296.48057987025936
Mornings Special,LightGBM,29101.242424242424,296.48057987025936
Mornings Special,LightGBM,29396.494949494947,299.2163811077085
Mornings Special,LightGBM,29691.747474747473,299.2163811077085
Mornings Special,LightGBM,29987.0,299.2163811077085
Lunches Special,CatBoost,757.0,852.2195950875886
Lunches Special,CatBoost,1052.2525252525252,856.2957720755321
Lunches Special,CatBoost,1347.5050505050503,829.5788946470241
Lunches Special,CatBoost,1642.7575757575758,829.2511501609097
Lunches Special,CatBoost,1938.010101010101,827.9519786085298
Lunches Special,CatBoost,2233.2626262626263,801.6068447149244
Lunches Special,CatBoost,2528.5151515151515,801.6068447149244
Lunches Special,CatBoost,2823.7676767676767,823.1478113691559
Lunches Special,CatBoost,3119.020202020202,817.2053435008946
Lunches Special,CatBoost,3414.272727272727,817.2053435008946
Lunches Special,CatBoost,3709.525252525252,817.2053435008946
Lunches Special,CatBoost,4004.7777777777774,817.2053435008946
Lunches Special,CatBoost,4300.030303030303,819.2923848792086
Lunches Special,CatBoost,4595.282828282829,819.2923848792086
Lunches Special,CatBoost,4890.535353535353,819.2923848792086
Lunches Special,CatBoost,5185.787878787878,819.2923848792086
Lunches Special,CatBoost,5481.040404040404,819.2923848792086
Lunches Special,CatBoost,5776.292929292929,819.2923848792086
Lunches Special,CatBoost,6071.545454545454,825.4901801263919
Lunches Special,CatBoost,6366.79797979798,822.8655505480617
Lunches Special,CatBoost,6662.050505050504,822.8655505480617
Lunches Special,CatBoost,6957.30303030303,826.4109493226946
Lunches Special,CatBoost,7252.555555555555,826.1596911910184
Lunches Special,CatBoost,7547.80808080808,826.1596911910184
Lunches Special,CatBoost,7843.060606060606,826.9244099245294
Lunches Special,CatBoost,8138.313131313131,817.5436181819282
Lunches Special,CatBoost,8433.565656565657,848.3012406251916
Lunches Special,CatBoost,8728.81818181818,862.3423370993037
Lunches Special,CatBoost,9024.070707070707,869.4306503704125
Lunches Special,CatBoost,9319.323232323231,873.5674790980448
Lunches Special,CatBoost,9614.575757575756,885.7949565081524
Lunches Special,CatBoost,9909.828282828283,897.2664266899361
Lunches Special,CatBoost,10205.080808080807,924.6297281530597
Lunches Special,CatBoost,10500.333333333332,930.0894125305822
Lunches Special,CatBoost,10795.585858585859,935.3069970718406
Lunches Special,CatBoost,11090.838383838383,988.7549021896252
Lunches Special,CatBoost,11386.090909090908,950.9031936159228
Lunches Special,CatBoost,11681.343434343433,972.3831028636639
Lunches Special,CatBoost,11976.59595959596,990.4164022678574
Lunches Special,CatBoost,12271.848484848484,987.4761430918901
Lunches Special,CatBoost,12567.101010101009,1032.4257871323366
Lunches Special,CatBoost,12862.353535353535,1011.0161365560582
Lunches Special,CatBoost,13157.60606060606,1017.637910773403
Lunches Special,CatBoost,13452.858585858585,1017.8498106534918
Lunches Special,CatBoost,13748.11111111111,1013.4637128153411
Lunches Special,CatBoost,14043.363636363636,1028.2950061048111
Lunches Special,CatBoost,14338.61616161616,1046.5383333953678
Lunches Special,CatBoost,14633.868686868685,1047.4852881588379
Lunches Special,CatBoost,14929.121212121212,1048.05676745848
Lunches Special,CatBoost,15224.373737373737,998.0186105711676
Lunches Special,CatBoost,15519.626262626261,995.8145450557392
Lunches Special,CatBoost,15814.878787878786,1007.3769906846463
Lunches Special,CatBoost,16110.131313131313,1007.3769906846463
Lunches Special,CatBoost,16405.383838383837,1017.3602060504882
Lunches Special,CatBoost,16700.63636363636,1001.9038093406933
Lunches Special,CatBoost,16995.888888888887,999.7591783763561
Lunches Special,CatBoost,17291.141414141413,1030.425942918959
Lunches Special,CatBoost,17586.39393939394,1010.5898381313258
Lunches Special,CatBoost,17881.646464646463,1010.5898381313258
Lunches Special,CatBoost,18176.89898989899,1010.7670996154161
Lunches Special,CatBoost,18472.151515151512,1010.7670996154161
Lunches Special,CatBoost,18767.40404040404,1010.1901384834129
Lunches Special,CatBoost,19062.656565656565,1010.1901384834129
Lunches Special,CatBoost,19357.90909090909,1010.0880234663435
Lunches Special,CatBoost,19653.161616161615,1011.2713135436195
Lunches Special,CatBoost,19948.41414141414,1011.7183497320844
Lunches Special,CatBoost,20243.666666666664,1012.708520362068
Lunches Special,CatBoost,20538.91919191919,1012.9258510409618
Lunches Special,CatBoost,20834.171717171717,1012.9258510409618
Lunches Special,CatBoost,21129.42424242424,1012.9258510409618
Lunches Special,CatBoost,21424.676767676767,1012.9258510409618
Lunches Special,CatBoost,21719.92929292929,1012.9258510409618
Lunches Special,CatBoost,22015.181818181816,1012.9258510409618
Lunches Special,CatBoost,22310.434343434343,1012.9258510409618
Lunches Special,CatBoost,22605.686868686866,1012.8734929491328
Lunches Special,CatBoost,22900.939393939392,1012.5740921741892
Lunches Special,CatBoost,23196.19191919192,1012.5740921741892
Lunches Special,CatBoost,23491.44444444444,1012.5740921741892
Lunches Special,CatBoost,23786.696969696968,1013.5202661878099
Lunches Special,CatBoost,24081.949494949495,1016.9686908019377
Lunches Special,CatBoost,24377.202020202018,1018.5541885145484
Lunches Special,CatBoost,24672.454545454544,1018.5541885145484
Lunches Special,CatBoost,24967.70707070707,1019.0408249848884
Lunches Special,CatBoost,25262.959595959594,1015.6778925595979
Lunches Special,CatBoost,25558.21212121212,1018.5148552456772
Lunches Special,CatBoost,25853.464646464643,1018.5148552456772
Lunches Special,CatBoost,26148.71717171717,1018.5148552456772
Lunches Special,CatBoost,26443.969696969696,1018.5148552456772
Lunches Special,CatBoost,26739.22222222222,1018.5148552456772
Lunches Special,CatBoost,27034.474747474746,1035.9104462932953
Lunches Special,CatBoost,27329.727272727272,1032.7489333520216
Lunches Special,CatBoost,27624.979797979795,1032.7489333520216
Lunches Special,CatBoost,27920.23232323232,1009.9981498418414
Lunches Special,CatBoost,28215.484848484848,1008.7938437275404
Lunches Special,CatBoost,28510.73737373737,1005.8104130498326
Lunches Special,CatBoost,28805.989898989897,1005.8104130498326
Lunches Special,CatBoost,29101.242424242424,1005.8104130498326
Lunches Special,CatBoost,29396.494949494947,1068.302036925869
Lunches Special,CatBoost,29691.747474747473,1068.302036925869
Lunches Special,CatBoost,29987.0,1068.302036925869
Lunches Special,LightGBM,757.0,912.0833208959672
Lunches Special,LightGBM,1052.2525252525252,912.0833208959672
Lunches Special,LightGBM,1347.5050505050503,879.5516451855668
Lunches Special,LightGBM,1642.7575757575758,877.1354870306726
Lunches Special,LightGBM,1938.010101010101,884.0405797254697
Lunches Special,LightGBM,2233.2626262626263,883.2953276690927
Lunches Special,LightGBM,2528.5151515151515,883.2953276690927
Lunches Special,LightGBM,2823.7676767676767,883.2912576806428
Lunches Special,LightGBM,3119.020202020202,870.7588779213083
Lunches Special,LightGBM,3414.272727272727,870.4174630980567
Lunches Special,LightGBM,3709.525252525252,870.4174630980567
Lunches Special,LightGBM,4004.7777777777774,870.4174630980567
Lunches Special,LightGBM,4300.030303030303,872.5669675207618
Lunches Special,LightGBM,4595.282828282829,872.5669675207618
Lunches Special,LightGBM,4890.535353535353,872.5669675207618
Lunches Special,LightGBM,5185.787878787878,872.9113230137264
Lunches Special,LightGBM,5481.040404040404,872.9113230137264
Lunches Special,LightGBM,5776.292929292929,872.9113230137264
Lunches Special,LightGBM,6071.545454545454,873.5732383972054
Lunches Special,LightGBM,6366.79797979798,876.3262033016981
Lunches Special,LightGBM,6662.050505050504,881.0467554510697
Lunches Special,LightGBM,6957.30303030303,881.693691718076
Lunches Special,LightGBM,7252.555555555555,881.693691718076
Lunches Special,LightGBM,7547.80808080808,881.693691718076
Lunches Special,LightGBM,7843.060606060606,881.8941988768661
Lunches Special,LightGBM,8138.313131313131,881.5000257078592
Lunches Special,LightGBM,8433.565656565657,888.5596482192568
Lunches Special,LightGBM,8728.81818181818,901.8722902701433
Lunches Special,LightGBM,9024.070707070707,932.4938162582272
Lunches Special,LightGBM,9319.323232323231,937.5796134500066
Lunches Special,LightGBM,9614.575757575756,938.6406687735184
Lunches Special,LightGBM,9909.828282828283,932.8321796662183
Lunches Special,LightGBM,10205.080808080807,942.0535265292895
Lunches Special,LightGBM,10500.333333333332,943.3367947284502
Lunches Special,LightGBM,10795.585858585859,976.1267803173115
Lunches Special,LightGBM,11090.838383838383,993.7982150938026
Lunches Special,LightGBM,11386.090909090908,968.3787073614559
Lunches Special,LightGBM,11681.343434343433,1021.7815011387006
Lunches Special,LightGBM,11976.59595959596,1004.6356477909977
Lunches Special,LightGBM,12271.848484848484,1003.042104641628
Lunches Special,LightGBM,12567.101010101009,1021.1187288715287
Lunches Special,LightGBM,12862.353535353535,1020.9959788651194
Lunches Special,LightGBM,13157.60606060606,1025.5302813923233
Lunches Special,LightGBM,13452.858585858585,1025.93620771232
Lunches Special,LightGBM,13748.11111111111,1026.8679089224072
Lunches Special,LightGBM,14043.363636363636,1036.7583921893695
Lunches Special,LightGBM,14338.61616161616,1035.2113452100664
Lunches Special,LightGBM,14633.868686868685,1034.5078683224826
Lunches Special,LightGBM,14929.121212121212,1038.4823477377886
Lunches Special,LightGBM,15224.373737373737,1036.131642655092
Lunches Special,LightGBM,15519.626262626261,1027.256192759749
Lunches Special,LightGBM,15814.878787878786,1027.6580203873098
Lunches Special,LightGBM,16110.131313131313,1027.8622199975962
Lunches Special,LightGBM,16405.383838383837,1028.6663655279272
Lunches Special,LightGBM,16700.63636363636,1016.9873515823683
Lunches Special,LightGBM,16995.888888888887,1020.3450909143805
Lunches Special,LightGBM,17291.141414141413,1043.780794934845
Lunches Special,LightGBM,17586.39393939394,1024.173206298546
Lunches Special,LightGBM,17881.646464646463,1024.8120174667883
Lunches Special,LightGBM,18176.89898989899,1034.3978836331667
Lunches Special,LightGBM,18472.151515151512,1034.3978836331667
Lunches Special,LightGBM,18767.40404040404,1034.0434701553145
Lunches Special,LightGBM,19062.656565656565,1034.0434701553145
Lunches Special,LightGBM,19357.90909090909,1034.2949872989718
Lunches Special,LightGBM,19653.161616161615,1033.9180497465818
Lunches Special,LightGBM,19948.41414141414,1031.1771155837812
Lunches Special,LightGBM,20243.666666666664,1030.8856703007375
Lunches Special,LightGBM,20538.91919191919,1031.396610256037
Lunches Special,LightGBM,20834.171717171717,1031.3440871467499
Lunches Special,LightGBM,21129.42424242424,1031.3440871467499
Lunches Special,LightGBM,21424.676767676767,1033.8575927671395
Lunches Special,LightGBM,21719.92929292929,1037.2780403944703
Lunches Special,LightGBM,22015.181818181816,1038.019730406487
Lunches Special,LightGBM,22310.434343434343,1038.019730406487
Lunches Special,LightGBM,22605.686868686866,1038.019730406487
Lunches Special,LightGBM,22900.939393939392,1027.3846456779904
Lunches Special,LightGBM,23196.19191919192,1027.3846456779904
Lunches Special,LightGBM,23491.44444444444,1027.3846456779904
Lunches Special,LightGBM,23786.696969696968,1028.430271404655
Lunches Special,LightGBM,24081.949494949495,1028.829237121117
Lunches Special,LightGBM,24377.202020202018,1024.2468076114772
Lunches Special,LightGBM,24672.454545454544,1024.2468076114772
Lunches Special,LightGBM,24967.70707070707,1065.8761479654215
Lunches Special,LightGBM,25262.959595959594,1017.7473248822267
Lunches Special,LightGBM,25558.21212121212,1018.5181759667546
Lunches Special,LightGBM,25853.464646464643,1018.5181759667546
Lunches Special,LightGBM,26148.71717171717,1018.5181759667546
Lunches Special,LightGBM,26443.969696969696,1018.5181759667546
Lunches Special,LightGBM,26739.22222222222,1018.5181759667546
Lunches Special,LightGBM,27034.474747474746,1045.8494103502676
Lunches Special,LightGBM,27329.727272727272,1045.8494103502676
Lunches Special,LightGBM,27624.979797979795,1045.8494103502676
Lunches Special,LightGBM,27920.23232323232,1019.5608919695682
Lunches Special,LightGBM,28215.484848484848,1019.5608919695682
Lunches Special,LightGBM,28510.73737373737,1012.5567622336374
Lunches Special,LightGBM,28805.989898989897,1012.5567622336374
Lunches Special,LightGBM,29101.242424242424,1012.5567622336374
Lunches Special,LightGBM,29396.494949494947,1053.6033176036308
Lunches Special,LightGBM,29691.747474747473,1053.6033176036308
Lunches Special,LightGBM,29987.0,1053.6033176036308
Afternoons Special,CatBoost,757.0,859.3365826964066
Afternoons Special,CatBoost,1052.2525252525252,873.1943983165735
Afternoons Special,CatBoost,1347.5050505050503,864.5177832182135
Afternoons Special,CatBoost,1642.7575757575758,865.7421700434686
Afternoons Special,CatBoost,1938.010101010101,857.4171744002473
Afternoons Special,CatBoost,2233.2626262626263,857.4889227677036
Afternoons Special,CatBoost,2528.5151515151515,857.4889227677036
Afternoons Special,CatBoost,2823.7676767676767,861.7147774298925
Afternoons Special,CatBoost,3119.020202020202,857.6801182313733
Afternoons Special,CatBoost,3414.272727272727,857.4444379765513
Afternoons Special,CatBoost,3709.525252525252,857.4444379765513
Afternoons Special,CatBoost,4004.7777777777774,857.4444379765513
Afternoons Special,CatBoost,4300.030303030303,861.2740573218947
Afternoons Special,CatBoost,4595.282828282829,861.2740573218947
Afternoons Special,CatBoost,4890.535353535353,861.2740573218947
Afternoons Special,CatBoost,5185.787878787878,861.7575248176522
Afternoons Special,CatBoost,5481.040404040404,861.7575248176522
Afternoons Special,CatBoost,5776.292929292929,861.1211277057023
Afternoons Special,CatBoost,6071.545454545454,861.6196057622114
Afternoons Special,CatBoost,6366.79797979798,862.9090449596531
Afternoons Special,CatBoost,6662.050505050504,862.7919867557971
Afternoons Special,CatBoost,6957.30303030303,859.8999820578299
Afternoons Special,CatBoost,7252.555555555555,858.9427359458659
Afternoons Special,CatBoost,7547.80808080808,852.9064464340233
Afternoons Special,CatBoost,7843.060606060606,851.5764707882561
Afternoons Special,CatBoost,8138.313131313131,851.5764707882561
Afternoons Special,CatBoost,8433.565656565657,879.4275040410034
Afternoons Special,CatBoost,8728.81818181818,882.4033108057861
Afternoons Special,CatBoost,9024.070707070707,894.4771790679041
Afternoons Special,CatBoost,9319.323232323231,896.551187006645
Afternoons Special,CatBoost,9614.575757575756,901.1212107854692
Afternoons Special,CatBoost,9909.828282828283,906.928987859322
Afternoons Special,CatBoost,10205.080808080807,943.3264071458761
Afternoons Special,CatBoost,10500.333333333332,972.4992052838284
Afternoons Special,CatBoost,10795.585858585859,941.8801017467244
Afternoons Special,CatBoost,11090.838383838383,976.555436534647
Afternoons Special,CatBoost,11386.090909090908,970.0999770256217
Afternoons Special,CatBoost,11681.343434343433,990.5683230404059
Afternoons Special,CatBoost,11976.59595959596,997.1870992344955
Afternoons Special,CatBoost,12271.848484848484,998.2790932059745
Afternoons Special,CatBoost,12567.101010101009,997.0725232983575
Afternoons Special,CatBoost,12862.353535353535,992.7147300157111
Afternoons Special,CatBoost,13157.60606060606,995.3907529346033
Afternoons Special,CatBoost,13452.858585858585,994.2294944775666
Afternoons Special,CatBoost,13748.11111111111,989.6091662359029
Afternoons Special,CatBoost,14043.363636363636,992.8705628776738
Afternoons Special,CatBoost,14338.61616161616,992.1707277755256
Afternoons Special,CatBoost,14633.868686868685,992.0103876243704
Afternoons Special,CatBoost,14929.121212121212,1005.2465777195653
Afternoons Special,CatBoost,15224.373737373737,981.3145329376429
Afternoons Special,CatBoost,15519.626262626261,931.3619238287374
Afternoons Special,CatBoost,15814.878787878786,959.473722683546
Afternoons Special,CatBoost,16110.131313131313,973.7917127273738
Afternoons Special,CatBoost,16405.383838383837,971.7099329574114
Afternoons Special,CatBoost,16700.63636363636,963.7892127158057
Afternoons Special,CatBoost,16995.888888888887,967.4682458821169
Afternoons Special,CatBoost,17291.141414141413,968.4971573559361
Afternoons Special,CatBoost,17586.39393939394,968.3578602935402
Afternoons Special,CatBoost,17881.646464646463,969.6796187882994
Afternoons Special,CatBoost,18176.89898989899,969.1356312105811
Afternoons Special,CatBoost,18472.151515151512,969.1356312105811
Afternoons Special,CatBoost,18767.40404040404,973.4599778255447
Afternoons Special,CatBoost,19062.656565656565,973.4599778255447
Afternoons Special,CatBoost,19357.90909090909,970.2742756398067
Afternoons Special,CatBoost,19653.161616161615,970.3590262257283
Afternoons Special,CatBoost,19948.41414141414,970.3590262257283
Afternoons Special,CatBoost,20243.666666666664,970.6976226526546
Afternoons Special,CatBoost,20538.91919191919,970.8351687862394
Afternoons Special,CatBoost,20834.171717171717,970.8351687862394
Afternoons Special,CatBoost,21129.42424242424,970.8351687862394
Afternoons Special,CatBoost,21424.676767676767,970.8351687862394
Afternoons Special,CatBoost,21719.92929292929,970.8351687862394
Afternoons Special,CatBoost,22015.181818181816,970.8351687862394
Afternoons Special,CatBoost,22310.434343434343,970.8351687862394
Afternoons Special,CatBoost,22605.686868686866,971.4569343089238
Afternoons Special,CatBoost,22900.939393939392,971.4569343089238
Afternoons Special,CatBoost,23196.19191919192,971.4569343089238
Afternoons Special,CatBoost,23491.44444444444,971.4569343089238
Afternoons Special,CatBoost,23786.696969696968,973.4431572867284
Afternoons Special,CatBoost,24081.949494949495,973.4783254923864
Afternoons Special,CatBoost,24377.202020202018,972.2836769182919
Afternoons Special,CatBoost,24672.454545454544,970.0241296242416
Afternoons Special,CatBoost,24967.70707070707,970.0241296242416
Afternoons Special,CatBoost,25262.959595959594,961.3892000270305
Afternoons Special,CatBoost,25558.21212121212,961.0905794561909
Afternoons Special,CatBoost,25853.464646464643,961.0905794561909
Afternoons Special,CatBoost,26148.71717171717,961.0905794561909
Afternoons Special,CatBoost,26443.969696969696,961.0905794561909
Afternoons Special,CatBoost,26739.22222222222,961.0905794561909
Afternoons Special,CatBoost,27034.474747474746,968.1314703247498
Afternoons Special,CatBoost,27329.727272727272,968.0576491259699
Afternoons Special,CatBoost,27624.979797979795,968.0576491259699
Afternoons Special,CatBoost,27920.23232323232,968.0576491259699
Afternoons Special,CatBoost,28215.484848484848,965.2821692888144
Afternoons Special,CatBoost,28510.73737373737,933.9079108751428
Afternoons Special,CatBoost,28805.989898989897,933.9079108751428
Afternoons Special,CatBoost,29101.242424242424,933.9079108751428
Afternoons Special,CatBoost,29396.494949494947,933.9079108751428
Afternoons Special,CatBoost,29691.747474747473,933.9079108751428
Afternoons Special,CatBoost,29987.0,933.9079108751428
Evenings Special,LightGBM,757.0,484.9401703437947
Evenings Special,LightGBM,1052.2525252525252,484.9401703437947
Evenings Special,LightGBM,1347.5050505050503,462.4580410670792
Evenings Special,LightGBM,1642.7575757575758,459.67682225323614
Evenings Special,LightGBM,1938.010101010101,459.78087748943256
Evenings Special,LightGBM,2233.2626262626263,457.87550431891424
Evenings Special,LightGBM,2528.5151515151515,457.87550431891424
Evenings Special,LightGBM,2823.7676767676767,456.8362411330343
Evenings Special,LightGBM,3119.020202020202,454.2610838838326
Evenings Special,LightGBM,3414.272727272727,454.2610838838326
Evenings Special,LightGBM,3709.525252525252,454.2610838838326
Evenings Special,LightGBM,4004.7777777777774,454.2610838838326
Evenings Special,LightGBM,4300.030303030303,453.63266264261114
Evenings Special,LightGBM,4595.282828282829,453.63266264261114
Evenings Special,LightGBM,4890.535353535353,453.63266264261114
Evenings Special,LightGBM,5185.787878787878,456.3464716373746
Evenings Special,LightGBM,5481.040404040404,456.3464716373746
Evenings Special,LightGBM,5776.292929292929,456.3464716373746
Evenings Special,LightGBM,6071.545454545454,459.0468545641323
Evenings Special,LightGBM,6366.79797979798,459.90738111849384
Evenings Special,LightGBM,6662.050505050504,469.4493278175904
Evenings Special,LightGBM,6957.30303030303,460.99658088507357
Evenings Special,LightGBM,7252.555555555555,460.7894531103271
Evenings Special,LightGBM,7547.80808080808,460.7894531103271
Evenings Special,LightGBM,7843.060606060606,460.25217391666104
Evenings Special,LightGBM,8138.313131313131,460.2930521390861
Evenings Special,LightGBM,8433.565656565657,458.59211670045886
Evenings Special,LightGBM,8728.81818181818,459.2249564842969
Evenings Special,LightGBM,9024.070707070707,469.40615506262554
Evenings Special,LightGBM,9319.323232323231,463.8624281987123
Evenings Special,LightGBM,9614.575757575756,464.3716541730504
Evenings Special,LightGBM,9909.828282828283,462.6766677762014
Evenings Special,LightGBM,10205.080808080807,514.040904950783
