Dataset,Model,Month,Predicted Value
Afternoons Special,CatBoost,1.2222222222222223,877.5071292104385
Afternoons Special,CatBoost,1.3333333333333333,877.5071292104385
Afternoons Special,CatBoost,1.4444444444444444,877.5071292104385
Afternoons Special,CatBoost,1.5555555555555556,964.8226310875432
Afternoons Special,CatBoost,1.6666666666666665,964.8226310875432
Afternoons Special,CatBoost,1.7777777777777777,964.8226310875432
Afternoons Special,CatBoost,1.8888888888888888,964.8226310875432
Afternoons Special,CatBoost,2.0,964.8226310875432
Afternoons Special,CatBoost,2.111111111111111,964.8226310875432
Afternoons Special,CatBoost,2.2222222222222223,964.8226310875432
Afternoons Special,CatBoost,2.333333333333333,964.8226310875432
Afternoons Special,CatBoost,2.4444444444444446,964.8226310875432
Afternoons Special,CatBoost,2.5555555555555554,1012.0060101801528
Afternoons Special,CatBoost,2.6666666666666665,1012.0060101801528
Afternoons Special,CatBoost,2.7777777777777777,1012.0060101801528
Afternoons Special,CatBoost,2.888888888888889,1012.0060101801528
Afternoons Special,CatBoost,3.0,1012.0060101801528
Afternoons Special,CatBoost,3.111111111111111,1012.0060101801528
Afternoons Special,CatBoost,3.2222222222222223,1012.0060101801528
Afternoons Special,CatBoost,3.333333333333333,1012.0060101801528
Afternoons Special,CatBoost,3.444444444444444,1012.0060101801528
Afternoons Special,CatBoost,3.5555555555555554,980.4556928876516
Afternoons Special,CatBoost,3.6666666666666665,980.4556928876516
Afternoons Special,CatBoost,3.7777777777777777,980.4556928876516
Afternoons Special,CatBoost,3.888888888888889,980.4556928876516
Afternoons Special,CatBoost,4.0,980.4556928876516
Afternoons Special,CatBoost,4.111111111111111,980.4556928876516
Afternoons Special,CatBoost,4.222222222222221,980.4556928876516
Afternoons Special,CatBoost,4.333333333333333,980.4556928876516
Afternoons Special,CatBoost,4.444444444444445,980.4556928876516
Afternoons Special,CatBoost,4.555555555555555,939.1224021175552
Afternoons Special,CatBoost,4.666666666666666,939.1224021175552
Afternoons Special,CatBoost,4.777777777777778,939.1224021175552
Afternoons Special,CatBoost,4.888888888888889,939.1224021175552
Afternoons Special,CatBoost,5.0,939.1224021175552
Afternoons Special,CatBoost,5.111111111111111,939.1224021175552
Afternoons Special,CatBoost,5.222222222222222,939.1224021175552
Afternoons Special,CatBoost,5.333333333333333,939.1224021175552
Afternoons Special,CatBoost,5.444444444444445,939.1224021175552
Afternoons Special,CatBoost,5.555555555555555,937.5507941606505
Afternoons Special,CatBoost,5.666666666666666,937.5507941606505
Afternoons Special,CatBoost,5.777777777777778,937.5507941606505
Afternoons Special,CatBoost,5.888888888888888,937.5507941606505
Afternoons Special,CatBoost,6.0,937.5507941606505
Afternoons Special,CatBoost,6.111111111111111,937.5507941606505
Afternoons Special,CatBoost,6.222222222222222,937.5507941606505
Afternoons Special,CatBoost,6.333333333333333,937.5507941606505
Afternoons Special,CatBoost,6.444444444444444,937.5507941606505
Afternoons Special,CatBoost,6.555555555555555,969.4484047126218
Afternoons Special,CatBoost,6.666666666666666,969.4484047126218
Afternoons Special,CatBoost,6.777777777777778,969.4484047126218
Afternoons Special,CatBoost,6.888888888888888,969.4484047126218
Afternoons Special,CatBoost,7.0,969.4484047126218
Afternoons Special,CatBoost,7.111111111111111,969.4484047126218
Afternoons Special,CatBoost,7.222222222222221,969.4484047126218
Afternoons Special,CatBoost,7.333333333333333,969.4484047126218
Afternoons Special,CatBoost,7.444444444444444,969.4484047126218
Afternoons Special,CatBoost,7.555555555555555,972.2136729481384
Afternoons Special,CatBoost,7.666666666666666,972.2136729481384
Afternoons Special,CatBoost,7.777777777777778,972.2136729481384
Afternoons Special,CatBoost,7.888888888888888,972.2136729481384
Afternoons Special,CatBoost,8.0,972.2136729481384
Afternoons Special,CatBoost,8.11111111111111,972.2136729481384
Afternoons Special,CatBoost,8.222222222222221,972.2136729481384
Afternoons Special,CatBoost,8.333333333333332,972.2136729481384
Afternoons Special,CatBoost,8.444444444444443,972.2136729481384
Afternoons Special,CatBoost,8.555555555555555,927.9186051238997
Afternoons Special,CatBoost,8.666666666666666,927.9186051238997
Afternoons Special,CatBoost,8.777777777777779,927.9186051238997
Afternoons Special,CatBoost,8.88888888888889,927.9186051238997
Afternoons Special,CatBoost,9.0,927.9186051238997
Afternoons Special,CatBoost,9.11111111111111,927.9186051238997
Afternoons Special,CatBoost,9.222222222222221,927.9186051238997
Afternoons Special,CatBoost,9.333333333333332,927.9186051238997
Afternoons Special,CatBoost,9.444444444444445,927.9186051238997
Afternoons Special,CatBoost,9.555555555555555,941.569198899303
Afternoons Special,CatBoost,9.666666666666666,941.569198899303
Afternoons Special,CatBoost,9.777777777777777,941.569198899303
Afternoons Special,CatBoost,9.88888888888889,941.569198899303
Afternoons Special,CatBoost,10.0,941.569198899303
Afternoons Special,CatBoost,10.11111111111111,941.569198899303
Afternoons Special,CatBoost,10.222222222222221,941.569198899303
Afternoons Special,CatBoost,10.333333333333332,941.569198899303
Afternoons Special,CatBoost,10.444444444444445,941.569198899303
Afternoons Special,CatBoost,10.555555555555555,937.7310822491819
Afternoons Special,CatBoost,10.666666666666666,937.7310822491819
Afternoons Special,CatBoost,10.777777777777777,937.7310822491819
Afternoons Special,CatBoost,10.888888888888888,937.7310822491819
Afternoons Special,CatBoost,11.0,937.7310822491819
Afternoons Special,CatBoost,11.11111111111111,937.7310822491819
Afternoons Special,CatBoost,11.222222222222221,937.7310822491819
Afternoons Special,CatBoost,11.333333333333332,937.7310822491819
Afternoons Special,CatBoost,11.444444444444445,937.7310822491819
Afternoons Special,CatBoost,11.555555555555555,973.1249180582307
Afternoons Special,CatBoost,11.666666666666666,973.1249180582307
Afternoons Special,CatBoost,11.777777777777777,973.1249180582307
Afternoons Special,CatBoost,11.888888888888888,973.1249180582307
Afternoons Special,CatBoost,12.0,973.1249180582307
Afternoons Special,LightGBM,1.0,882.7935526359367
Afternoons Special,LightGBM,1.1111111111111112,882.7935526359367
Afternoons Special,LightGBM,1.2222222222222223,882.7935526359367
Afternoons Special,LightGBM,1.3333333333333333,882.7935526359367
Afternoons Special,LightGBM,1.4444444444444444,882.7935526359367
Afternoons Special,LightGBM,1.5555555555555556,956.5044295231337
Afternoons Special,LightGBM,1.6666666666666665,956.5044295231337
Afternoons Special,LightGBM,1.7777777777777777,956.5044295231337
Afternoons Special,LightGBM,1.8888888888888888,956.5044295231337
Afternoons Special,LightGBM,2.0,956.5044295231337
Afternoons Special,LightGBM,2.111111111111111,956.5044295231337
Afternoons Special,LightGBM,2.2222222222222223,956.5044295231337
Afternoons Special,LightGBM,2.333333333333333,956.5044295231337
Afternoons Special,LightGBM,2.4444444444444446,956.5044295231337
Afternoons Special,LightGBM,2.5555555555555554,1005.2559357027563
Afternoons Special,LightGBM,2.6666666666666665,1005.2559357027563
Afternoons Special,LightGBM,2.7777777777777777,1005.2559357027563
Afternoons Special,LightGBM,2.888888888888889,1005.2559357027563
Afternoons Special,LightGBM,3.0,1005.2559357027563
Afternoons Special,LightGBM,3.111111111111111,1005.2559357027563
Afternoons Special,LightGBM,3.2222222222222223,1005.2559357027563
Afternoons Special,LightGBM,3.333333333333333,1005.2559357027563
Afternoons Special,LightGBM,3.444444444444444,1005.2559357027563
Afternoons Special,LightGBM,3.5555555555555554,977.2874421822178
Afternoons Special,LightGBM,3.6666666666666665,977.2874421822178
Afternoons Special,LightGBM,3.7777777777777777,977.2874421822178
Afternoons Special,LightGBM,3.888888888888889,977.2874421822178
Afternoons Special,LightGBM,4.0,977.2874421822178
Afternoons Special,LightGBM,4.111111111111111,977.2874421822178
Afternoons Special,LightGBM,4.222222222222221,977.2874421822178
Afternoons Special,LightGBM,4.333333333333333,977.2874421822178
Afternoons Special,LightGBM,4.444444444444445,977.2874421822178
Afternoons Special,LightGBM,4.555555555555555,940.7841053315647
Afternoons Special,LightGBM,4.666666666666666,940.7841053315647
Afternoons Special,LightGBM,4.777777777777778,940.7841053315647
Afternoons Special,LightGBM,4.888888888888889,940.7841053315647
Afternoons Special,LightGBM,5.0,940.7841053315647
Afternoons Special,LightGBM,5.111111111111111,940.7841053315647
Afternoons Special,LightGBM,5.222222222222222,940.7841053315647
Afternoons Special,LightGBM,5.333333333333333,940.7841053315647
Afternoons Special,LightGBM,5.444444444444445,940.7841053315647
Afternoons Special,LightGBM,5.555555555555555,941.0569821495461
Afternoons Special,LightGBM,5.666666666666666,941.0569821495461
Afternoons Special,LightGBM,5.777777777777778,941.0569821495461
Afternoons Special,LightGBM,5.888888888888888,941.0569821495461
Afternoons Special,LightGBM,6.0,941.0569821495461
Afternoons Special,LightGBM,6.111111111111111,941.0569821495461
Afternoons Special,LightGBM,6.222222222222222,941.0569821495461
Afternoons Special,LightGBM,6.333333333333333,941.0569821495461
Afternoons Special,LightGBM,6.444444444444444,941.0569821495461
Afternoons Special,LightGBM,6.555555555555555,961.4148452886408
Afternoons Special,LightGBM,6.666666666666666,961.4148452886408
Afternoons Special,LightGBM,6.777777777777778,961.4148452886408
Afternoons Special,LightGBM,6.888888888888888,961.4148452886408
Afternoons Special,LightGBM,7.0,961.4148452886408
Afternoons Special,LightGBM,7.111111111111111,961.4148452886408
Afternoons Special,LightGBM,7.222222222222221,961.4148452886408
Afternoons Special,LightGBM,7.333333333333333,961.4148452886408
Afternoons Special,LightGBM,7.444444444444444,961.4148452886408
Afternoons Special,LightGBM,7.555555555555555,969.0504182261678
Afternoons Special,LightGBM,7.666666666666666,969.0504182261678
Afternoons Special,LightGBM,7.777777777777778,969.0504182261678
Afternoons Special,LightGBM,7.888888888888888,969.0504182261678
Afternoons Special,LightGBM,8.0,969.0504182261678
Afternoons Special,LightGBM,8.11111111111111,969.0504182261678
Afternoons Special,LightGBM,8.222222222222221,969.0504182261678
Afternoons Special,LightGBM,8.333333333333332,969.0504182261678
Afternoons Special,LightGBM,8.444444444444443,969.0504182261678
Afternoons Special,LightGBM,8.555555555555555,924.0021252934225
Afternoons Special,LightGBM,8.666666666666666,924.0021252934225
Afternoons Special,LightGBM,8.777777777777779,924.0021252934225
Afternoons Special,LightGBM,8.88888888888889,924.0021252934225
Afternoons Special,LightGBM,9.0,924.0021252934225
Afternoons Special,LightGBM,9.11111111111111,924.0021252934225
Afternoons Special,LightGBM,9.222222222222221,924.0021252934225
Afternoons Special,LightGBM,9.333333333333332,924.0021252934225
Afternoons Special,LightGBM,9.444444444444445,924.0021252934225
Afternoons Special,LightGBM,9.555555555555555,938.3911034800653
Afternoons Special,LightGBM,9.666666666666666,938.3911034800653
Afternoons Special,LightGBM,9.777777777777777,938.3911034800653
Afternoons Special,LightGBM,9.88888888888889,938.3911034800653
Afternoons Special,LightGBM,10.0,938.3911034800653
Afternoons Special,LightGBM,10.11111111111111,938.3911034800653
Afternoons Special,LightGBM,10.222222222222221,938.3911034800653
Afternoons Special,LightGBM,10.333333333333332,938.3911034800653
Afternoons Special,LightGBM,10.444444444444445,938.3911034800653
Afternoons Special,LightGBM,10.555555555555555,943.2024542630667
Afternoons Special,LightGBM,10.666666666666666,943.2024542630667
Afternoons Special,LightGBM,10.777777777777777,943.2024542630667
Afternoons Special,LightGBM,10.888888888888888,943.2024542630667
Afternoons Special,LightGBM,11.0,943.2024542630667
Afternoons Special,LightGBM,11.11111111111111,943.2024542630667
Afternoons Special,LightGBM,11.222222222222221,943.2024542630667
Afternoons Special,LightGBM,11.333333333333332,943.2024542630667
Afternoons Special,LightGBM,11.444444444444445,943.2024542630667
Afternoons Special,LightGBM,11.555555555555555,976.4233829229767
Afternoons Special,LightGBM,11.666666666666666,976.4233829229767
Afternoons Special,LightGBM,11.777777777777777,976.4233829229767
Afternoons Special,LightGBM,11.888888888888888,976.4233829229767
Afternoons Special,LightGBM,12.0,976.4233829229767
Afternoons Special,XGBoost,1.0,886.7861328125
Afternoons Special,XGBoost,1.1111111111111112,886.7861328125
Afternoons Special,XGBoost,1.2222222222222223,886.7861328125
Afternoons Special,XGBoost,1.3333333333333333,886.7861328125
Afternoons Special,XGBoost,1.4444444444444444,886.7861328125
Afternoons Special,XGBoost,1.5555555555555556,886.7861328125
Afternoons Special,XGBoost,1.6666666666666665,886.7861328125
Afternoons Special,XGBoost,1.7777777777777777,886.7861328125
Afternoons Special,XGBoost,1.8888888888888888,886.7861328125
Afternoons Special,XGBoost,2.0,959.7460327148438
Afternoons Special,XGBoost,2.111111111111111,959.7460327148438
Afternoons Special,XGBoost,2.2222222222222223,959.7460327148438
Afternoons Special,XGBoost,2.333333333333333,959.7460327148438
Afternoons Special,XGBoost,2.4444444444444446,959.7460327148438
Afternoons Special,XGBoost,2.5555555555555554,959.7460327148438
Afternoons Special,XGBoost,2.6666666666666665,959.7460327148438
Afternoons Special,XGBoost,2.7777777777777777,959.7460327148438
Afternoons Special,XGBoost,2.888888888888889,959.7460327148438
Afternoons Special,XGBoost,3.0,1005.4454345703125
Afternoons Special,XGBoost,3.111111111111111,1005.4454345703125
Afternoons Special,XGBoost,3.2222222222222223,1005.4454345703125
Afternoons Special,XGBoost,3.333333333333333,1005.4454345703125
Afternoons Special,XGBoost,3.444444444444444,1005.4454345703125
Afternoons Special,XGBoost,3.5555555555555554,1005.4454345703125
Afternoons Special,XGBoost,3.6666666666666665,1005.4454345703125
Afternoons Special,XGBoost,3.7777777777777777,1005.4454345703125
Afternoons Special,XGBoost,3.888888888888889,1005.4454345703125
Afternoons Special,XGBoost,4.0,975.4578857421875
Afternoons Special,XGBoost,4.111111111111111,975.4578857421875
Afternoons Special,XGBoost,4.222222222222221,975.4578857421875
Afternoons Special,XGBoost,4.333333333333333,975.4578857421875
Afternoons Special,XGBoost,4.444444444444445,975.4578857421875
Afternoons Special,XGBoost,4.555555555555555,975.4578857421875
Afternoons Special,XGBoost,4.666666666666666,975.4578857421875
Afternoons Special,XGBoost,4.777777777777778,975.4578857421875
Afternoons Special,XGBoost,4.888888888888889,975.4578857421875
Afternoons Special,XGBoost,5.0,931.96875
Afternoons Special,XGBoost,5.111111111111111,931.96875
Afternoons Special,XGBoost,5.222222222222222,931.96875
Afternoons Special,XGBoost,5.333333333333333,931.96875
Afternoons Special,XGBoost,5.444444444444445,931.96875
Afternoons Special,XGBoost,5.555555555555555,931.96875
Afternoons Special,XGBoost,5.666666666666666,931.96875
Afternoons Special,XGBoost,5.777777777777778,931.96875
Afternoons Special,XGBoost,5.888888888888888,931.96875
Afternoons Special,XGBoost,6.0,935.9027709960938
Afternoons Special,XGBoost,6.111111111111111,935.9027709960938
Afternoons Special,XGBoost,6.222222222222222,935.9027709960938
Afternoons Special,XGBoost,6.333333333333333,935.9027709960938
Afternoons Special,XGBoost,6.444444444444444,935.9027709960938
Afternoons Special,XGBoost,6.555555555555555,935.9027709960938
Afternoons Special,XGBoost,6.666666666666666,935.9027709960938
Afternoons Special,XGBoost,6.777777777777778,935.9027709960938
Afternoons Special,XGBoost,6.888888888888888,935.9027709960938
Afternoons Special,XGBoost,7.0,962.1085205078125
Afternoons Special,XGBoost,7.111111111111111,962.1085205078125
Afternoons Special,XGBoost,7.222222222222221,962.1085205078125
Afternoons Special,XGBoost,7.333333333333333,962.1085205078125
Afternoons Special,XGBoost,7.444444444444444,962.1085205078125
Afternoons Special,XGBoost,7.555555555555555,962.1085205078125
Afternoons Special,XGBoost,7.666666666666666,962.1085205078125
Afternoons Special,XGBoost,7.777777777777778,962.1085205078125
Afternoons Special,XGBoost,7.888888888888888,962.1085205078125
Afternoons Special,XGBoost,8.0,969.0070190429688
Afternoons Special,XGBoost,8.11111111111111,969.0070190429688
Afternoons Special,XGBoost,8.222222222222221,969.0070190429688
Afternoons Special,XGBoost,8.333333333333332,969.0070190429688
Afternoons Special,XGBoost,8.444444444444443,969.0070190429688
Afternoons Special,XGBoost,8.555555555555555,969.0070190429688
Afternoons Special,XGBoost,8.666666666666666,969.0070190429688
Afternoons Special,XGBoost,8.777777777777779,969.0070190429688
Afternoons Special,XGBoost,8.88888888888889,969.0070190429688
Afternoons Special,XGBoost,9.0,928.146484375
Afternoons Special,XGBoost,9.11111111111111,928.146484375
Afternoons Special,XGBoost,9.222222222222221,928.146484375
Afternoons Special,XGBoost,9.333333333333332,928.146484375
Afternoons Special,XGBoost,9.444444444444445,928.146484375
Afternoons Special,XGBoost,9.555555555555555,928.146484375
Afternoons Special,XGBoost,9.666666666666666,928.146484375
Afternoons Special,XGBoost,9.777777777777777,928.146484375
Afternoons Special,XGBoost,9.88888888888889,928.146484375
Afternoons Special,XGBoost,10.0,932.7371215820312
Afternoons Special,XGBoost,10.11111111111111,932.7371215820312
Afternoons Special,XGBoost,10.222222222222221,932.7371215820312
Afternoons Special,XGBoost,10.333333333333332,932.7371215820312
Afternoons Special,XGBoost,10.444444444444445,932.7371215820312
Afternoons Special,XGBoost,10.555555555555555,932.7371215820312
Afternoons Special,XGBoost,10.666666666666666,932.7371215820312
Afternoons Special,XGBoost,10.777777777777777,932.7371215820312
Afternoons Special,XGBoost,10.888888888888888,932.7371215820312
Afternoons Special,XGBoost,11.0,935.4491577148438
Afternoons Special,XGBoost,11.11111111111111,935.4491577148438
Afternoons Special,XGBoost,11.222222222222221,935.4491577148438
Afternoons Special,XGBoost,11.333333333333332,935.4491577148438
Afternoons Special,XGBoost,11.444444444444445,935.4491577148438
Afternoons Special,XGBoost,11.555555555555555,935.4491577148438
Afternoons Special,XGBoost,11.666666666666666,935.4491577148438
Afternoons Special,XGBoost,11.777777777777777,935.4491577148438
Afternoons Special,XGBoost,11.888888888888888,935.4491577148438
Afternoons Special,XGBoost,12.0,982.4933471679688
Evenings Special,CatBoost,1.0,679.798886451281
Evenings Special,CatBoost,1.1111111111111112,679.798886451281
Evenings Special,CatBoost,1.2222222222222223,679.798886451281
Evenings Special,CatBoost,1.3333333333333333,679.798886451281
Evenings Special,CatBoost,1.4444444444444444,679.798886451281
Evenings Special,CatBoost,1.5555555555555556,853.7578375050894
Evenings Special,CatBoost,1.6666666666666665,853.7578375050894
Evenings Special,CatBoost,1.7777777777777777,853.7578375050894
Evenings Special,CatBoost,1.8888888888888888,853.7578375050894
Evenings Special,CatBoost,2.0,853.7578375050894
Evenings Special,CatBoost,2.111111111111111,853.7578375050894
Evenings Special,CatBoost,2.2222222222222223,853.7578375050894
Evenings Special,CatBoost,2.333333333333333,853.7578375050894
Evenings Special,CatBoost,2.4444444444444446,853.7578375050894
Evenings Special,CatBoost,2.5555555555555554,646.357911418259
Evenings Special,CatBoost,2.6666666666666665,646.357911418259
Evenings Special,CatBoost,2.7777777777777777,646.357911418259
Evenings Special,CatBoost,2.888888888888889,646.357911418259
Evenings Special,CatBoost,3.0,646.357911418259
Evenings Special,CatBoost,3.111111111111111,646.357911418259
Evenings Special,CatBoost,3.2222222222222223,646.357911418259
Evenings Special,CatBoost,3.333333333333333,646.357911418259
Evenings Special,CatBoost,3.444444444444444,646.357911418259
Evenings Special,CatBoost,3.5555555555555554,572.0663191601433
Evenings Special,CatBoost,3.6666666666666665,572.0663191601433
Evenings Special,CatBoost,3.7777777777777777,572.0663191601433
Evenings Special,CatBoost,3.888888888888889,572.0663191601433
Evenings Special,CatBoost,4.0,572.0663191601433
Evenings Special,CatBoost,4.111111111111111,572.0663191601433
Evenings Special,CatBoost,4.222222222222221,572.0663191601433
Evenings Special,CatBoost,4.333333333333333,572.0663191601433
Evenings Special,CatBoost,4.444444444444445,572.0663191601433
Evenings Special,CatBoost,4.555555555555555,496.2865005324709
Evenings Special,CatBoost,4.666666666666666,496.2865005324709
Evenings Special,CatBoost,4.777777777777778,496.2865005324709
Evenings Special,CatBoost,4.888888888888889,496.2865005324709
Evenings Special,CatBoost,5.0,496.2865005324709
Evenings Special,CatBoost,5.111111111111111,496.2865005324709
Evenings Special,CatBoost,5.222222222222222,496.2865005324709
Evenings Special,CatBoost,5.333333333333333,496.2865005324709
Evenings Special,CatBoost,5.444444444444445,496.2865005324709
Evenings Special,CatBoost,5.555555555555555,494.5951957979411
Evenings Special,CatBoost,5.666666666666666,494.5951957979411
Evenings Special,CatBoost,5.777777777777778,494.5951957979411
Evenings Special,CatBoost,5.888888888888888,494.5951957979411
Evenings Special,CatBoost,6.0,494.5951957979411
Evenings Special,CatBoost,6.111111111111111,494.5951957979411
Evenings Special,CatBoost,6.222222222222222,494.5951957979411
Evenings Special,CatBoost,6.333333333333333,494.5951957979411
Evenings Special,CatBoost,6.444444444444444,494.5951957979411
Evenings Special,CatBoost,6.555555555555555,489.9290220055061
Evenings Special,CatBoost,6.666666666666666,489.9290220055061
Evenings Special,CatBoost,6.777777777777778,489.9290220055061
Evenings Special,CatBoost,6.888888888888888,489.9290220055061
Evenings Special,CatBoost,7.0,489.9290220055061
Evenings Special,CatBoost,7.111111111111111,489.9290220055061
Evenings Special,CatBoost,7.222222222222221,489.9290220055061
Evenings Special,CatBoost,7.333333333333333,489.9290220055061
Evenings Special,CatBoost,7.444444444444444,489.9290220055061
Evenings Special,CatBoost,7.555555555555555,524.4570837029239
Evenings Special,CatBoost,7.666666666666666,524.4570837029239
Evenings Special,CatBoost,7.777777777777778,524.4570837029239
Evenings Special,CatBoost,7.888888888888888,524.4570837029239
Evenings Special,CatBoost,8.0,524.4570837029239
Evenings Special,CatBoost,8.11111111111111,524.4570837029239
Evenings Special,CatBoost,8.222222222222221,524.4570837029239
Evenings Special,CatBoost,8.333333333333332,524.4570837029239
Evenings Special,CatBoost,8.444444444444443,524.4570837029239
Evenings Special,CatBoost,8.555555555555555,524.0392647259023
Evenings Special,CatBoost,8.666666666666666,524.0392647259023
Evenings Special,CatBoost,8.777777777777779,524.0392647259023
Evenings Special,CatBoost,8.88888888888889,524.0392647259023
Evenings Special,CatBoost,9.0,524.0392647259023
Evenings Special,CatBoost,9.11111111111111,524.0392647259023
Evenings Special,CatBoost,9.222222222222221,524.0392647259023
Evenings Special,CatBoost,9.333333333333332,524.0392647259023
Evenings Special,CatBoost,9.444444444444445,524.0392647259023
Evenings Special,CatBoost,9.555555555555555,529.9221090463898
Evenings Special,CatBoost,9.666666666666666,529.9221090463898
Evenings Special,CatBoost,9.777777777777777,529.9221090463898
Evenings Special,CatBoost,9.88888888888889,529.9221090463898
Evenings Special,CatBoost,10.0,529.9221090463898
Evenings Special,CatBoost,10.11111111111111,529.9221090463898
Evenings Special,CatBoost,10.222222222222221,529.9221090463898
Evenings Special,CatBoost,10.333333333333332,529.9221090463898
Evenings Special,CatBoost,10.444444444444445,529.9221090463898
Evenings Special,CatBoost,10.555555555555555,597.8425127158602
Evenings Special,CatBoost,10.666666666666666,597.8425127158602
Evenings Special,CatBoost,10.777777777777777,597.8425127158602
Evenings Special,CatBoost,10.888888888888888,597.8425127158602
Evenings Special,CatBoost,11.0,597.8425127158602
Evenings Special,CatBoost,11.11111111111111,597.8425127158602
Evenings Special,CatBoost,11.222222222222221,597.8425127158602
Evenings Special,CatBoost,11.333333333333332,597.8425127158602
Evenings Special,CatBoost,11.444444444444445,597.8425127158602
Evenings Special,CatBoost,11.555555555555555,693.7206036871418
Evenings Special,CatBoost,11.666666666666666,693.7206036871418
Evenings Special,CatBoost,11.777777777777777,693.7206036871418
Evenings Special,CatBoost,11.888888888888888,693.7206036871418
Evenings Special,CatBoost,12.0,693.7206036871418
Evenings Special,LightGBM,1.0,545.84249841088
Evenings Special,LightGBM,1.1111111111111112,545.84249841088
Evenings Special,LightGBM,1.2222222222222223,545.84249841088
Evenings Special,LightGBM,1.3333333333333333,545.84249841088
Evenings Special,LightGBM,1.4444444444444444,545.84249841088
Evenings Special,LightGBM,1.5555555555555556,665.0982549680136
Evenings Special,LightGBM,1.6666666666666665,665.0982549680136
Evenings Special,LightGBM,1.7777777777777777,665.0982549680136
Evenings Special,LightGBM,1.8888888888888888,665.0982549680136
Evenings Special,LightGBM,2.0,665.0982549680136
Evenings Special,LightGBM,2.111111111111111,665.0982549680136
Evenings Special,LightGBM,2.2222222222222223,665.0982549680136
Evenings Special,LightGBM,2.333333333333333,665.0982549680136
Evenings Special,LightGBM,2.4444444444444446,665.0982549680136
Evenings Special,LightGBM,2.5555555555555554,598.1915461630247
Evenings Special,LightGBM,2.6666666666666665,598.1915461630247
Evenings Special,LightGBM,2.7777777777777777,598.1915461630247
Evenings Special,LightGBM,2.888888888888889,598.1915461630247
Evenings Special,LightGBM,3.0,598.1915461630247
Evenings Special,LightGBM,3.111111111111111,598.1915461630247
Evenings Special,LightGBM,3.2222222222222223,598.1915461630247
Evenings Special,LightGBM,3.333333333333333,598.1915461630247
Evenings Special,LightGBM,3.444444444444444,598.1915461630247
Evenings Special,LightGBM,3.5555555555555554,559.9153070624192
Evenings Special,LightGBM,3.6666666666666665,559.9153070624192
Evenings Special,LightGBM,3.7777777777777777,559.9153070624192
Evenings Special,LightGBM,3.888888888888889,559.9153070624192
Evenings Special,LightGBM,4.0,559.9153070624192
Evenings Special,LightGBM,4.111111111111111,559.9153070624192
Evenings Special,LightGBM,4.222222222222221,559.9153070624192
Evenings Special,LightGBM,4.333333333333333,559.9153070624192
Evenings Special,LightGBM,4.444444444444445,559.9153070624192
Evenings Special,LightGBM,4.555555555555555,525.9948620062869
Evenings Special,LightGBM,4.666666666666666,525.9948620062869
Evenings Special,LightGBM,4.777777777777778,525.9948620062869
Evenings Special,LightGBM,4.888888888888889,525.9948620062869
Evenings Special,LightGBM,5.0,525.9948620062869
Evenings Special,LightGBM,5.111111111111111,525.9948620062869
Evenings Special,LightGBM,5.222222222222222,525.9948620062869
Evenings Special,LightGBM,5.333333333333333,525.9948620062869
Evenings Special,LightGBM,5.444444444444445,525.9948620062869
Evenings Special,LightGBM,5.555555555555555,527.5498455797941
Evenings Special,LightGBM,5.666666666666666,527.5498455797941
Evenings Special,LightGBM,5.777777777777778,527.5498455797941
Evenings Special,LightGBM,5.888888888888888,527.5498455797941
Evenings Special,LightGBM,6.0,527.5498455797941
Evenings Special,LightGBM,6.111111111111111,527.5498455797941
Evenings Special,LightGBM,6.222222222222222,527.5498455797941
Evenings Special,LightGBM,6.333333333333333,527.5498455797941
Evenings Special,LightGBM,6.444444444444444,527.5498455797941
Evenings Special,LightGBM,6.555555555555555,531.7979532093935
Evenings Special,LightGBM,6.666666666666666,531.7979532093935
Evenings Special,LightGBM,6.777777777777778,531.7979532093935
Evenings Special,LightGBM,6.888888888888888,531.7979532093935
Evenings Special,LightGBM,7.0,531.7979532093935
Evenings Special,LightGBM,7.111111111111111,531.7979532093935
Evenings Special,LightGBM,7.222222222222221,531.7979532093935
Evenings Special,LightGBM,7.333333333333333,531.7979532093935
Evenings Special,LightGBM,7.444444444444444,531.7979532093935
Evenings Special,LightGBM,7.555555555555555,544.2687233480898
Evenings Special,LightGBM,7.666666666666666,544.2687233480898
Evenings Special,LightGBM,7.777777777777778,544.2687233480898
Evenings Special,LightGBM,7.888888888888888,544.2687233480898
Evenings Special,LightGBM,8.0,544.2687233480898
Evenings Special,LightGBM,8.11111111111111,544.2687233480898
Evenings Special,LightGBM,8.222222222222221,544.2687233480898
Evenings Special,LightGBM,8.333333333333332,544.2687233480898
Evenings Special,LightGBM,8.444444444444443,544.2687233480898
Evenings Special,LightGBM,8.555555555555555,541.8011934731911
Evenings Special,LightGBM,8.666666666666666,541.8011934731911
Evenings Special,LightGBM,8.777777777777779,541.8011934731911
Evenings Special,LightGBM,8.88888888888889,541.8011934731911
Evenings Special,LightGBM,9.0,541.8011934731911
Evenings Special,LightGBM,9.11111111111111,541.8011934731911
Evenings Special,LightGBM,9.222222222222221,541.8011934731911
Evenings Special,LightGBM,9.333333333333332,541.8011934731911
Evenings Special,LightGBM,9.444444444444445,541.8011934731911
Evenings Special,LightGBM,9.555555555555555,541.5351805683297
Evenings Special,LightGBM,9.666666666666666,541.5351805683297
Evenings Special,LightGBM,9.777777777777777,541.5351805683297
