Dataset,Model,15 Job count,Predicted Value
Mornings Special,CatBoost,176224.92929292927,293.0066014223247
Mornings Special,CatBoost,178854.9797979798,292.9255745493386
Mornings Special,CatBoost,181485.0303030303,292.7676099746105
Mornings Special,CatBoost,184115.0808080808,295.6175791454756
Mornings Special,CatBoost,186745.1313131313,295.3117371144226
Mornings Special,CatBoost,189375.1818181818,295.9837448483408
Mornings Special,CatBoost,192005.2323232323,295.4463067017365
Mornings Special,CatBoost,194635.28282828283,295.4463067017365
Mornings Special,CatBoost,197265.3333333333,311.500498161595
Mornings Special,CatBoost,199895.38383838383,311.500498161595
Mornings Special,CatBoost,202525.43434343432,318.3773626880292
Mornings Special,CatBoost,205155.48484848483,318.6040765897774
Mornings Special,CatBoost,207785.53535353535,318.6040765897774
Mornings Special,CatBoost,210415.58585858584,320.0197173576062
Mornings Special,CatBoost,213045.63636363635,321.39524976297383
Mornings Special,CatBoost,215675.68686868684,322.23317858171015
Mornings Special,CatBoost,218305.73737373736,321.11182766335634
Mornings Special,CatBoost,220935.78787878787,320.98389899281284
Mornings Special,CatBoost,223565.83838383836,321.332761407315
Mornings Special,CatBoost,226195.88888888888,320.0302210422035
Mornings Special,CatBoost,228825.9393939394,319.83026842057274
Mornings Special,CatBoost,231455.98989898988,317.27630306830395
Mornings Special,CatBoost,234086.0404040404,316.6887169954803
Mornings Special,CatBoost,236716.09090909088,318.00058961243633
Mornings Special,CatBoost,239346.1414141414,317.98992857973565
Mornings Special,CatBoost,241976.19191919192,316.05090678471225
Mornings Special,CatBoost,244606.2424242424,316.1038787982766
Mornings Special,CatBoost,247236.29292929292,315.4365621100717
Mornings Special,CatBoost,249866.3434343434,334.21038563297
Mornings Special,CatBoost,252496.39393939392,325.88172058772506
Mornings Special,CatBoost,255126.44444444444,322.96219053695717
Mornings Special,CatBoost,257756.49494949493,317.4005321113066
Mornings Special,CatBoost,260386.54545454544,318.5347293921553
Mornings Special,CatBoost,263016.5959595959,323.3801339716022
Mornings Special,CatBoost,265646.64646464644,323.17829390470104
Mornings Special,CatBoost,268276.69696969696,323.17829390470104
Mornings Special,CatBoost,270906.7474747475,323.7328342953732
Mornings Special,CatBoost,273536.79797979794,323.7328342953732
Mornings Special,CatBoost,276166.84848484845,323.3227269311495
Mornings Special,CatBoost,278796.89898989897,324.03875658243606
Mornings Special,CatBoost,281426.9494949495,324.1334313774031
Mornings Special,CatBoost,284057.0,324.1334313774031
Lunches Special,CatBoost,23682.0,919.767485314934
Lunches Special,CatBoost,26312.050505050505,928.639494008971
Lunches Special,CatBoost,28942.10101010101,940.5645338495447
Lunches Special,CatBoost,31572.151515151512,957.5234407695641
Lunches Special,CatBoost,34202.20202020202,957.5959683628402
Lunches Special,CatBoost,36832.25252525252,957.5959683628402
Lunches Special,CatBoost,39462.303030303025,948.075818945001
Lunches Special,CatBoost,42092.35353535353,915.963931027051
Lunches Special,CatBoost,44722.40404040404,887.6491255062643
Lunches Special,CatBoost,47352.454545454544,887.6491255062643
Lunches Special,CatBoost,49982.505050505046,914.0270777810391
Lunches Special,CatBoost,52612.555555555555,933.9152460730821
Lunches Special,CatBoost,55242.60606060606,934.370063365088
Lunches Special,CatBoost,57872.656565656565,924.1098275166538
Lunches Special,CatBoost,60502.70707070707,924.1098275166538
Lunches Special,CatBoost,63132.757575757576,924.1098275166538
Lunches Special,CatBoost,65762.80808080808,918.6453125086146
Lunches Special,CatBoost,68392.85858585857,918.6453125086146
Lunches Special,CatBoost,71022.90909090909,918.6453125086146
Lunches Special,CatBoost,73652.95959595959,917.5739699432609
Lunches Special,CatBoost,76283.01010101009,918.2179588359405
Lunches Special,CatBoost,78913.06060606061,914.671123482755
Lunches Special,CatBoost,81543.11111111111,914.671123482755
Lunches Special,CatBoost,84173.16161616161,914.671123482755
Lunches Special,CatBoost,86803.21212121211,914.671123482755
Lunches Special,CatBoost,89433.26262626261,914.671123482755
Lunches Special,CatBoost,92063.31313131313,914.671123482755
Lunches Special,CatBoost,94693.36363636363,914.671123482755
Lunches Special,CatBoost,97323.41414141413,914.671123482755
Lunches Special,CatBoost,99953.46464646464,914.671123482755
Lunches Special,CatBoost,102583.51515151515,914.671123482755
Lunches Special,CatBoost,105213.56565656565,916.1895761893381
Lunches Special,CatBoost,107843.61616161616,916.1895761893381
Lunches Special,CatBoost,110473.66666666666,938.0665854634482
Lunches Special,CatBoost,113103.71717171716,935.7762946993568
Lunches Special,CatBoost,115733.76767676767,919.4905710120241
Lunches Special,CatBoost,118363.81818181818,919.4905710120241
Lunches Special,CatBoost,120993.86868686868,919.4905710120241
Lunches Special,CatBoost,123623.91919191918,919.4905710120241
Lunches Special,CatBoost,126253.9696969697,919.4905710120241
Lunches Special,CatBoost,128884.0202020202,901.0526558768564
Lunches Special,CatBoost,131514.0707070707,901.0526558768564
Lunches Special,CatBoost,134144.12121212122,901.0526558768564
Lunches Special,CatBoost,136774.1717171717,901.0526558768564
Lunches Special,CatBoost,139404.22222222222,897.4685202465953
Lunches Special,CatBoost,142034.2727272727,939.1092737662567
Lunches Special,CatBoost,144664.32323232322,950.1468598074692
Lunches Special,CatBoost,147294.37373737374,948.3368483573704
Lunches Special,CatBoost,149924.42424242423,948.5800631418425
Lunches Special,CatBoost,152554.47474747474,958.3296797173498
Lunches Special,CatBoost,155184.52525252523,962.58850329395
Lunches Special,CatBoost,157814.57575757575,963.0018070062436
Lunches Special,CatBoost,160444.62626262626,963.0854589488804
Lunches Special,CatBoost,163074.67676767675,968.0959862947205
Lunches Special,CatBoost,165704.72727272726,968.4592078485462
Lunches Special,CatBoost,168334.77777777778,968.8872504049178
Lunches Special,CatBoost,170964.82828282827,974.7426046179565
Lunches Special,CatBoost,173594.87878787878,971.3683789528933
Lunches Special,CatBoost,176224.92929292927,971.3683789528933
Lunches Special,CatBoost,178854.9797979798,965.0369716373482
Lunches Special,CatBoost,181485.0303030303,954.2698091045582
Lunches Special,CatBoost,184115.0808080808,943.9181456918511
Lunches Special,CatBoost,186745.1313131313,946.9155091530338
Lunches Special,CatBoost,189375.1818181818,949.2404982933105
Lunches Special,CatBoost,192005.2323232323,953.2919289811583
Lunches Special,CatBoost,194635.28282828283,959.5231970308615
Lunches Special,CatBoost,197265.3333333333,954.5874561904454
Lunches Special,CatBoost,199895.38383838383,952.5095023355517
Lunches Special,CatBoost,202525.43434343432,963.865121606076
Lunches Special,CatBoost,205155.48484848483,986.6097315037249
Lunches Special,CatBoost,207785.53535353535,984.8436184857055
Lunches Special,CatBoost,210415.58585858584,968.9454111860036
Lunches Special,CatBoost,213045.63636363635,960.5615224978308
Lunches Special,CatBoost,215675.68686868684,977.0089536175742
Lunches Special,CatBoost,218305.73737373736,976.8998876421962
Lunches Special,CatBoost,220935.78787878787,977.0914382609186
Lunches Special,CatBoost,223565.83838383836,977.3482911253984
Lunches Special,CatBoost,226195.88888888888,965.9223968252712
Lunches Special,CatBoost,228825.9393939394,967.3623838655935
Lunches Special,CatBoost,231455.98989898988,934.6373322182322
Lunches Special,CatBoost,234086.0404040404,935.9336844781611
Lunches Special,CatBoost,236716.09090909088,977.9333273088062
Lunches Special,CatBoost,239346.1414141414,976.949148236902
Lunches Special,CatBoost,241976.19191919192,978.4785498792168
Lunches Special,CatBoost,244606.2424242424,1009.8194469101684
Lunches Special,CatBoost,247236.29292929292,992.8531786218178
Lunches Special,CatBoost,249866.3434343434,1025.8966995700798
Lunches Special,CatBoost,252496.39393939392,1003.4190390677081
Lunches Special,CatBoost,255126.44444444444,975.269526639454
Lunches Special,CatBoost,257756.49494949493,996.6809311123764
Lunches Special,CatBoost,260386.54545454544,1015.1759816575375
Lunches Special,CatBoost,263016.5959595959,1013.5677783348656
Lunches Special,CatBoost,265646.64646464644,1016.3872789073845
Lunches Special,CatBoost,268276.69696969696,1018.3170431206383
Lunches Special,CatBoost,270906.7474747475,1018.3170431206383
Lunches Special,CatBoost,273536.79797979794,1018.3170431206383
Lunches Special,CatBoost,276166.84848484845,1018.3261713386177
Lunches Special,CatBoost,278796.89898989897,1018.3261713386177
Lunches Special,CatBoost,281426.9494949495,1019.2616040703356
Lunches Special,CatBoost,284057.0,1019.2616040703356
Lunches Special,LightGBM,23682.0,930.5653753325033
Lunches Special,LightGBM,26312.050505050505,958.8570551839532
Lunches Special,LightGBM,28942.10101010101,958.8570551839532
Lunches Special,LightGBM,31572.151515151512,981.557391224028
Lunches Special,LightGBM,34202.20202020202,972.128492262501
Lunches Special,LightGBM,36832.25252525252,972.128492262501
Lunches Special,LightGBM,39462.303030303025,966.90532125734
Lunches Special,LightGBM,42092.35353535353,948.1326559684501
Lunches Special,LightGBM,44722.40404040404,924.4272022255623
Lunches Special,LightGBM,47352.454545454544,930.501469287945
Lunches Special,LightGBM,49982.505050505046,930.501469287945
Lunches Special,LightGBM,52612.555555555555,958.6454634809058
Lunches Special,LightGBM,55242.60606060606,959.5130274929184
Lunches Special,LightGBM,57872.656565656565,947.8463279361487
Lunches Special,LightGBM,60502.70707070707,947.8463279361487
Lunches Special,LightGBM,63132.757575757576,947.8463279361487
Lunches Special,LightGBM,65762.80808080808,947.8621214941907
Lunches Special,LightGBM,68392.85858585857,947.8621214941907
Lunches Special,LightGBM,71022.90909090909,947.8621214941907
Lunches Special,LightGBM,73652.95959595959,947.5954021426429
Lunches Special,LightGBM,76283.01010101009,947.5954021426429
Lunches Special,LightGBM,78913.06060606061,947.2174183581819
Lunches Special,LightGBM,81543.11111111111,946.339925936609
Lunches Special,LightGBM,84173.16161616161,946.339925936609
Lunches Special,LightGBM,86803.21212121211,946.339925936609
Lunches Special,LightGBM,89433.26262626261,946.6220023161974
Lunches Special,LightGBM,92063.31313131313,946.6220023161974
Lunches Special,LightGBM,94693.36363636363,946.6220023161974
Lunches Special,LightGBM,97323.41414141413,946.6220023161974
Lunches Special,LightGBM,99953.46464646464,946.6220023161974
Lunches Special,LightGBM,102583.51515151515,946.6220023161974
Lunches Special,LightGBM,105213.56565656565,946.4277842887353
Lunches Special,LightGBM,107843.61616161616,950.5296666542351
Lunches Special,LightGBM,110473.66666666666,950.2697685539291
Lunches Special,LightGBM,113103.71717171716,950.2345778789652
Lunches Special,LightGBM,115733.76767676767,927.9742267564595
Lunches Special,LightGBM,118363.81818181818,924.3581905951703
Lunches Special,LightGBM,120993.86868686868,924.4350326250144
Lunches Special,LightGBM,123623.91919191918,924.652926721764
Lunches Special,LightGBM,126253.9696969697,924.652926721764
Lunches Special,LightGBM,128884.0202020202,924.6399876622542
Lunches Special,LightGBM,131514.0707070707,924.6399876622542
Lunches Special,LightGBM,134144.12121212122,924.6399876622542
Lunches Special,LightGBM,136774.1717171717,924.6399876622542
Lunches Special,LightGBM,139404.22222222222,928.7864156862516
Lunches Special,LightGBM,142034.2727272727,943.9940803343557
Lunches Special,LightGBM,144664.32323232322,947.0319557014978
Lunches Special,LightGBM,147294.37373737374,944.474398315231
Lunches Special,LightGBM,149924.42424242423,944.142417898747
Lunches Special,LightGBM,152554.47474747474,951.096496717802
Lunches Special,LightGBM,155184.52525252523,951.1267895281428
Lunches Special,LightGBM,157814.57575757575,950.9951017748284
Lunches Special,LightGBM,160444.62626262626,951.0885860115422
Lunches Special,LightGBM,163074.67676767675,955.8159707563858
Lunches Special,LightGBM,165704.72727272726,965.9497557186611
Lunches Special,LightGBM,168334.77777777778,965.8968471450019
Lunches Special,LightGBM,170964.82828282827,976.7181777748847
Lunches Special,LightGBM,173594.87878787878,1018.3449543881684
Lunches Special,LightGBM,176224.92929292927,1017.0491205910009
Lunches Special,LightGBM,178854.9797979798,1001.222571719971
Lunches Special,LightGBM,181485.0303030303,998.7232764097829
Lunches Special,LightGBM,184115.0808080808,996.6405075636704
Lunches Special,LightGBM,186745.1313131313,997.0169654993664
Lunches Special,LightGBM,189375.1818181818,1009.6401324235195
Lunches Special,LightGBM,192005.2323232323,1007.3514382294886
Lunches Special,LightGBM,194635.28282828283,1013.19282330032
Lunches Special,LightGBM,197265.3333333333,1012.4657400948474
Lunches Special,LightGBM,199895.38383838383,1012.4171114659354
Lunches Special,LightGBM,202525.43434343432,1020.6562635230944
Lunches Special,LightGBM,205155.48484848483,1021.1233770002723
Lunches Special,LightGBM,207785.53535353535,1020.0566626997537
Lunches Special,LightGBM,210415.58585858584,1019.3482066583297
Lunches Special,LightGBM,213045.63636363635,1016.4978260125573
Lunches Special,LightGBM,215675.68686868684,1026.0014445481825
Lunches Special,LightGBM,218305.73737373736,1026.502481783505
Lunches Special,LightGBM,220935.78787878787,1027.4383323033599
Lunches Special,LightGBM,223565.83838383836,1022.2103055171325
Lunches Special,LightGBM,226195.88888888888,1011.6626541546267
Lunches Special,LightGBM,228825.9393939394,1014.0300814911291
Lunches Special,LightGBM,231455.98989898988,975.8771794032039
Lunches Special,LightGBM,234086.0404040404,967.8772019430473
Lunches Special,LightGBM,236716.09090909088,1020.1323283153015
Lunches Special,LightGBM,239346.1414141414,1009.80142564018
Lunches Special,LightGBM,241976.19191919192,955.8746085504662
Lunches Special,LightGBM,244606.2424242424,1044.9767688132426
Lunches Special,LightGBM,247236.29292929292,1037.1263521378928
Lunches Special,LightGBM,249866.3434343434,1084.1834376764614
Lunches Special,LightGBM,252496.39393939392,1049.5582219646633
Lunches Special,LightGBM,255126.44444444444,1025.583333157761
Lunches Special,LightGBM,257756.49494949493,1033.2914240500418
Lunches Special,LightGBM,260386.54545454544,1037.7141917441745
Lunches Special,LightGBM,263016.5959595959,1033.8445837755492
Lunches Special,LightGBM,265646.64646464644,1037.1557215128555
Lunches Special,LightGBM,268276.69696969696,1037.332062552882
Lunches Special,LightGBM,270906.7474747475,1037.332062552882
Lunches Special,LightGBM,273536.79797979794,1037.332062552882
Lunches Special,LightGBM,276166.84848484845,1033.656270658608
Lunches Special,LightGBM,278796.89898989897,1028.5462041055139
Lunches Special,LightGBM,281426.9494949495,1028.5462041055139
Lunches Special,LightGBM,284057.0,1028.5462041055139
Lunches Special,XGBoost,23682.0,887.590576171875
Lunches Special,XGBoost,26312.050505050505,887.590576171875
Lunches Special,XGBoost,28942.10101010101,890.8093872070312
Lunches Special,XGBoost,31572.151515151512,877.7355346679688
Lunches Special,XGBoost,34202.20202020202,877.7355346679688
Lunches Special,XGBoost,36832.25252525252,877.7355346679688
Lunches Special,XGBoost,39462.303030303025,875.089111328125
Lunches Special,XGBoost,42092.35353535353,856.0154418945312
Lunches Special,XGBoost,44722.40404040404,840.1217651367188
Lunches Special,XGBoost,47352.454545454544,844.86279296875
Lunches Special,XGBoost,49982.505050505046,844.86279296875
Lunches Special,XGBoost,52612.555555555555,854.9911499023438
Lunches Special,XGBoost,55242.60606060606,870.7589721679688
Lunches Special,XGBoost,57872.656565656565,866.939453125
Lunches Special,XGBoost,60502.70707070707,866.939453125
Lunches Special,XGBoost,63132.757575757576,866.939453125
Lunches Special,XGBoost,65762.80808080808,866.939453125
Lunches Special,XGBoost,68392.85858585857,866.939453125
Lunches Special,XGBoost,71022.90909090909,866.939453125
Lunches Special,XGBoost,73652.95959595959,868.1841430664062
Lunches Special,XGBoost,76283.01010101009,882.6943359375
Lunches Special,XGBoost,78913.06060606061,873.9982299804688
Lunches Special,XGBoost,81543.11111111111,884.591796875
Lunches Special,XGBoost,84173.16161616161,866.2490844726562
Lunches Special,XGBoost,86803.21212121211,866.2490844726562
Lunches Special,XGBoost,89433.26262626261,866.2490844726562
Lunches Special,XGBoost,92063.31313131313,866.2490844726562
Lunches Special,XGBoost,94693.36363636363,866.2490844726562
Lunches Special,XGBoost,97323.41414141413,866.2490844726562
Lunches Special,XGBoost,99953.46464646464,866.2490844726562
Lunches Special,XGBoost,102583.51515151515,872.0958251953125
Lunches Special,XGBoost,105213.56565656565,875.528564453125
Lunches Special,XGBoost,107843.61616161616,870.0354614257812
Lunches Special,XGBoost,110473.66666666666,870.8884887695312
Lunches Special,XGBoost,113103.71717171716,871.2667236328125
Lunches Special,XGBoost,115733.76767676767,859.7860107421875
Lunches Special,XGBoost,118363.81818181818,859.7860107421875
Lunches Special,XGBoost,120993.86868686868,862.2510375976562
Lunches Special,XGBoost,123623.91919191918,877.3217163085938
Lunches Special,XGBoost,126253.9696969697,879.6460571289062
Lunches Special,XGBoost,128884.0202020202,879.6460571289062
Lunches Special,XGBoost,131514.0707070707,879.6460571289062
Lunches Special,XGBoost,134144.12121212122,879.6460571289062
Lunches Special,XGBoost,136774.1717171717,879.6460571289062
Lunches Special,XGBoost,139404.22222222222,910.8857421875
Lunches Special,XGBoost,142034.2727272727,883.9740600585938
Lunches Special,XGBoost,144664.32323232322,901.6841430664062
Lunches Special,XGBoost,147294.37373737374,916.0863037109375
Lunches Special,XGBoost,149924.42424242423,895.074462890625
Lunches Special,XGBoost,152554.47474747474,913.9347534179688
Lunches Special,XGBoost,155184.52525252523,913.4225463867188
Lunches Special,XGBoost,157814.57575757575,912.36669921875
Lunches Special,XGBoost,160444.62626262626,905.4942626953125
Lunches Special,XGBoost,163074.67676767675,928.0540161132812
Lunches Special,XGBoost,165704.72727272726,927.7891235351562
Lunches Special,XGBoost,168334.77777777778,937.5328369140625
Lunches Special,XGBoost,170964.82828282827,922.7811279296875
Lunches Special,XGBoost,173594.87878787878,922.2890014648438
Lunches Special,XGBoost,176224.92929292927,931.001708984375
Lunches Special,XGBoost,178854.9797979798,912.3118286132812
Lunches Special,XGBoost,181485.0303030303,935.7595825195312
Lunches Special,XGBoost,184115.0808080808,948.619140625
Lunches Special,XGBoost,186745.1313131313,983.1761474609375
Lunches Special,XGBoost,189375.1818181818,961.8584594726562
Lunches Special,XGBoost,192005.2323232323,1012.0665283203125
Lunches Special,XGBoost,194635.28282828283,999.0548706054688
Lunches Special,XGBoost,197265.3333333333,1015.583740234375
Lunches Special,XGBoost,199895.38383838383,1015.583740234375
Lunches Special,XGBoost,202525.43434343432,1091.125244140625
Lunches Special,XGBoost,205155.48484848483,1088.2899169921875
Lunches Special,XGBoost,207785.53535353535,1010.9365844726562
Lunches Special,XGBoost,210415.58585858584,1037.291259765625
Lunches Special,XGBoost,213045.63636363635,1061.957763671875
Lunches Special,XGBoost,215675.68686868684,1049.9422607421875
Lunches Special,XGBoost,218305.73737373736,1063.685791015625
Lunches Special,XGBoost,220935.78787878787,1070.3389892578125
Lunches Special,XGBoost,223565.83838383836,1023.8217163085938
Lunches Special,XGBoost,226195.88888888888,1032.8919677734375
Lunches Special,XGBoost,228825.9393939394,1035.6890869140625
Lunches Special,XGBoost,231455.98989898988,1032.6046142578125
Lunches Special,XGBoost,234086.0404040404,1056.9320068359375
Lunches Special,XGBoost,236716.09090909088,1065.3536376953125
Lunches Special,XGBoost,239346.1414141414,1053.226318359375
Lunches Special,XGBoost,241976.19191919192,1070.1439208984375
Lunches Special,XGBoost,244606.2424242424,1105.52587890625
Lunches Special,XGBoost,247236.29292929292,1059.1328125
Lunches Special,XGBoost,249866.3434343434,1098.2508544921875
Lunches Special,XGBoost,252496.39393939392,1059.45068359375
Lunches Special,XGBoost,255126.44444444444,1039.4910888671875
Lunches Special,XGBoost,257756.49494949493,1049.563232421875
Lunches Special,XGBoost,260386.54545454544,1040.7457275390625
Lunches Special,XGBoost,263016.5959595959,1035.0408935546875
Lunches Special,XGBoost,265646.64646464644,1035.0408935546875
Lunches Special,XGBoost,268276.69696969696,1057.218994140625
Lunches Special,XGBoost,270906.7474747475,1057.218994140625
Lunches Special,XGBoost,273536.79797979794,1049.36962890625
Lunches Special,XGBoost,276166.84848484845,1049.0546875
Lunches Special,XGBoost,278796.89898989897,1049.0546875
Lunches Special,XGBoost,281426.9494949495,1049.0546875
Lunches Special,XGBoost,284057.0,1048.411865234375
Afternoons Special,LightGBM,23682.0,880.6323205531396
Afternoons Special,LightGBM,26312.050505050505,889.3182923992616
Afternoons Special,LightGBM,28942.10101010101,889.3182923992616
Afternoons Special,LightGBM,31572.151515151512,905.7929100881895
Afternoons Special,LightGBM,34202.20202020202,917.2840142939256
Afternoons Special,LightGBM,36832.25252525252,917.2840142939256
Afternoons Special,LightGBM,39462.303030303025,897.1599151695174
Afternoons Special,LightGBM,42092.35353535353,884.5159114775587
Afternoons Special,LightGBM,44722.40404040404,884.9047633194939
Afternoons Special,LightGBM,47352.454545454544,885.4944021741956
Afternoons Special,LightGBM,49982.505050505046,885.4944021741956
Afternoons Special,LightGBM,52612.555555555555,894.794511850074
Afternoons Special,LightGBM,55242.60606060606,888.2827447366972
Afternoons Special,LightGBM,57872.656565656565,887.9321555978499
Afternoons Special,LightGBM,60502.70707070707,887.9321555978499
Afternoons Special,LightGBM,63132.757575757576,887.9321555978499
Afternoons Special,LightGBM,65762.80808080808,888.0468478499351
Afternoons Special,LightGBM,68392.85858585857,888.0468478499351
Afternoons Special,LightGBM,71022.90909090909,888.0468478499351
Afternoons Special,LightGBM,73652.95959595959,892.8661264181728
Afternoons Special,LightGBM,76283.01010101009,892.238457548195
Afternoons Special,LightGBM,78913.06060606061,888.4545455126864
Afternoons Special,LightGBM,81543.11111111111,887.8499964261498
Afternoons Special,LightGBM,84173.16161616161,887.8499964261498
Afternoons Special,LightGBM,86803.21212121211,887.8499964261498
Afternoons Special,LightGBM,89433.26262626261,889.0408087594298
Afternoons Special,LightGBM,92063.31313131313,889.0408087594298
Afternoons Special,LightGBM,94693.36363636363,889.0408087594298
Afternoons Special,LightGBM,97323.41414141413,889.0408087594298
Afternoons Special,LightGBM,99953.46464646464,889.0408087594298
Afternoons Special,LightGBM,102583.51515151515,889.0408087594298
Afternoons Special,LightGBM,105213.56565656565,889.3533101433823
Afternoons Special,LightGBM,107843.61616161616,889.4016511183605
Afternoons Special,LightGBM,110473.66666666666,889.7788365529666
Afternoons Special,LightGBM,113103.71717171716,889.0478466561161
Afternoons Special,LightGBM,115733.76767676767,877.3036589614813
Afternoons Special,LightGBM,118363.81818181818,878.2180499479982
Afternoons Special,LightGBM,120993.86868686868,878.3726819234197
Afternoons Special,LightGBM,123623.91919191918,874.1599374306886
Afternoons Special,LightGBM,126253.9696969697,874.1599374306886
Afternoons Special,LightGBM,128884.0202020202,874.0838850075716
Afternoons Special,LightGBM,131514.0707070707,874.0838850075716
Afternoons Special,LightGBM,134144.12121212122,874.0838850075716
Afternoons Special,LightGBM,136774.1717171717,874.0838850075716
Afternoons Special,LightGBM,139404.22222222222,874.7246577086383
Afternoons Special,LightGBM,142034.2727272727,874.7990031109274
Afternoons Special,LightGBM,144664.32323232322,888.412597239795
Afternoons Special,LightGBM,147294.37373737374,888.6459207833472
Afternoons Special,LightGBM,149924.42424242423,888.6763226759543
Afternoons Special,LightGBM,152554.47474747474,911.5919952688625
Afternoons Special,LightGBM,155184.52525252523,905.9628039195537
Afternoons Special,LightGBM,157814.57575757575,906.462984655516
Afternoons Special,LightGBM,160444.62626262626,907.3506697165542
Afternoons Special,LightGBM,163074.67676767675,910.0543687418882
Afternoons Special,LightGBM,165704.72727272726,910.3637377095389
Afternoons Special,LightGBM,168334.77777777778,911.2236297860297
Afternoons Special,LightGBM,170964.82828282827,923.0071847990837
Afternoons Special,LightGBM,173594.87878787878,918.0684166964086
Afternoons Special,LightGBM,176224.92929292927,918.5190715210049
Afternoons Special,LightGBM,178854.9797979798,919.0989980856843
Afternoons Special,LightGBM,181485.0303030303,921.8393875374152
Afternoons Special,LightGBM,184115.0808080808,924.2374242692973
Afternoons Special,LightGBM,186745.1313131313,926.2736381094346
Afternoons Special,LightGBM,189375.1818181818,938.555448442711
Afternoons Special,LightGBM,192005.2323232323,937.5985976710986
Afternoons Special,LightGBM,194635.28282828283,938.1724225384071
Afternoons Special,LightGBM,197265.3333333333,934.828711795226
Afternoons Special,LightGBM,199895.38383838383,948.8965825952587
Afternoons Special,LightGBM,202525.43434343432,1022.1820101889069
Afternoons Special,LightGBM,205155.48484848483,1043.8909766262918
Afternoons Special,LightGBM,207785.53535353535,1025.8991162094326
Afternoons Special,LightGBM,210415.58585858584,1017.5111005478822
Afternoons Special,LightGBM,213045.63636363635,1013.0563431298914
Afternoons Special,LightGBM,215675.68686868684,1032.1792046118162
Afternoons Special,LightGBM,218305.73737373736,1051.6780046492263
Afternoons Special,LightGBM,220935.78787878787,1051.9973169566308
Afternoons Special,LightGBM,223565.83838383836,1064.6911792075553
Afternoons Special,LightGBM,226195.88888888888,1056.012227339244
Afternoons Special,LightGBM,228825.9393939394,1057.917963272218
Afternoons Special,LightGBM,231455.98989898988,1040.9116631973413
Afternoons Special,LightGBM,234086.0404040404,992.3444520953416
Afternoons Special,LightGBM,236716.09090909088,1017.4185719981174
Afternoons Special,LightGBM,239346.1414141414,1030.9545613822827
Afternoons Special,LightGBM,241976.19191919192,990.9129933080144
Afternoons Special,LightGBM,244606.2424242424,1030.0660875193482
Afternoons Special,LightGBM,247236.29292929292,1011.9400901789229
Afternoons Special,LightGBM,249866.3434343434,1083.51953035049
Afternoons Special,LightGBM,252496.39393939392,1088.105008388527
Afternoons Special,LightGBM,255126.44444444444,1066.9149382680644
Afternoons Special,LightGBM,257756.49494949493,1069.3764149955505
Afternoons Special,LightGBM,260386.54545454544,1069.821718022449
Afternoons Special,LightGBM,263016.5959595959,1061.8413185904199
Afternoons Special,LightGBM,265646.64646464644,1062.322924434981
Afternoons Special,LightGBM,268276.69696969696,1082.2547194829592
Afternoons Special,LightGBM,270906.7474747475,1073.9328656324446
Afternoons Special,LightGBM,273536.79797979794,1073.9328656324446
Afternoons Special,LightGBM,276166.84848484845,1074.9094169364841
Afternoons Special,LightGBM,278796.89898989897,1074.9094169364841
Afternoons Special,LightGBM,281426.9494949495,1074.9094169364841
Afternoons Special,LightGBM,284057.0,1074.9094169364841
Evenings Special,LightGBM,23682.0,526.490232510811
Evenings Special,LightGBM,26312.050505050505,526.490232510811
Evenings Special,LightGBM,28942.10101010101,526.490232510811
Evenings Special,LightGBM,31572.151515151512,534.2006771766831
Evenings Special,LightGBM,34202.20202020202,534.6248264419255
Evenings Special,LightGBM,36832.25252525252,534.6248264419255
Evenings Special,LightGBM,39462.303030303025,530.3448873562656
Evenings Special,LightGBM,42092.35353535353,532.3286642941932
Evenings Special,LightGBM,44722.40404040404,532.2254119794733
Evenings Special,LightGBM,47352.454545454544,531.9971436572802
Evenings Special,LightGBM,49982.505050505046,531.9971436572802
Evenings Special,LightGBM,52612.555555555555,531.5607785394623
Evenings Special,LightGBM,55242.60606060606,531.5607785394623
Evenings Special,LightGBM,57872.656565656565,532.5801454209385
Evenings Special,LightGBM,60502.70707070707,532.5801454209385
Evenings Special,LightGBM,63132.757575757576,532.5801454209385
Evenings Special,LightGBM,65762.80808080808,535.0358616198018
Evenings Special,LightGBM,68392.85858585857,535.0358616198018
Evenings Special,LightGBM,71022.90909090909,535.0358616198018
Evenings Special,LightGBM,73652.95959595959,534.4944570551596
Evenings Special,LightGBM,76283.01010101009,534.3483916088584
Evenings Special,LightGBM,78913.06060606061,534.1505866540422
Evenings Special,LightGBM,81543.11111111111,533.7087721086087
Evenings Special,LightGBM,84173.16161616161,533.7087721086087
Evenings Special,LightGBM,86803.21212121211,533.7087721086087
Evenings Special,LightGBM,89433.26262626261,534.1104742705991
Evenings Special,LightGBM,92063.31313131313,534.1104742705991
Evenings Special,LightGBM,94693.36363636363,534.1104742705991
Evenings Special,LightGBM,97323.41414141413,534.1104742705991
Evenings Special,LightGBM,99953.46464646464,534.1104742705991
Evenings Special,LightGBM,102583.51515151515,534.1104742705991
Evenings Special,LightGBM,105213.56565656565,533.8822378944519
Evenings Special,LightGBM,107843.61616161616,532.5433389411446
Evenings Special,LightGBM,110473.66666666666,530.1734772318097
Evenings Special,LightGBM,113103.71717171716,530.1734772318097
Evenings Special,LightGBM,115733.76767676767,524.8960056995132
Evenings Special,LightGBM,118363.81818181818,525.0980212108708
