Dataset,Model,Road view mean,Predicted Value
Afternoons Special,CatBoost,0.032003367003367034,836.667378070006
Afternoons Special,CatBoost,0.036340067340067374,836.667378070006
Afternoons Special,CatBoost,0.040676767676767714,836.667378070006
Afternoons Special,CatBoost,0.04501346801346805,836.667378070006
Afternoons Special,CatBoost,0.04935016835016838,836.667378070006
Afternoons Special,CatBoost,0.05368686868686872,834.9840791268413
Afternoons Special,CatBoost,0.05802356902356906,834.9840791268413
Afternoons Special,CatBoost,0.062360269360269394,834.9840791268413
Afternoons Special,CatBoost,0.06669696969696973,834.9840791268413
Afternoons Special,CatBoost,0.07103367003367006,834.9840791268413
Afternoons Special,CatBoost,0.07537037037037041,834.9840791268413
Afternoons Special,CatBoost,0.07970707070707074,834.9840791268413
Afternoons Special,CatBoost,0.08404377104377107,836.9340925167384
Afternoons Special,CatBoost,0.08838047138047142,836.9340925167384
Afternoons Special,CatBoost,0.09271717171717175,836.7949538241143
Afternoons Special,CatBoost,0.09705387205387209,836.7949538241143
Afternoons Special,CatBoost,0.10139057239057242,836.7949538241143
Afternoons Special,CatBoost,0.10572727272727275,836.7949538241143
Afternoons Special,CatBoost,0.1100639730639731,836.7949538241143
Afternoons Special,CatBoost,0.11440067340067343,864.8995999613496
Afternoons Special,CatBoost,0.11873737373737377,865.9721548512582
Afternoons Special,CatBoost,0.12307407407407411,865.9721548512582
Afternoons Special,CatBoost,0.12741077441077445,865.9721548512582
Afternoons Special,CatBoost,0.13174747474747478,865.9721548512582
Afternoons Special,CatBoost,0.1360841750841751,866.2443831936939
Afternoons Special,CatBoost,0.14042087542087545,866.2443831936939
Afternoons Special,CatBoost,0.1447575757575758,866.2443831936939
Afternoons Special,CatBoost,0.1490942760942761,866.2443831936939
Afternoons Special,CatBoost,0.15343097643097647,866.339485269182
Afternoons Special,CatBoost,0.1577676767676768,866.339485269182
Afternoons Special,CatBoost,0.16210437710437714,866.032083445791
Afternoons Special,CatBoost,0.16644107744107747,866.032083445791
Afternoons Special,CatBoost,0.1707777777777778,865.9701360394176
Afternoons Special,CatBoost,0.17511447811447814,893.8091138818718
Afternoons Special,CatBoost,0.17945117845117847,1007.8562197409865
Afternoons Special,CatBoost,0.1837878787878788,1018.006707045274
Afternoons Special,CatBoost,0.18812457912457917,1069.2600040495965
Afternoons Special,CatBoost,0.1924612794612795,1075.5092466690237
Afternoons Special,CatBoost,0.19679797979797983,1075.5092466690237
Afternoons Special,CatBoost,0.20113468013468017,1075.5092466690237
Afternoons Special,CatBoost,0.2054713804713805,1077.8450545699802
Afternoons Special,CatBoost,0.20980808080808083,1077.8450545699802
Afternoons Special,CatBoost,0.21414478114478117,1077.4048819377351
Afternoons Special,CatBoost,0.21848148148148153,1077.4048819377351
Afternoons Special,CatBoost,0.22281818181818186,1077.4048819377351
Afternoons Special,CatBoost,0.2271548821548822,1079.8139250682211
Afternoons Special,CatBoost,0.23149158249158253,1079.8139250682211
Afternoons Special,CatBoost,0.23582828282828286,1081.6447961444055
Afternoons Special,CatBoost,0.2401649831649832,1090.7394480534422
Afternoons Special,CatBoost,0.24450168350168353,1090.7394480534422
Afternoons Special,CatBoost,0.24883838383838386,1091.3092079166588
Afternoons Special,CatBoost,0.25317508417508416,1091.3092079166588
Afternoons Special,CatBoost,0.2575117845117846,1091.3092079166588
Afternoons Special,CatBoost,0.2618484848484849,1091.3092079166588
Afternoons Special,CatBoost,0.2661851851851852,1102.9536247186227
Afternoons Special,CatBoost,0.27052188552188555,1102.9536247186227
Afternoons Special,CatBoost,0.2748585858585859,1102.9536247186227
Afternoons Special,CatBoost,0.2791952861952862,1105.4417478069718
Afternoons Special,CatBoost,0.2835319865319865,1105.4417478069718
Afternoons Special,CatBoost,0.28786868686868694,1105.4417478069718
Afternoons Special,CatBoost,0.29220538720538725,1105.4417478069718
Afternoons Special,CatBoost,0.29654208754208755,1105.4417478069718
Afternoons Special,CatBoost,0.30087878787878786,1105.4417478069718
Afternoons Special,CatBoost,0.3052154882154883,1105.4417478069718
Afternoons Special,CatBoost,0.3095521885521886,1107.09868841343
Afternoons Special,CatBoost,0.3138888888888889,1107.09868841343
Afternoons Special,CatBoost,0.3182255892255893,1107.09868841343
Afternoons Special,CatBoost,0.3225622895622896,1107.09868841343
Afternoons Special,CatBoost,0.3268989898989899,1107.09868841343
Afternoons Special,CatBoost,0.3312356902356902,1107.09868841343
Afternoons Special,CatBoost,0.33557239057239063,1107.09868841343
Afternoons Special,CatBoost,0.33990909090909094,1107.09868841343
Afternoons Special,CatBoost,0.34424579124579124,1107.09868841343
Afternoons Special,CatBoost,0.34858249158249166,1107.09868841343
Afternoons Special,CatBoost,0.35291919191919197,1107.09868841343
Afternoons Special,CatBoost,0.35725589225589227,1107.09868841343
Afternoons Special,CatBoost,0.3615925925925926,1107.09868841343
Afternoons Special,CatBoost,0.365929292929293,1107.09868841343
Afternoons Special,CatBoost,0.3702659932659933,1107.09868841343
Afternoons Special,CatBoost,0.3746026936026936,1107.09868841343
Afternoons Special,CatBoost,0.378939393939394,1107.09868841343
Afternoons Special,CatBoost,0.3832760942760943,1107.09868841343
Afternoons Special,CatBoost,0.38761279461279463,1107.0315719274563
Afternoons Special,CatBoost,0.39194949494949494,1107.0315719274563
Afternoons Special,CatBoost,0.39628619528619535,1107.0315719274563
Afternoons Special,CatBoost,0.40062289562289566,1107.0315719274563
Afternoons Special,CatBoost,0.40495959595959596,1075.6150311966555
Afternoons Special,CatBoost,0.4092962962962964,1075.6150311966555
Afternoons Special,CatBoost,0.4136329966329967,1075.6150311966555
Afternoons Special,CatBoost,0.417969696969697,1075.6150311966555
Afternoons Special,CatBoost,0.4223063973063973,1075.6150311966555
Afternoons Special,CatBoost,0.4266430976430977,1075.6150311966555
Afternoons Special,CatBoost,0.430979797979798,1075.1453330603051
Afternoons Special,CatBoost,0.4353164983164983,1075.1453330603051
Afternoons Special,CatBoost,0.43965319865319863,1075.1453330603051
Afternoons Special,CatBoost,0.44398989898989905,1075.1453330603051
Afternoons Special,CatBoost,0.44832659932659935,1075.1453330603051
Afternoons Special,CatBoost,0.45266329966329966,1075.1453330603051
Afternoons Special,CatBoost,0.457,1075.1453330603051
Afternoons Special,LightGBM,0.0276666666666667,902.2746911185384
Afternoons Special,LightGBM,0.032003367003367034,902.2746911185384
Afternoons Special,LightGBM,0.036340067340067374,902.2746911185384
Afternoons Special,LightGBM,0.040676767676767714,902.2746911185384
Afternoons Special,LightGBM,0.04501346801346805,902.2746911185384
Afternoons Special,LightGBM,0.04935016835016838,902.2746911185384
Afternoons Special,LightGBM,0.05368686868686872,901.7817460210433
Afternoons Special,LightGBM,0.05802356902356906,901.7817460210433
Afternoons Special,LightGBM,0.062360269360269394,901.7817460210433
Afternoons Special,LightGBM,0.06669696969696973,901.7817460210433
Afternoons Special,LightGBM,0.07103367003367006,901.7817460210433
Afternoons Special,LightGBM,0.07537037037037041,901.7817460210433
Afternoons Special,LightGBM,0.07970707070707074,901.7817460210433
Afternoons Special,LightGBM,0.08404377104377107,901.3899897217739
Afternoons Special,LightGBM,0.08838047138047142,901.3899897217739
Afternoons Special,LightGBM,0.09271717171717175,901.3899897217739
Afternoons Special,LightGBM,0.09705387205387209,901.3899897217739
Afternoons Special,LightGBM,0.10139057239057242,901.3899897217739
Afternoons Special,LightGBM,0.10572727272727275,901.3899897217739
Afternoons Special,LightGBM,0.1100639730639731,904.7612756877437
Afternoons Special,LightGBM,0.11440067340067343,925.3338767534922
Afternoons Special,LightGBM,0.11873737373737377,905.1143023164981
Afternoons Special,LightGBM,0.12307407407407411,905.1143023164981
Afternoons Special,LightGBM,0.12741077441077445,905.1143023164981
Afternoons Special,LightGBM,0.13174747474747478,905.1143023164981
Afternoons Special,LightGBM,0.1360841750841751,905.1143023164981
Afternoons Special,LightGBM,0.14042087542087545,905.1143023164981
Afternoons Special,LightGBM,0.1447575757575758,905.1143023164981
Afternoons Special,LightGBM,0.1490942760942761,905.1143023164981
Afternoons Special,LightGBM,0.15343097643097647,905.2583887873177
Afternoons Special,LightGBM,0.1577676767676768,905.2656118646481
Afternoons Special,LightGBM,0.16210437710437714,905.231464549713
Afternoons Special,LightGBM,0.16644107744107747,905.231464549713
Afternoons Special,LightGBM,0.1707777777777778,904.899387224078
Afternoons Special,LightGBM,0.17511447811447814,955.6893112081366
Afternoons Special,LightGBM,0.17945117845117847,983.9160030860185
Afternoons Special,LightGBM,0.1837878787878788,985.0755270758069
Afternoons Special,LightGBM,0.18812457912457917,997.1736072085346
Afternoons Special,LightGBM,0.1924612794612795,1007.4915431644076
Afternoons Special,LightGBM,0.19679797979797983,1007.4915431644076
Afternoons Special,LightGBM,0.20113468013468017,1007.4915431644076
Afternoons Special,LightGBM,0.2054713804713805,1006.7449972863249
Afternoons Special,LightGBM,0.20980808080808083,1006.7449972863249
Afternoons Special,LightGBM,0.21414478114478117,1006.184627219857
Afternoons Special,LightGBM,0.21848148148148153,1006.184627219857
Afternoons Special,LightGBM,0.22281818181818186,1006.184627219857
Afternoons Special,LightGBM,0.2271548821548822,1004.3473636319192
Afternoons Special,LightGBM,0.23149158249158253,1004.3473636319192
Afternoons Special,LightGBM,0.23582828282828286,1005.6090233482383
Afternoons Special,LightGBM,0.2401649831649832,998.2079132631768
Afternoons Special,LightGBM,0.24450168350168353,997.4892163525027
Afternoons Special,LightGBM,0.24883838383838386,1023.8175623487747
Afternoons Special,LightGBM,0.25317508417508416,1023.8175623487747
Afternoons Special,LightGBM,0.2575117845117846,1023.8175623487747
Afternoons Special,LightGBM,0.2618484848484849,1023.8175623487747
Afternoons Special,LightGBM,0.2661851851851852,1035.361282670371
Afternoons Special,LightGBM,0.27052188552188555,1035.361282670371
Afternoons Special,LightGBM,0.2748585858585859,1035.361282670371
Afternoons Special,LightGBM,0.2791952861952862,1044.3705573950833
Afternoons Special,LightGBM,0.2835319865319865,1044.3705573950833
Afternoons Special,LightGBM,0.28786868686868694,1044.3705573950833
Afternoons Special,LightGBM,0.29220538720538725,1030.6432731827201
Afternoons Special,LightGBM,0.29654208754208755,1030.6432731827201
Afternoons Special,LightGBM,0.30087878787878786,1030.6432731827201
Afternoons Special,LightGBM,0.3052154882154883,1030.6432731827201
Afternoons Special,LightGBM,0.3095521885521886,1023.5105629244431
Afternoons Special,LightGBM,0.3138888888888889,1023.5105629244431
Afternoons Special,LightGBM,0.3182255892255893,1023.5105629244431
Afternoons Special,LightGBM,0.3225622895622896,1023.5105629244431
Afternoons Special,LightGBM,0.3268989898989899,1023.5105629244431
Afternoons Special,LightGBM,0.3312356902356902,1023.5105629244431
Afternoons Special,LightGBM,0.33557239057239063,1023.5105629244431
Afternoons Special,LightGBM,0.33990909090909094,1023.5105629244431
Afternoons Special,LightGBM,0.34424579124579124,1020.5982048308767
Afternoons Special,LightGBM,0.34858249158249166,1020.5982048308767
Afternoons Special,LightGBM,0.35291919191919197,1020.5982048308767
Afternoons Special,LightGBM,0.35725589225589227,1020.5982048308767
Afternoons Special,LightGBM,0.3615925925925926,1020.5982048308767
Afternoons Special,LightGBM,0.365929292929293,1020.5982048308767
Afternoons Special,LightGBM,0.3702659932659933,1020.5982048308767
Afternoons Special,LightGBM,0.3746026936026936,1020.5982048308767
Afternoons Special,LightGBM,0.378939393939394,1020.5982048308767
Afternoons Special,LightGBM,0.3832760942760943,1020.5982048308767
Afternoons Special,LightGBM,0.38761279461279463,1027.2938880185993
Afternoons Special,LightGBM,0.39194949494949494,1027.2938880185993
Afternoons Special,LightGBM,0.39628619528619535,1027.2938880185993
Afternoons Special,LightGBM,0.40062289562289566,1027.2938880185993
Afternoons Special,LightGBM,0.40495959595959596,1026.6485187345584
Afternoons Special,LightGBM,0.4092962962962964,1026.6485187345584
Afternoons Special,LightGBM,0.4136329966329967,1026.6485187345584
Afternoons Special,LightGBM,0.417969696969697,1026.6485187345584
Afternoons Special,LightGBM,0.4223063973063973,1026.6485187345584
Afternoons Special,LightGBM,0.4266430976430977,1026.6485187345584
Afternoons Special,LightGBM,0.430979797979798,1022.2560895019253
Afternoons Special,LightGBM,0.4353164983164983,1022.2560895019253
Afternoons Special,LightGBM,0.43965319865319863,1022.2560895019253
Afternoons Special,LightGBM,0.44398989898989905,1022.2560895019253
Afternoons Special,LightGBM,0.44832659932659935,1022.2560895019253
Afternoons Special,LightGBM,0.45266329966329966,1022.2560895019253
Afternoons Special,LightGBM,0.457,1022.2560895019253
Evenings Special,CatBoost,0.0276666666666667,407.35986021866023
Evenings Special,CatBoost,0.032003367003367034,407.35986021866023
Evenings Special,CatBoost,0.036340067340067374,407.35986021866023
Evenings Special,CatBoost,0.040676767676767714,407.35986021866023
Evenings Special,CatBoost,0.04501346801346805,407.35986021866023
Evenings Special,CatBoost,0.04935016835016838,407.35986021866023
Evenings Special,CatBoost,0.05368686868686872,408.85368862603315
Evenings Special,CatBoost,0.05802356902356906,408.85368862603315
Evenings Special,CatBoost,0.062360269360269394,408.85368862603315
Evenings Special,CatBoost,0.06669696969696973,408.85368862603315
Evenings Special,CatBoost,0.07103367003367006,408.85368862603315
Evenings Special,CatBoost,0.07537037037037041,408.85368862603315
Evenings Special,CatBoost,0.07970707070707074,408.85368862603315
Evenings Special,CatBoost,0.08404377104377107,409.5387563267922
Evenings Special,CatBoost,0.08838047138047142,409.5387563267922
Evenings Special,CatBoost,0.09271717171717175,409.5229285321388
Evenings Special,CatBoost,0.09705387205387209,409.5229285321388
Evenings Special,CatBoost,0.10139057239057242,409.5229285321388
Evenings Special,CatBoost,0.10572727272727275,403.5391240129142
Evenings Special,CatBoost,0.1100639730639731,403.83903345227975
Evenings Special,CatBoost,0.11440067340067343,402.57169712493913
Evenings Special,CatBoost,0.11873737373737377,402.00673769563224
Evenings Special,CatBoost,0.12307407407407411,402.00673769563224
Evenings Special,CatBoost,0.12741077441077445,402.00673769563224
Evenings Special,CatBoost,0.13174747474747478,402.00673769563224
Evenings Special,CatBoost,0.1360841750841751,401.1466125214993
Evenings Special,CatBoost,0.14042087542087545,401.1466125214993
Evenings Special,CatBoost,0.1447575757575758,401.1466125214993
Evenings Special,CatBoost,0.1490942760942761,401.1466125214993
Evenings Special,CatBoost,0.15343097643097647,401.1466125214993
Evenings Special,CatBoost,0.1577676767676768,401.2525693597619
Evenings Special,CatBoost,0.16210437710437714,401.2525693597619
Evenings Special,CatBoost,0.16644107744107747,401.2525693597619
Evenings Special,CatBoost,0.1707777777777778,404.4716511516403
Evenings Special,CatBoost,0.17511447811447814,484.9720720025553
Evenings Special,CatBoost,0.17945117845117847,637.577210844707
Evenings Special,CatBoost,0.1837878787878788,638.7137122002152
Evenings Special,CatBoost,0.18812457912457917,646.1105673282934
Evenings Special,CatBoost,0.1924612794612795,648.3677017046327
Evenings Special,CatBoost,0.19679797979797983,648.3677017046327
Evenings Special,CatBoost,0.20113468013468017,648.3677017046327
Evenings Special,CatBoost,0.2054713804713805,648.4754238448626
Evenings Special,CatBoost,0.20980808080808083,648.4754238448626
Evenings Special,CatBoost,0.21414478114478117,648.8986446732257
Evenings Special,CatBoost,0.21848148148148153,648.8986446732257
Evenings Special,CatBoost,0.22281818181818186,648.8986446732257
Evenings Special,CatBoost,0.2271548821548822,627.8648091803618
Evenings Special,CatBoost,0.23149158249158253,627.8648091803618
Evenings Special,CatBoost,0.23582828282828286,627.7246400432667
Evenings Special,CatBoost,0.2401649831649832,627.7538706387477
Evenings Special,CatBoost,0.24450168350168353,624.9701778757014
Evenings Special,CatBoost,0.24883838383838386,644.149861985194
Evenings Special,CatBoost,0.25317508417508416,644.149861985194
Evenings Special,CatBoost,0.2575117845117846,644.149861985194
Evenings Special,CatBoost,0.2618484848484849,644.149861985194
Evenings Special,CatBoost,0.2661851851851852,644.4473879583096
Evenings Special,CatBoost,0.27052188552188555,644.4473879583096
Evenings Special,CatBoost,0.2748585858585859,644.4473879583096
Evenings Special,CatBoost,0.2791952861952862,643.9887977787344
Evenings Special,CatBoost,0.2835319865319865,643.9887977787344
Evenings Special,CatBoost,0.28786868686868694,643.9887977787344
Evenings Special,CatBoost,0.29220538720538725,643.9887977787344
Evenings Special,CatBoost,0.29654208754208755,643.9887977787344
Evenings Special,CatBoost,0.30087878787878786,643.9887977787344
Evenings Special,CatBoost,0.3052154882154883,643.9887977787344
Evenings Special,CatBoost,0.3095521885521886,607.6497693921851
Evenings Special,CatBoost,0.3138888888888889,607.6497693921851
Evenings Special,CatBoost,0.3182255892255893,607.6497693921851
Evenings Special,CatBoost,0.3225622895622896,607.6497693921851
Evenings Special,CatBoost,0.3268989898989899,607.6497693921851
Evenings Special,CatBoost,0.3312356902356902,607.6497693921851
Evenings Special,CatBoost,0.33557239057239063,607.6497693921851
Evenings Special,CatBoost,0.33990909090909094,607.6497693921851
Evenings Special,CatBoost,0.34424579124579124,607.6497693921851
Evenings Special,CatBoost,0.34858249158249166,607.6497693921851
Evenings Special,CatBoost,0.35291919191919197,607.6497693921851
Evenings Special,CatBoost,0.35725589225589227,607.6497693921851
Evenings Special,CatBoost,0.3615925925925926,607.6497693921851
Evenings Special,CatBoost,0.365929292929293,607.6497693921851
Evenings Special,CatBoost,0.3702659932659933,607.6497693921851
Evenings Special,CatBoost,0.3746026936026936,607.6497693921851
Evenings Special,CatBoost,0.378939393939394,607.6497693921851
Evenings Special,CatBoost,0.3832760942760943,607.6497693921851
Evenings Special,CatBoost,0.38761279461279463,607.9645810632477
Evenings Special,CatBoost,0.39194949494949494,607.9645810632477
Evenings Special,CatBoost,0.39628619528619535,607.9645810632477
Evenings Special,CatBoost,0.40062289562289566,607.9645810632477
Evenings Special,CatBoost,0.40495959595959596,607.9645810632477
Evenings Special,CatBoost,0.4092962962962964,607.9645810632477
Evenings Special,CatBoost,0.4136329966329967,607.9645810632477
Evenings Special,CatBoost,0.417969696969697,607.9645810632477
Evenings Special,CatBoost,0.4223063973063973,607.9645810632477
Evenings Special,CatBoost,0.4266430976430977,607.9645810632477
Evenings Special,CatBoost,0.430979797979798,607.9645810632477
Evenings Special,CatBoost,0.4353164983164983,607.9645810632477
Evenings Special,CatBoost,0.43965319865319863,607.9645810632477
Evenings Special,CatBoost,0.44398989898989905,607.9645810632477
Evenings Special,CatBoost,0.44832659932659935,607.9645810632477
Evenings Special,CatBoost,0.45266329966329966,607.9645810632477
Evenings Special,CatBoost,0.457,607.9645810632477
Evenings Special,LightGBM,0.0276666666666667,518.782028864274
Evenings Special,LightGBM,0.032003367003367034,518.782028864274
Evenings Special,LightGBM,0.036340067340067374,518.782028864274
Evenings Special,LightGBM,0.040676767676767714,518.782028864274
Evenings Special,LightGBM,0.04501346801346805,518.782028864274
Evenings Special,LightGBM,0.04935016835016838,518.782028864274
Evenings Special,LightGBM,0.05368686868686872,518.5528571405955
Evenings Special,LightGBM,0.05802356902356906,518.5528571405955
Evenings Special,LightGBM,0.062360269360269394,518.5528571405955
Evenings Special,LightGBM,0.06669696969696973,518.5528571405955
Evenings Special,LightGBM,0.07103367003367006,518.5528571405955
Evenings Special,LightGBM,0.07537037037037041,518.5528571405955
Evenings Special,LightGBM,0.07970707070707074,518.5528571405955
Evenings Special,LightGBM,0.08404377104377107,518.5528571405955
Evenings Special,LightGBM,0.08838047138047142,518.5528571405955
Evenings Special,LightGBM,0.09271717171717175,518.5528571405955
Evenings Special,LightGBM,0.09705387205387209,518.5528571405955
Evenings Special,LightGBM,0.10139057239057242,516.9839997265583
Evenings Special,LightGBM,0.10572727272727275,516.9095041433791
Evenings Special,LightGBM,0.1100639730639731,516.9095041433791
Evenings Special,LightGBM,0.11440067340067343,517.0995958688907
Evenings Special,LightGBM,0.11873737373737377,513.1115427479208
Evenings Special,LightGBM,0.12307407407407411,513.1115427479208
Evenings Special,LightGBM,0.12741077441077445,513.1115427479208
Evenings Special,LightGBM,0.13174747474747478,513.1115427479208
Evenings Special,LightGBM,0.1360841750841751,512.8859061801314
Evenings Special,LightGBM,0.14042087542087545,512.8859061801314
Evenings Special,LightGBM,0.1447575757575758,512.8859061801314
Evenings Special,LightGBM,0.1490942760942761,512.8859061801314
Evenings Special,LightGBM,0.15343097643097647,512.8738941491156
Evenings Special,LightGBM,0.1577676767676768,512.8235335453261
Evenings Special,LightGBM,0.16210437710437714,512.9463827279794
Evenings Special,LightGBM,0.16644107744107747,511.1838117368225
Evenings Special,LightGBM,0.1707777777777778,511.060343117058
Evenings Special,LightGBM,0.17511447811447814,583.5028777730154
Evenings Special,LightGBM,0.17945117845117847,607.2059579202537
Evenings Special,LightGBM,0.1837878787878788,609.7464297031667
Evenings Special,LightGBM,0.18812457912457917,605.6109495498156
Evenings Special,LightGBM,0.1924612794612795,604.7439840225109
Evenings Special,LightGBM,0.19679797979797983,604.7439840225109
Evenings Special,LightGBM,0.20113468013468017,604.7439840225109
Evenings Special,LightGBM,0.2054713804713805,612.274949445485
Evenings Special,LightGBM,0.20980808080808083,612.274949445485
Evenings Special,LightGBM,0.21414478114478117,612.2941317636785
Evenings Special,LightGBM,0.21848148148148153,612.2941317636785
Evenings Special,LightGBM,0.22281818181818186,612.2941317636785
Evenings Special,LightGBM,0.2271548821548822,611.7356774128572
Evenings Special,LightGBM,0.23149158249158253,611.7356774128572
Evenings Special,LightGBM,0.23582828282828286,612.0380477204938
Evenings Special,LightGBM,0.2401649831649832,609.06867649385
Evenings Special,LightGBM,0.24450168350168353,609.5013251827597
Evenings Special,LightGBM,0.24883838383838386,617.9230510722417
Evenings Special,LightGBM,0.25317508417508416,617.9230510722417
Evenings Special,LightGBM,0.2575117845117846,617.9230510722417
Evenings Special,LightGBM,0.2618484848484849,617.9230510722417
Evenings Special,LightGBM,0.2661851851851852,618.5439396228365
Evenings Special,LightGBM,0.27052188552188555,618.5439396228365
Evenings Special,LightGBM,0.2748585858585859,618.5439396228365
Evenings Special,LightGBM,0.2791952861952862,617.8696462332183
Evenings Special,LightGBM,0.2835319865319865,617.8696462332183
Evenings Special,LightGBM,0.28786868686868694,617.8696462332183
Evenings Special,LightGBM,0.29220538720538725,620.416846473799
Evenings Special,LightGBM,0.29654208754208755,620.416846473799
Evenings Special,LightGBM,0.30087878787878786,620.416846473799
Evenings Special,LightGBM,0.3052154882154883,620.416846473799
Evenings Special,LightGBM,0.3095521885521886,619.9154481469843
Evenings Special,LightGBM,0.3138888888888889,619.9154481469843
Evenings Special,LightGBM,0.3182255892255893,619.9154481469843
Evenings Special,LightGBM,0.3225622895622896,619.9154481469843
Evenings Special,LightGBM,0.3268989898989899,619.9154481469843
Evenings Special,LightGBM,0.3312356902356902,619.9154481469843
Evenings Special,LightGBM,0.33557239057239063,619.9154481469843
Evenings Special,LightGBM,0.33990909090909094,619.9154481469843
Evenings Special,LightGBM,0.34424579124579124,619.9154481469843
Evenings Special,LightGBM,0.34858249158249166,619.9154481469843
Evenings Special,LightGBM,0.35291919191919197,619.9154481469843
Evenings Special,LightGBM,0.35725589225589227,619.9154481469843
Evenings Special,LightGBM,0.3615925925925926,619.9154481469843
Evenings Special,LightGBM,0.365929292929293,619.9154481469843
Evenings Special,LightGBM,0.3702659932659933,619.9154481469843
Evenings Special,LightGBM,0.3746026936026936,619.9154481469843
Evenings Special,LightGBM,0.378939393939394,619.9154481469843
Evenings Special,LightGBM,0.3832760942760943,619.9154481469843
Evenings Special,LightGBM,0.38761279461279463,619.9333579513188
Evenings Special,LightGBM,0.39194949494949494,619.9333579513188
Evenings Special,LightGBM,0.39628619528619535,619.9333579513188
Evenings Special,LightGBM,0.40062289562289566,619.9333579513188
Evenings Special,LightGBM,0.40495959595959596,618.288536433976
Evenings Special,LightGBM,0.4092962962962964,618.288536433976
Evenings Special,LightGBM,0.4136329966329967,618.288536433976
Evenings Special,LightGBM,0.417969696969697,618.288536433976
Evenings Special,LightGBM,0.4223063973063973,618.288536433976
Evenings Special,LightGBM,0.4266430976430977,618.288536433976
Evenings Special,LightGBM,0.430979797979798,618.8349604338752
Evenings Special,LightGBM,0.4353164983164983,618.8349604338752
Evenings Special,LightGBM,0.43965319865319863,618.8349604338752
Evenings Special,LightGBM,0.44398989898989905,618.8349604338752
Evenings Special,LightGBM,0.44832659932659935,618.8349604338752
Evenings Special,LightGBM,0.45266329966329966,618.8349604338752
Evenings Special,LightGBM,0.457,618.8349604338752
Evenings Special,XGBoost,0.0276666666666667,510.6285400390625
Evenings Special,XGBoost,0.032003367003367034,510.6285400390625
Evenings Special,XGBoost,0.036340067340067374,510.6285400390625
Evenings Special,XGBoost,0.040676767676767714,510.6285400390625
Evenings Special,XGBoost,0.04501346801346805,510.6285400390625
Evenings Special,XGBoost,0.04935016835016838,510.6285400390625
Evenings Special,XGBoost,0.05368686868686872,510.6285400390625
Evenings Special,XGBoost,0.05802356902356906,510.6285400390625
Evenings Special,XGBoost,0.062360269360269394,510.6285400390625
Evenings Special,XGBoost,0.06669696969696973,510.6285400390625
Evenings Special,XGBoost,0.07103367003367006,510.6285400390625
Evenings Special,XGBoost,0.07537037037037041,510.6285400390625
Evenings Special,XGBoost,0.07970707070707074,519.1280517578125
Evenings Special,XGBoost,0.08404377104377107,519.1280517578125
Evenings Special,XGBoost,0.08838047138047142,511.61871337890625
Evenings Special,XGBoost,0.09271717171717175,511.61871337890625
Evenings Special,XGBoost,0.09705387205387209,510.094970703125
Evenings Special,XGBoost,0.10139057239057242,510.06622314453125
Evenings Special,XGBoost,0.10572727272727275,510.06622314453125
Evenings Special,XGBoost,0.1100639730639731,510.0679016113281
Evenings Special,XGBoost,0.11440067340067343,514.8824462890625
Evenings Special,XGBoost,0.11873737373737377,511.5540466308594
Evenings Special,XGBoost,0.12307407407407411,511.5540466308594
Evenings Special,XGBoost,0.12741077441077445,511.5540466308594
Evenings Special,XGBoost,0.13174747474747478,511.5540466308594
Evenings Special,XGBoost,0.1360841750841751,511.5540466308594
Evenings Special,XGBoost,0.14042087542087545,511.5540466308594
Evenings Special,XGBoost,0.1447575757575758,511.5540466308594
Evenings Special,XGBoost,0.1490942760942761,511.5540466308594
Evenings Special,XGBoost,0.15343097643097647,511.2901611328125
Evenings Special,XGBoost,0.1577676767676768,508.83282470703125
Evenings Special,XGBoost,0.16210437710437714,509.611328125
Evenings Special,XGBoost,0.16644107744107747,519.09814453125
Evenings Special,XGBoost,0.1707777777777778,518.2345581054688
Evenings Special,XGBoost,0.17511447811447814,583.580810546875
Evenings Special,XGBoost,0.17945117845117847,626.1924438476562
Evenings Special,XGBoost,0.1837878787878788,630.9588012695312
Evenings Special,XGBoost,0.18812457912457917,641.9800415039062
Evenings Special,XGBoost,0.1924612794612795,641.9800415039062
Evenings Special,XGBoost,0.19679797979797983,641.8612670898438
Evenings Special,XGBoost,0.20113468013468017,641.8612670898438
Evenings Special,XGBoost,0.2054713804713805,641.8612670898438
Evenings Special,XGBoost,0.20980808080808083,641.8612670898438
Evenings Special,XGBoost,0.21414478114478117,706.1925659179688
Evenings Special,XGBoost,0.21848148148148153,703.2175903320312
Evenings Special,XGBoost,0.22281818181818186,703.2175903320312
Evenings Special,XGBoost,0.2271548821548822,703.2175903320312
Evenings Special,XGBoost,0.23149158249158253,703.2175903320312
Evenings Special,XGBoost,0.23582828282828286,697.1361083984375
Evenings Special,XGBoost,0.2401649831649832,701.1361694335938
Evenings Special,XGBoost,0.24450168350168353,701.192626953125
Evenings Special,XGBoost,0.24883838383838386,699.3919067382812
Evenings Special,XGBoost,0.25317508417508416,699.3919067382812
Evenings Special,XGBoost,0.2575117845117846,699.3919067382812
Evenings Special,XGBoost,0.2618484848484849,699.3919067382812
Evenings Special,XGBoost,0.2661851851851852,699.3919067382812
Evenings Special,XGBoost,0.27052188552188555,699.3919067382812
Evenings Special,XGBoost,0.2748585858585859,699.3919067382812
Evenings Special,XGBoost,0.2791952861952862,696.6410522460938
